delete_reason,batch,Final label,Confidence,Keywords
member is getting married and continuing in new church with her husband,batch : 20 of 48 row: 10,perbedaan_musim_kehidupan,100%,"menikah, gereja, baru"
pindah ke palu balik ke kampung halaman,batch : 21 of 48 row: 1,lokasi,100%,"pindah, kampung, halaman"
DM sudah tidak di Jakarta dan tidak meresepon saat dihubungi.,batch : 21 of 48 row: 2,tidak_ada_respon,100%,"tidak, meresepon, dihubungi"
"perubahan date category, sehingga date member mau explore visit date lain, namun tidak bersedia dibantu DL, mau melakukan explore secara mandiri di myjpcc app",batch : 21 of 48 row: 3,alasan_DATE,100%,"date, category, explore"
she is move back to her hometown in Malang,batch : 21 of 48 row: 4,lokasi,100%,"move, hometown, Malang"
"already married,and his wife is a member of IES, move church to IES",batch : 21 of 48 row: 5,perbedaan_musim_kehidupan,100%,"married, wife, IES"
non active and no response since 2020,batch : 21 of 48 row: 6,tidak_ada_respon,100%,"non, active, response"
sudah tidak aktif date dan tidak ada kabar,batch : 21 of 48 row: 7,tidak_ada_respon,100%,"tidak, aktif, kabar"
tidak jadi menikah dengan date member PIK 32,batch : 21 of 48 row: 8,others,100%,"tidak, menikah, date"
sudah jadi date leader tapi akunnya baru,batch : 21 of 48 row: 9,Admin,100%,"date, leader, akun"
sudah menjadi date leader tapi akun nya baru,batch : 21 of 48 row: 10,Admin,100%,"date, leader, akun"
date member sudah memutuskan untuk pindah date,batch : 22 of 48 row: 1,alasan_DATE,90%,"pindah, date, memutuskan"
Sedang sibuk di dalam pekerjaan,batch : 22 of 48 row: 2,waktu_tidak_sesuai,80%,"sibuk, pekerjaan, waktu"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan",batch : 22 of 48 row: 3,alasan_DATE,85%,"jarang, datang, date"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan.",batch : 22 of 48 row: 4,alasan_DATE,85%,"jarang, datang, date"
Minim attendance and commitment for the last year.,batch : 22 of 48 row: 5,tidak_ada_respon,70%,"minim, attendance, commitment"
Bukan date member Bekasi 14. Mkn kesalahan system nama ini ada di DATE bekasi 14,batch : 22 of 48 row: 6,Admin,95%,"kesalahan, system, nama"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 7,alasan_DATE,80%,"tidak, memenuhi, kehadiran"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 8,alasan_DATE,80%,"tidak, memenuhi, kehadiran"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 9,alasan_DATE,80%,"tidak, memenuhi, kehadiran"
Kendala waktu bentrok dengan pelayanan di GKJN,batch : 22 of 48 row: 10,waktu_tidak_sesuai,90%,"kendala, waktu, bentrok"
lagi proses pencarian date baru dekat tempat tinggal,batch : 23 of 48 row: 1,lokasi,80%,"pindah, tempat, tinggal"
lagi proses pencarian date baru dekat rumah,batch : 23 of 48 row: 2,lokasi,80%,"pindah, rumah, dekat"
lagi proses pencarian date baru,batch : 23 of 48 row: 3,alasan_DATE,70%,"date, baru, proses"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 4,alasan_DATE,90%,"date, tidak, tertanam"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 5,alasan_DATE,90%,"date, tidak, tertanam"
DM meminta pindah ke date umum dengan alasan kebutuhan.,batch : 23 of 48 row: 6,alasan_DATE,80%,"date, umum, kebutuhan"
"Mei sudah pindah rumah ke area barat, dan mau cari date deket2 sana. Kita tetep in touch",batch : 23 of 48 row: 7,lokasi,90%,"pindah, rumah, barat"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 8,lokasi,90%,"pindah, bali, aktif"
"Sudah pindah ke bali, masih aktif di wa",batch : 23 of 48 row: 9,tidak_ada_respon,80%,"tidak, ikut, date"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 10,tidak_ada_respon,85%,"tidak pernah ikut, hanya aktif di wa"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 24 of 48 row: 1,alasan_DATE,90%,"date, tidak, ikut"
"Sudah lama tidak ke date dan ke. Gereja jpcc lagi, sudah ijin juga ke yg bersangkutan untuk di remove.",batch : 24 of 48 row: 2,tertanam_di_gereja_lain,80%,"gereja, jpcc, remove"
Pindah DATE bersama suami ke Marriage couple.,batch : 24 of 48 row: 3,alasan_DATE,95%,"pindah, date, marriage"
mengundurkan diri sendiri tanpa alasan jelas,batch : 24 of 48 row: 4,others,70%,"mengundurkan, diri, tanpa"
"Untuk sekarang, ikut orang tua ke gereja katolik",batch : 24 of 48 row: 5,perbedaan_musim_kehidupan,85%,"ikut, orang, tua"
Passed away in July 2021.....................,batch : 24 of 48 row: 6,others,100%,"passed, away, july"
No longer at JPCC................................,batch : 24 of 48 row: 7,tidak_ada_respon,60%,"no, longer, jpcc"
"Beliau sudah pindah ke Bali, tidak di Jakarta lagi",batch : 24 of 48 row: 8,lokasi,100%,"pindah, bali, jakarta"
No longer join in date pluit 19,batch : 24 of 48 row: 9,alasan_DATE,90%,"no, longer, date"
Pindah rumah jadi jauh kalau dateng ke Date Citra Garden 2,batch : 24 of 48 row: 10,lokasi,100%,"pindah, rumah, jauh"
Pindah rumah jadi jauh kalau ke Date Citra Garden 2,batch : 25 of 48 row: 1,lokasi,90%,"pindah, jauh, rumah"
Yang bersangkutan sangat sibuk sehingga minta waktu untuk vacuum sementara.,batch : 25 of 48 row: 2,waktu_tidak_sesuai,80%,"sibuk, waktu, vacuum"
mendapatkan pekerjaan baru yg jadwalnya tidak cocok dengan date saat ini. ingin explore ke date lain .,batch : 25 of 48 row: 3,waktu_tidak_sesuai,90%,"jadwal, tidak, cocok"
setelah menikah pindah ke Lampung ikut suaminya.,batch : 25 of 48 row: 4,perbedaan_musim_kehidupan,95%,"menikah, pindah, suaminya"
pindah gereja karena istri katolik,batch : 25 of 48 row: 5,tertanam_di_gereja_lain,85%,"pindah, gereja, katolik"
Cari date baru yg cocok dan dekat rumah,batch : 25 of 48 row: 6,lokasi,80%,"dekat, rumah, date"
Cari date baru yang cocok dan dekat rumah,batch : 25 of 48 row: 7,lokasi,80%,"dekat, rumah, date"
"suami dari date member yg tidak pernah hadir dalam date, dihubungi jg tidak dibalas/diresponse",batch : 25 of 48 row: 8,tidak_ada_respon,90%,"tidak, hadir, dibalas"
Date fokus ke married couple dan DM akan mencari DATE lain,batch : 25 of 48 row: 9,alasan_DATE,85%,"date, fokus, married"
not longer member in date pluit 19 due to Sandra move to Sukabumi,batch : 25 of 48 row: 10,lokasi,95%,"pindah, Sukabumi, move"
Mau pindah date married couple,batch : 26 of 48 row: 1,alasan_DATE,90%,"date, married, couple"
Mau mencari date baru yang lebih sesuai,batch : 26 of 48 row: 2,alasan_DATE,95%,"date, baru, sesuai"
Sudah tidak ber jemaat di JPCC,batch : 26 of 48 row: 3,tertanam_di_gereja_lain,80%,"gereja, JPCC, berjemaat"
Sudah pindah tinggal di Semarang,batch : 26 of 48 row: 4,lokasi,100%,"pindah, tinggal, Semarang"
Pindah gereja. Sudah tidak berjemaat di JPCC,batch : 26 of 48 row: 5,tertanam_di_gereja_lain,90%,"gereja, JPCC, berjemaat"
Mencari Date yang lebih sesuai.,batch : 26 of 48 row: 6,alasan_DATE,95%,"date, sesuai"
Kembali ke katolik dan sudah aktif melayani.,batch : 26 of 48 row: 7,others,80%,"katolik, melayani"
Yang bersangkutan ingin pindah ke date lain karena jadwal date bentrok dengan jadwal pekerjaan.,batch : 26 of 48 row: 8,waktu_tidak_sesuai,90%,"jadwal, bentrok, pekerjaan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 9,lokasi,100%,"pindah, domisili, medan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 10,lokasi,100%,"pindah, domisili, medan"
Pindah domisili ke jogjakarta dan menemukan komunitas baru disana,batch : 27 of 48 row: 1,lokasi,100%,"pindah, domisili, jogjakarta"
Ingin mencari date yang lebih dekat dengan rumah,batch : 27 of 48 row: 2,alasan_DATE,80%,"date, dekat, rumah"
"aslinya dia join date buat merit, tp gak jadi merit",batch : 27 of 48 row: 3,alasan_DATE,90%,"date, merit, gak"
tidak pernah hadir di DATE sudah lebih selama ini,batch : 27 of 48 row: 4,tidak_ada_respon,100%,"tidak, hadir, date"
"sudah beberapa kali kontak dan menawarkan pilihan DATE lain, namun tetap memutuskan untuk berkomunitas di luar DATE.",batch : 27 of 48 row: 5,tertanam_di_gereja_lain,90%,"berkomunitas, luar, date"
DM memutuskan akan pindah DATE sehubungan dengan multiplikasi date,batch : 27 of 48 row: 6,alasan_DATE,100%,"pindah, date, multiplikasi"
Tidak bersedia komitment di date lagi. Dan sudah tidak datang date 1 thn. Dan sudah stay di luar negeri.,batch : 27 of 48 row: 7,lokasi,100%,"pindah, luar, negeri"
masih beribadah dan melayani di gereja lain.,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,100%,"beribadah, gereja, lain"
Maitimoe pindah gereja bersama istri,batch : 27 of 48 row: 9,lokasi,100%,"pindah, gereja, istri"
Arief memutuskan pindah ke semarang,batch : 27 of 48 row: 10,lokasi,100%,"pindah, semarang, ke"
Dave maitimoe memutuskan pindah gereja,batch : 28 of 48 row: 1,tertanam_di_gereja_lain,90%,"pindah, gereja, lain"
Tidak DATE 3 tahun karena hari tidak memungkinkan di Jumat,batch : 28 of 48 row: 2,waktu_tidak_sesuai,95%,"hari, tidak, memungkinkan"
"Pindah kota, sudah tidak DATE 3 tahun",batch : 28 of 48 row: 3,lokasi,100%,"pindah, kota, gereja"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 4,alasan_DATE,80%,"gesekan, sesama, DM"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 5,alasan_DATE,80%,"gesekan, sesama, DM"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 6,alasan_DATE,80%,"gesekan, sesama, DM"
Pindah ke greja lain sama tempat tinggal pindah,batch : 28 of 48 row: 7,tertanam_di_gereja_lain,90%,"pindah, gereja, lain"
"date member tidak pernah hadir selama 2 bulan, dihubungi tidak di respon",batch : 28 of 48 row: 8,tidak_ada_respon,95%,"tidak, pernah, hadir"
"tiba2 move date ke DATE kepaduri 4 tanpa penjelasan, dan diterima oleh DLnya tanpa cek dulu yg ternyata masih terdaftar sebagai DM Rasuna 16.",batch : 28 of 48 row: 9,alasan_DATE,85%,"move, date, tanpa"
Jadwal kerja DM tidak sesuai dengan jadwal DATE yang berjalan sekarang,batch : 28 of 48 row: 10,waktu_tidak_sesuai,95%,"jadwal, kerja, tidak"
Already moved to Australia for study,batch : 29 of 48 row: 1,lokasi,100%,"moved, Australia, study"
"Tidak pernah hadir di date, ketika d followup biasany diinfo kalau sibuk kerja .. dan tidak aktif juga d group date …",batch : 29 of 48 row: 2,tidak_ada_respon,80%,"tidak, hadir, sibuk"
Want to look other DATE near current office and house,batch : 29 of 48 row: 3,alasan_DATE,90%,"DATE, office, house"
"Atas permintaan Date Member, karena alasan kesehatan.",batch : 29 of 48 row: 4,alasan_DATE,100%,"Date, kesehatan, permintaan"
Tidak ada kabar dan tidak aktif,batch : 29 of 48 row: 5,tidak_ada_respon,100%,"tidak, kabar, aktif"
Have not been active in DATE for a long time,batch : 29 of 48 row: 6,tidak_ada_respon,90%,"not, active, long"
DATE member has moved to a different country with her husband,batch : 29 of 48 row: 7,lokasi,100%,"moved, country, husband"
DATE member has moved to a different DATE,batch : 29 of 48 row: 8,alasan_DATE,100%,"DATE, moved, different"
Date member has never been active and engaged in DATE activities for a long time,batch : 29 of 48 row: 9,tidak_ada_respon,100%,"never, active, engaged"
The Date Member has moved to Australia with her husband,batch : 29 of 48 row: 10,lokasi,100%,"moved, Australia, husband"
Date member ingin pindah tempat date karena pindah domisili ke jagakarsa,batch : 30 of 48 row: 1,lokasi,100%,"pindah, domisili, jagakarsa"
Akan pindah rumah ke Bumi Serpong Damai,batch : 30 of 48 row: 2,lokasi,100%,"pindah, rumah, Bumi Serpong Damai"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 3,others,100%,"belum, berkomunitas, dahulu"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 4,others,100%,"belum, berkomunitas, dahulu"
"Sangat jarang dtg DATE, terakhir dtg DATE hanya pas ada acara natal aja",batch : 30 of 48 row: 5,tidak_ada_respon,100%,"jarang, dtg, DATE"
Sudah lama ga dateng dan memang udah season hidupnya berbeda.. Tempat tinggalnya jg jauh..,batch : 30 of 48 row: 6,perbedaan_musim_kehidupan,100%,"season, hidupnya, berbeda"
Mau cari DATE baru di daerah rumah,batch : 30 of 48 row: 7,lokasi,100%,"cari, DATE, daerah"
Kita pindah ke BSD dan member ingin mencari datr sendiri yg lebih dekat,batch : 30 of 48 row: 8,lokasi,100%,"pindah, BSD, datr"
S2 di luar Indo jadi tidak bisa ikut date lagi,batch : 30 of 48 row: 9,perbedaan_musim_kehidupan,100%,"S2, luar, Indo"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 30 of 48 row: 10,tertanam_di_gereja_lain,100%,"pindah, gereja, orang tua"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 31 of 48 row: 1,tertanam_di_gereja_lain,90%,"gereja lain, orang tua, pindah"
"Double aplikasi, mau di hilangkan 1",batch : 31 of 48 row: 2,Admin,80%,"Double aplikasi, hilangkan, hapus"
Moving out to KG 33 because the office near to kelapa gading,batch : 31 of 48 row: 3,lokasi,95%,"pindah, kelapa gading, kantor"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 4,lokasi,95%,"pindah kota, pindah date, relokasi"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 5,lokasi,95%,"pindah kota, pindah date, relokasi"
Tidak cocok dgn jam date Ta9. Belum bs memutuskan mau ke date lain.,batch : 31 of 48 row: 6,waktu_tidak_sesuai,85%,"jam date, tidak cocok, waktu"
Pindah balik ke gereja orang tuanya,batch : 31 of 48 row: 7,tertanam_di_gereja_lain,90%,"gereja orang tua, pindah balik, keluarga"
Sudah di transfer ke date Alam Sutera 24,batch : 31 of 48 row: 8,Admin,80%,"transfer, date baru, alih"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 9,alasan_DATE,85%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 10,alasan_DATE,85%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 1,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 2,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 3,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 4,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 5,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 6,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 7,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 8,alasan_DATE,80%,"lokasi, waktu, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 9,alasan_DATE,80%,"lokasi, waktu, date"
Karena sudah lama gak datang date dan juga tidak ada respon waktu coba dihubungi lewat wa dan dm social medianya,batch : 32 of 48 row: 10,tidak_ada_respon,90%,"tidak, respon, datang"
DM memutuskan untuk fokus pada kehidupan pribadi.,batch : 33 of 48 row: 1,perbedaan_musim_kehidupan,80%,"fokus, kehidupan, pribadi"
Belum bisa aktif di date selama 2 tahun terakhir,batch : 33 of 48 row: 2,waktu_tidak_sesuai,70%,"belum, aktif, date"
"Belum bisa aktif di DATE, ada kesibukan lain yang menyita waktu, terutama di hari DATE",batch : 33 of 48 row: 3,waktu_tidak_sesuai,80%,"kesibukan, waktu, date"
karena sering lembur jdnya belum bisa komit di date,batch : 33 of 48 row: 4,waktu_tidak_sesuai,90%,"lembur, komit, date"
kesulitan waktu untuk ke date jdnya belum bisa komit di date,batch : 33 of 48 row: 5,waktu_tidak_sesuai,90%,"kesulitan, waktu, date"
"Kerja di luar kota, dan akan ada rencana untuk ke luar negeri.",batch : 33 of 48 row: 6,lokasi,100%,"luar, kota, negeri"
sudah tidak aktif & tidak ada kabar,batch : 33 of 48 row: 7,tidak_ada_respon,100%,"tidak, aktif, kabar"
sudah menetap di luar negri ikut suaminya,batch : 33 of 48 row: 8,lokasi,100%,"luar, negeri, suaminya"
sudah lama tidak aktif & tidak ada kabar,batch : 33 of 48 row: 9,tidak_ada_respon,100%,"tidak, aktif, kabar"
sudah lama tdk aktif & pindah gereja,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,100%,"pindah, gereja, aktif"
Moving back to US after married,batch : 34 of 48 row: 1,lokasi,100%,"married, US, move"
Moved to america for good after married,batch : 34 of 48 row: 2,lokasi,100%,"america, married, move"
"sudah coba reach out ke livi 5 bulan terakhir, namun menghilang dan tidak balas chat sama sekali. sebelumnya sempat ada issue dari dirinya sendiri, dan kami DL dan DM sudah coba bantu semaximal mungkin, namun tetap akhirnya livi tidak balas dan tidak bisa di hubungi hingga sekarang",batch : 34 of 48 row: 3,tidak_ada_respon,100%,"hilang, tidak, balas"
"he hasnt been active the past 6 months and after talking with him, he decided not to prioritize date for now due to work condition",batch : 34 of 48 row: 4,alasan_DATE,100%,"date, work, condition"
Pasangan ini sudah pindah dan menetap di Denpasar Bali.,batch : 34 of 48 row: 5,lokasi,100%,"pindah, denpasar, bali"
Pasangan ini sudah pindah Kota dan menetap di Denpasar Bali.,batch : 34 of 48 row: 6,lokasi,100%,"pindah, kota, bali"
been inactive for many years...,batch : 34 of 48 row: 7,others,100%,"inactive, years, many"
been inactive for many years...,batch : 34 of 48 row: 8,others,100%,"inactive, years, many"
been inactive for many years...,batch : 34 of 48 row: 9,others,100%,"inactive, years, many"
sudah pindah domisili ke bali dan tidak beribadah di jpcc lagi,batch : 34 of 48 row: 10,lokasi,100%,"pindah, bali, domisili"
Pindah ke PIK jadi mau cari date daerah PIK,batch : 35 of 48 row: 1,lokasi,100%,"pindah, PIK, date"
sudah 3 bulan lebih tidak mengikuti date,batch : 35 of 48 row: 2,tidak_ada_respon,80%,"tidak, mengikuti, date"
"Pindah ke Kuningan, Cirebon. Sudah diencourage untuk cari komsel dan tertanam di gereja sana.",batch : 35 of 48 row: 3,lokasi,100%,"pindah, Kuningan, gereja"
ybs telah pindah ke luar kota (aussie),batch : 35 of 48 row: 4,lokasi,100%,"pindah, luar, kota"
Bukan date member dan belum menikah dengan date member sudirman 8 namun datanya masuk member tanpa sepengetahuan DL,batch : 35 of 48 row: 5,Admin,100%,"bukan, member, tanpa"
The date member is coming back to makassar city,batch : 35 of 48 row: 6,lokasi,100%,"kembali, Makassar, kota"
karena pindah kerja keluar kota,batch : 35 of 48 row: 7,lokasi,100%,"pindah, kerja, kota"
Belum ada keinginan untuk aktif kembali di date,batch : 35 of 48 row: 8,others,60%,"belum, aktif, date"
Tidak membalas dari Agustus 2022,batch : 35 of 48 row: 9,tidak_ada_respon,100%,"tidak, membalas, Agustus"
Sudah lebih dari 3 bulan tidak hadir date secara online tanpa ada kabar,batch : 35 of 48 row: 10,tidak_ada_respon,100%,"tidak, hadir, kabar"
Kehadiran tidak rutin meski telah diingatkan,batch : 36 of 48 row: 1,tidak_ada_respon,80%,"tidak rutin, diingatkan"
Kuliah ke Seattle sejak tahun 2021 akhir dan tidak bisa komit untuk DATE lagi karena beda zona waktu,batch : 36 of 48 row: 2,waktu_tidak_sesuai,90%,"zona waktu, kuliah"
"Tidak pernah datang DATE lebih dari setahun dan sudah pindah kerja ke Duri, Riau, Sumatra. Jadi tidak bisa bergabung lagi dengan DATE.",batch : 36 of 48 row: 3,lokasi,95%,"pindah kerja, Riau"
"Sudah lama tidak aktif, dan mencari date diluar hari jumat",batch : 36 of 48 row: 4,others,60%,"tidak aktif, hari jumat"
Double nama dgn hen dric di date yg sama,batch : 36 of 48 row: 5,Admin,80%,"double nama, hen dric"
pindah ke australia bersama kelurga,batch : 36 of 48 row: 6,lokasi,95%,pindah ke australia
pindah ke australia bersama keluarga,batch : 36 of 48 row: 7,lokasi,95%,pindah ke australia
Transferred to Date Sunter 14.,batch : 36 of 48 row: 8,alasan_DATE,85%,"Transferred, Date Sunter"
kesulitan mengikuti jam DATE dan masih fokus pada proses penyembuhan.,batch : 36 of 48 row: 9,waktu_tidak_sesuai,80%,"kesulitan mengikuti, jam DATE"
personal reason. (different season of life),batch : 36 of 48 row: 10,perbedaan_musim_kehidupan,90%,"personal reason, different season"
No longer living in Jakarta and cannot active in DATE anymore,batch : 37 of 48 row: 1,lokasi,90%,"Jakarta, pindah, lokasi"
Never come to DATE anymore even after follow up,batch : 37 of 48 row: 2,tidak_ada_respon,80%,"never, follow, up"
"Date member sudah pindah rumah, dan terlalu jauh untuk datang ke date tanjung duren 17",batch : 37 of 48 row: 3,lokasi,95%,"pindah, rumah, jauh"
Mundur dari date untuk saat ini,batch : 37 of 48 row: 4,others,60%,"mundur, date, saat"
Pindah lokasi DATE tidak aktif lagi,batch : 37 of 48 row: 5,lokasi,85%,"pindah, lokasi, tidak"
inactive more than 3 months and never been in church...,batch : 37 of 48 row: 6,tidak_ada_respon,70%,"inactive, never, church"
Accidentaly accepted the probation,batch : 37 of 48 row: 7,Admin,95%,"accidentally, accepted, probation"
"jarang sekali hadir sjk pandemi 2020, jarang respon wa CT atau DL, pasif di wag DATE, ybs request keluar dr DATE",batch : 37 of 48 row: 8,tidak_ada_respon,80%,"jarang, respon, pasif"
she has not been attended the DATE meetings for 3 consecutive months (or more). i've discussed this matter with her and she agree that she will not be registered in DATE Barito 1 in MyJPCC system for a while.,batch : 37 of 48 row: 9,tidak_ada_respon,75%,"not, attended, months"
Sering tugas ke luar kota sehingga tidak bisa hadir,batch : 37 of 48 row: 10,waktu_tidak_sesuai,90%,"tugas, luar, kota"
yang bersangkutan pindah ke gereja lain,batch : 38 of 48 row: 1,tertanam_di_gereja_lain,100%,"gereja lain, pindah, gereja"
yang bersangkutan pindah ke agama lain,batch : 38 of 48 row: 2,others,80%,"agama lain, pindah, ke"
silvia memutuskan untuk bergereja di daerah rengasdengklok yang dekat dengan tempat tinggal,batch : 38 of 48 row: 3,tertanam_di_gereja_lain,100%,"gereja, daerah, bergereja"
Pindah rumah ke bsd jauh dari tempat date saat ini,batch : 38 of 48 row: 4,lokasi,100%,"pindah, rumah, bsd"
date member pindah ke luar negeri dan bekerja disana,batch : 38 of 48 row: 5,lokasi,100%,"pindah, luar negeri, bekerja"
date member beserta keluarga sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 38 of 48 row: 6,tertanam_di_gereja_lain,100%,"gereja lain, luar kota, ibadah"
tidak hadir dalam 3 bulan tanpa kabar,batch : 38 of 48 row: 7,tidak_ada_respon,100%,"tidak hadir, tanpa kabar, bulan"
"pindah Date, namun belum menentukan lokasi yg dituju",batch : 38 of 48 row: 8,alasan_DATE,100%,"pindah Date, lokasi, belum"
Inactive member about 8 months due to pack work load.,batch : 38 of 48 row: 9,waktu_tidak_sesuai,100%,"work load, inactive, bulan"
Yang bersangkutan dinas kerja ke Medan,batch : 38 of 48 row: 10,lokasi,100%,"dinas kerja, Medan, pindah"
Yang bersangkutan dinas di Kalimantan,batch : 39 of 48 row: 1,lokasi,100%,"dinas, Kalimantan"
"he is never coming and respon
there's no news from him",batch : 39 of 48 row: 2,tidak_ada_respon,100%,"never, no news"
no response for re-commitment since 2022,batch : 39 of 48 row: 3,tidak_ada_respon,100%,"no response, re-commitment"
member dan suami sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 4,tertanam_di_gereja_lain,100%,"gereja lain, luar kota"
member sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 5,tertanam_di_gereja_lain,100%,"gereja lain, luar kota"
Pindah ke date married couple. Member akan diinvite kembali oleh Date yg baru.,batch : 39 of 48 row: 6,alasan_DATE,100%,"pindah, date married"
Pindah ke date married couple. Member akan diinvite oleh Date yg baru.,batch : 39 of 48 row: 7,alasan_DATE,100%,"pindah, date married"
Udah pindah tempat tinggal ke taman angrek,batch : 39 of 48 row: 8,lokasi,100%,"pindah, tempat tinggal"
"Tidak pernah datang DATE, karena pekerjaan di hari Sabtu disarankan untuk pindah DATE lain.",batch : 39 of 48 row: 9,waktu_tidak_sesuai,100%,"pekerjaan, hari Sabtu"
Karena ada pekerjaan keluarga ini pindah ke Bali.,batch : 39 of 48 row: 10,lokasi,100%,"pindah, Bali"
Karena ada pekerjaan dan keluarga ini pindah ke Bali.,batch : 40 of 48 row: 1,lokasi,100%,"pindah, Bali, keluarga"
"Change Email/New Myjpcc, the same old date member.",batch : 40 of 48 row: 2,Admin,100%,"Change, Email, Myjpcc"
"Sihite dan istrinya saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 3,tertanam_di_gereja_lain,100%,"pindah, HKBP, keluarga"
"Tina dan suaminya Sihite saat ini sudah tidak gereja di JPCC, memutuskan pindah ke HKBP sejak pandemi karena bersama keluarga besar yang lain.",batch : 40 of 48 row: 4,tertanam_di_gereja_lain,100%,"pindah, HKBP, keluarga"
ingin mencari DATE lain lewat myjpcc apss,batch : 40 of 48 row: 5,alasan_DATE,100%,"DATE, lain, myjpcc"
calon date member tersebut belum bisa untuk join date dikarenakan masalah pribadi,batch : 40 of 48 row: 6,alasan_DATE,100%,"masalah, pribadi, DATE"
Jessica dan keluarga memutuskan utk beribadah di gereja lokal lain,batch : 40 of 48 row: 7,tertanam_di_gereja_lain,100%,"gereja, lokal, lain"
byebye i will see you 30 menit lg,batch : 40 of 48 row: 8,others,50%,"byebye, see, you"
"sudah disurabaya, tidak beribadah di jpcc",batch : 40 of 48 row: 9,lokasi,100%,"Surabaya, tidak, JPCC"
inactive date member because he has moved to Bandung,batch : 40 of 48 row: 10,lokasi,100%,"moved, Bandung, inactive"
Tidak pernah hadir selama 5 bulan terakhir,batch : 41 of 48 row: 1,tidak_ada_respon,90%,"tidak, pernah, hadir"
"Sudah tidak bisa dihubungi sama sekali, hilang total",batch : 41 of 48 row: 2,tidak_ada_respon,100%,"tidak, bisa, dihubungi"
move to another date to be closer to current address,batch : 41 of 48 row: 3,lokasi,100%,"move, address, closer"
Memutuskan untuk Pindah date ke cipinang 9,batch : 41 of 48 row: 4,alasan_DATE,100%,"pindah, date, cipinang"
