delete_reason,batch,Final label,Confidence,Keywords
Tidak aktif datang ke DATE selama 6 bulan,batch : 20 of 48 row: 4,alasan_DATE,90%,"tidak, aktif, date"
sudah lama tidak aktif di date. ibadah di gereja lain.,batch : 20 of 48 row: 5,tertanam_di_gereja_lain,95%,"gereja, lain, date"
"DM terkendala lokasi karena sekarang tinggal di sekitaran ciputat, sedangkan date kami di rawamangun. Thanks!",batch : 20 of 48 row: 6,lokasi,100%,"lokasi, ciputat, rawamangun"
Masih belum komitmen untuk general date,batch : 20 of 48 row: 7,others,60%,"belum, komitmen, date"
Member sidah tidak aktif dari akhir tahun 2021,batch : 20 of 48 row: 8,tidak_ada_respon,80%,"tidak, aktif, tahun"
"Sudah tidak pernah hadir, sementara slot untuk yang rutin dateng",batch : 20 of 48 row: 9,tidak_ada_respon,80%,"tidak, hadir, rutin"
Lagi diluar negeri sementara diisi orang lain dulu,batch : 20 of 48 row: 10,lokasi,100%,"luar, negeri, lokasi"
"Pindah domisil, sudah menikah dan mau ke date couple",batch : 21 of 48 row: 1,lokasi,90%,"pindah, domisil, lokasi"
"not active for months, busy load, change season of life",batch : 21 of 48 row: 2,perbedaan_musim_kehidupan,80%,"menikah, season, life"
Waiting until the person has margin time to come,batch : 21 of 48 row: 3,waktu_tidak_sesuai,70%,"busy, margin, time"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 4,alasan_DATE,60%,"date, pasangan, join"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 5,alasan_DATE,60%,"date, pasangan, join"
Udah gak pernah date lagi dan sudah pindah lokasi ke bsd,batch : 21 of 48 row: 6,lokasi,90%,"pindah, lokasi, bsd"
perlu meningkatkan komitmen kehadiran,batch : 21 of 48 row: 7,others,50%,"komitmen, kehadiran, tingkat"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 8,tertanam_di_gereja_lain,80%,"bergereja, jpcc, lain"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 9,tertanam_di_gereja_lain,80%,"bergereja, jpcc, lain"
"mencari date baru, dikarenakam DL ada masalaha kesehatan jadi Off dl dari pelayanan",batch : 21 of 48 row: 10,alasan_DATE,70%,"date, masalah, kesehatan"
"mencari date baru lg dikarenakan DL ada masalah kesehatan, jadi off dl dari pelayanan DL",batch : 22 of 48 row: 1,alasan_DATE,90%,"date, masalah, kesehatan"
"mencari date baru lagi, dikarenakan DL sedang ada masalah kesehatan jd akan Off dl dari pelayanan",batch : 22 of 48 row: 2,alasan_DATE,90%,"date, masalah, kesehatan"
Member sudah lama tidak aktif datang ke DATE,batch : 22 of 48 row: 3,tidak_ada_respon,80%,"tidak, aktif, date"
merasa tidak nyaman di Date lagi,batch : 22 of 48 row: 4,alasan_DATE,80%,"date, tidak, nyaman"
Akan berpindah domisili ke USA,batch : 22 of 48 row: 5,lokasi,100%,"pindah, domisili, USA"
Going back to the old church and not attend date anymore,batch : 22 of 48 row: 6,tertanam_di_gereja_lain,90%,"gereja, lama, date"
"not active more than 2 months.
already try to reach him but no respond",batch : 22 of 48 row: 7,tidak_ada_respon,90%,"tidak, aktif, respon"
Member sudah tidak aktif dan sudah lama tidak date,batch : 22 of 48 row: 8,tidak_ada_respon,80%,"tidak, aktif, date"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 9,perbedaan_musim_kehidupan,80%,"season, berbeda, tidak"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 10,perbedaan_musim_kehidupan,80%,"season, berbeda, tidak"
Member sudah lama tidak aktif di date,batch : 23 of 48 row: 1,alasan_DATE,80%,"tidak aktif, date"
"pindah date karena memang nanti nya cipinang 7 ga ada lagi,Krn kesehatan DL mengundurkan diri dari pelayanan",batch : 23 of 48 row: 2,alasan_DATE,90%,"pindah date, kesehatan"
Michelle pindah tempat tinggal ke jakarta,batch : 23 of 48 row: 3,lokasi,100%,pindah tempat
Sherly Lisianti mengajukan pengunduran diri minggu ini hari rabu tanggal 14 Juni 2023 karena memutuskan untuk pindah dan berjemaat di gereja lain..,batch : 23 of 48 row: 4,tertanam_di_gereja_lain,100%,pindah gereja
Pindah ke china dan akan mencari komunitas disana,batch : 23 of 48 row: 5,lokasi,100%,pindah china
Cannot commit with DATE activities due to family matters.,batch : 23 of 48 row: 6,alasan_DATE,80%,family matters
Cannot commit with DATE activities and will no longer be planted in JPCC,batch : 23 of 48 row: 7,tertanam_di_gereja_lain,100%,gereja lain
Ga bisa dikontak lebih dari 6 bulan,batch : 23 of 48 row: 8,tidak_ada_respon,100%,ga bisa dikontak
"Pindah rumah dan kantor, sedang dlm prioritas yg berbeda",batch : 23 of 48 row: 9,lokasi,100%,pindah rumah
Mau married dan ikut gereja calon suaminya di Cikini,batch : 23 of 48 row: 10,perbedaan_musim_kehidupan,100%,menikah
"Bu Inggrid hanya sekali ikut temu DATE on-site, dan setelah itu tidak pernah ikut temu DATE lagi, baik virtual maupun on-site. Barusan beliau sudah putuskan tidak mau bergabung dulu dgn DATE PIK 35.",batch : 24 of 48 row: 1,alasan_DATE,90%,"DATE, tidak, ikut"
Date Member tidak aktif dan sudah lama tidak datang date,batch : 24 of 48 row: 2,tidak_ada_respon,80%,"tidak, aktif, datang"
Date Member tidak aktif datang ke pertemuan Date mingguan,batch : 24 of 48 row: 3,tidak_ada_respon,80%,"tidak, aktif, datang"
"She lives in another town with her family, and has moved to local church.",batch : 24 of 48 row: 4,lokasi,100%,"pindah, kota, gereja"
He's been out of town for work and has moved to local church.,batch : 24 of 48 row: 5,lokasi,100%,"pindah, kota, gereja"
"Monic hasn’t been active to come to date since 2020, she is now working at outside Jakarta",batch : 24 of 48 row: 6,lokasi,100%,"pindah, kota, kerja"
Sudah berbeda season kehidupan,batch : 24 of 48 row: 7,perbedaan_musim_kehidupan,100%,"beda, season, kehidupan"
"Sudah tidak bergereja di JPCC, karena kalah war sering tidak dapat seat sunday school, saat ini di GDI Kuningan City",batch : 24 of 48 row: 8,tertanam_di_gereja_lain,100%,"gereja, lain, GDI"
DM moved to another country. Sedang dalam proses mencari komunitas di sana,batch : 24 of 48 row: 9,lokasi,100%,"pindah, negara, komunitas"
Member sudah tidak aktif di date,batch : 24 of 48 row: 10,tidak_ada_respon,80%,"tidak, aktif, date"
Member sudah tidak aktif di date,batch : 25 of 48 row: 1,alasan_DATE,80%,"tidak aktif, date"
Mau mencari date married couple,batch : 25 of 48 row: 2,others,60%,"mencari, date"
"Halo Abraham, saya akan remove lu dari member ya, karena kehadiran di Date tidak aktif. jika mau ikut Date lagi ato mau cari Date lain yg sesuai schedule lu feel free ya. let me know if need help. tx. GBU",batch : 25 of 48 row: 3,alasan_DATE,90%,"tidak aktif, date"
Date member has moved to other city and unable to join date,batch : 25 of 48 row: 4,lokasi,100%,"pindah, kota"
Sedang fokus pada hal lain sehingga tidak dapat komitmen untuk sementara waktu,batch : 25 of 48 row: 5,perbedaan_musim_kehidupan,70%,"fokus, hal lain"
sudah tidak aktif dr tahun 2020 dan belum mau bergabung dikomunitas dl,batch : 25 of 48 row: 6,tidak_ada_respon,80%,"tidak aktif, belum mau"
Sudah berjemaat di tempat lain,batch : 25 of 48 row: 7,tertanam_di_gereja_lain,100%,"berjemaat, tempat lain"
memutuskan mau cari dket bsd n blm ada kabar lagi,batch : 25 of 48 row: 8,others,50%,"cari, dket"
Oktavia changed her email address and will not use this email anymore in the future.,batch : 25 of 48 row: 9,Admin,90%,"email, ubah"
tidak aktif di date. sementara masih akan jadi visitor di date.,batch : 25 of 48 row: 10,alasan_DATE,70%,"tidak aktif, date"
"istri pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 1,lokasi,90%,"pindah, Bali, Jakarta"
"pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 2,lokasi,90%,"pindah, Bali, Jakarta"
"Sudah tidak aktif lagi di date
Sudah di approach namun memang ybs berhalangan untuk hadir dikarenakan kesibukan",batch : 26 of 48 row: 3,waktu_tidak_sesuai,80%,"kesibukan, berhalangan"
"change ID login, member punya email yg berbeda",batch : 26 of 48 row: 4,Admin,100%,"change, ID, login"
Putra dan Hanna memilih untuk tidak join karena keterbatasan waktu mereka untuk join DATE dan saat jni mereka ada di musim baru yang tidak mudah,batch : 26 of 48 row: 5,perbedaan_musim_kehidupan,80%,"musim, baru, keterbatasan"
"move to other church
remarried after divorce",batch : 26 of 48 row: 6,lokasi,80%,"move, other, church"
"Pindah ke date lain dengan alamat email yang berbeda. Akhirnya setelah berbincang dengan date barunya, diusulkan untuk akun yang ini diremove dulu.",batch : 26 of 48 row: 7,tertanam_di_gereja_lain,90%,"pindah, date, lain"
Kerjaannya lembur tiap kamis jdi better cari date lain,batch : 26 of 48 row: 8,waktu_tidak_sesuai,80%,"lembur, kamis, waktu"
Date inactive. Date member cari date baru,batch : 26 of 48 row: 9,alasan_DATE,80%,"date, inactive, cari"
DM tidak pernah hadir lebih dari 1 tahun dan tidak pernah merespon saat dihubungi.,batch : 26 of 48 row: 10,tidak_ada_respon,100%,"tidak, pernah, respon"
Domisili sedang si luar negeri,batch : 27 of 48 row: 1,lokasi,100%,"luar negeri, domisili, sedang"
"Sudah pindah domisili,move to date baru",batch : 27 of 48 row: 2,lokasi,100%,"pindah, domisili, baru"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 3,Admin,100%,"nama, sama, 3"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 4,Admin,100%,"nama, sama, 3"
Sudah pindah ke gereja lain dan tidak aktif di dalam date.,batch : 27 of 48 row: 5,tertanam_di_gereja_lain,100%,"gereja, lain, tidak"
Kehadirn krg dr 30% slm 10 bln,batch : 27 of 48 row: 6,tidak_ada_respon,100%,"kehadiran, kurang, 30%"
"move to other Date
with the same group of age",batch : 27 of 48 row: 7,alasan_DATE,100%,"date, baru, umur"
The couple move to other church,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,100%,"gereja, lain, pasangan"
The couple move to other church,batch : 27 of 48 row: 9,tertanam_di_gereja_lain,100%,"gereja, lain, pasangan"
ekspektasinya bahwa DATE itu adalah lingkungan pertemanan yang fun dan solid. Tidak setuju dengan multiplikasi sebagai salah satu indikator DATE yang sehat.,batch : 27 of 48 row: 10,alasan_DATE,100%,"date, fun, solid"
sering tidak hadir tanpa info lebih dari 1 bulan,batch : 28 of 48 row: 1,tidak_ada_respon,90%,"tidak hadir, tanpa info"
Double profile in the data. Already registered,batch : 28 of 48 row: 2,Admin,100%,Double profile
Move to Gilgas as they find difficulties to get seat in JPCC Kids,batch : 28 of 48 row: 3,lokasi,100%,Move to
Move to Gilgal as they find difficulties to get seat in Next gen Kids,batch : 28 of 48 row: 4,lokasi,100%,Move to
Sudah 3 bulan tidak join date.,batch : 28 of 48 row: 5,tidak_ada_respon,80%,tidak join
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 6,tertanam_di_gereja_lain,90%,gereja lain
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 7,tertanam_di_gereja_lain,90%,gereja lain
Tidak ada respon jika diajak untuk DATE (apakah bisa datang atau tidak). Dan kenyataannya tidak ada kejelasan dan tidak datang DATE.,batch : 28 of 48 row: 8,tidak_ada_respon,95%,tidak ada respon
Tidak cocok dengan hari Jumat akan mencoba DATE lain di hari Kamis,batch : 28 of 48 row: 9,alasan_DATE,85%,tidak cocok
Chika choose to search for another date since she can’t join on Monday and her workplace is moving to Glodok area,batch : 28 of 48 row: 10,lokasi,95%,workplace moving
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 1,alasan_DATE,100%,"date, nonaktif, baru"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 2,alasan_DATE,100%,"date, nonaktif, baru"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 3,alasan_DATE,100%,"date, nonaktif, baru"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 4,alasan_DATE,100%,"date, nonaktif, baru"
Date akan nonaktif dan DM mau mencari date lain,batch : 29 of 48 row: 5,alasan_DATE,100%,"date, nonaktif, lain"
blm cocok di dlm jpcc dan date memutuskan pindah gereja yg sesuai dengan kebutuhan ya,batch : 29 of 48 row: 6,tertanam_di_gereja_lain,100%,"pindah, gereja, kebutuhan"
"Tidak aktif,sudah tidak berjemaat di jpcc",batch : 29 of 48 row: 7,tidak_ada_respon,100%,"tidak, aktif, berjemaat"
member tidak pernah mendaftar dan tidak pernah ikut date. otomatis masuk ke DK9 karena istri mengubah status married dengan DM yang bersangkutan,batch : 29 of 48 row: 8,Admin,100%,"tidak, mendaftar, married"
"date pindah lokasi, yang bersangkutan request diremove spy bs melihat daftar DATE di akun myjppc.",batch : 29 of 48 row: 9,lokasi,100%,"pindah, lokasi, diremove"
Lokasi date terlalu jauh dengan lokasi kerja/tempat tinggal,batch : 29 of 48 row: 10,waktu_tidak_sesuai,100%,"lokasi, jauh, kerja"
Mengundurkan diri karena akan pindah ke agama Katolik,batch : 30 of 48 row: 1,others,80%,"agama, Katolik, mengundurkan"
Sudah pindah keluar kota jakarta,batch : 30 of 48 row: 2,lokasi,90%,"pindah, kota, jakarta"
Sudah pindah keluar kota Jakarta,batch : 30 of 48 row: 3,lokasi,90%,"pindah, kota, jakarta"
Tidak aktif karena jadwal date tidak cocok dengan kesibukan,batch : 30 of 48 row: 4,alasan_DATE,80%,"date, tidak, cocok"
Tidak aktif karena jadwal date bentrok dengan kesibukan,batch : 30 of 48 row: 5,alasan_DATE,80%,"date, bentrok, kesibukan"
jadwal kerjaan dan kelas sudah tidak pas,batch : 30 of 48 row: 6,waktu_tidak_sesuai,90%,"jadwal, kerjaan, kelas"
Mengundurkan diri karena jauh dan macet dari rumah di gading serpong dan sibuk dengan bisnisnya yang sering sampai malam,batch : 30 of 48 row: 7,lokasi,80%,"jauh, macet, rumah"
"Date disbanded, and she wants to look for another Date",batch : 30 of 48 row: 8,alasan_DATE,90%,"date, disbanded, another"
Sudah tidak bisa hadir date berapa bulan terakhir,batch : 30 of 48 row: 9,tidak_ada_respon,80%,"tidak, hadir, bulan"
Sudah tidak pernah datang DATE setahun,batch : 30 of 48 row: 10,tidak_ada_respon,80%,"tidak, pernah, datang"
Mau mencari date married couple,batch : 31 of 48 row: 1,alasan_DATE,80%,"date, married, couple"
Mau mencari date married couple,batch : 31 of 48 row: 2,alasan_DATE,80%,"date, married, couple"
Tidak memiliki pandangan yang sesuai dengan value yang ada di DATE.,batch : 31 of 48 row: 3,alasan_DATE,90%,"date, value, tidak"
kerjaan di hari sabtu dan tidak mengikuti date selama 3 bulan,batch : 31 of 48 row: 4,waktu_tidak_sesuai,90%,"kerjaan, sabtu, date"
"Ganti email, atau double akunnya",batch : 31 of 48 row: 5,Admin,80%,"email, akun, ganti"
"Domisili tempat tinggal tinggal pindah ke Bogor, dan saya bantu carikan Date di daerah Bogor, sehingga tetep bisa berkomunitas dan bisa berdate",batch : 31 of 48 row: 6,lokasi,95%,"pindah, Bogor, domisili"
sedang cuti date untuk smentara ini.,batch : 31 of 48 row: 7,others,70%,"cuti, date, smentara"
sudah pindah gereja dan tidak datang,batch : 31 of 48 row: 8,tertanam_di_gereja_lain,90%,"pindah, gereja, tidak"
pindah gereja dan sudah tidak aktif,batch : 31 of 48 row: 9,tertanam_di_gereja_lain,90%,"pindah, gereja, tidak"
"Nic tidak pernah dtg date, sudah diapproach tp masih tdk dtg jg",batch : 31 of 48 row: 10,tidak_ada_respon,85%,"tidak, dtg, approach"
sdh lama tidak joint dalam DATE,batch : 32 of 48 row: 1,alasan_DATE,80%,"DATE, lama, tidak"
"sdh lama tdk datang dalam DATE meskipun secara online, alasan waktunya skrg kurang pas karena ada nge les in anak di daerah dekat rumahnya",batch : 32 of 48 row: 2,waktu_tidak_sesuai,90%,"waktunya, kurang, pas"
mencari date baru yang lebih sesuai kebutuhan,batch : 32 of 48 row: 3,alasan_DATE,80%,"DATE, baru, sesuai"
Ingin mencari tempat DATE yang baru..,batch : 32 of 48 row: 4,alasan_DATE,80%,"DATE, baru, tempat"
pindah kota ke Surabaya. Jadi dia mencari gereja di Surabaya,batch : 32 of 48 row: 5,lokasi,100%,"pindah, kota, Surabaya"
tidak pernah datang Date & tdk ada kabar,batch : 32 of 48 row: 6,tidak_ada_respon,90%,"tidak, datang, kabar"
Pindah ke luar negeri selama 3 tahun ikut Suami (Jason). dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Melisa,batch : 32 of 48 row: 7,perbedaan_musim_kehidupan,80%,"pindah, luar, negeri"
Pindah ke luar negeri selama 3 tahun untuk sekolah. dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Jason,batch : 32 of 48 row: 8,perbedaan_musim_kehidupan,80%,"pindah, luar, negeri"
DL pindah domisili ke tangerang,batch : 32 of 48 row: 9,lokasi,100%,"pindah, domisili, tangerang"
"tinggal di luar kota sekarang, jd ga aktif lg",batch : 32 of 48 row: 10,lokasi,100%,"pindah, luar, kota"
pindah ke gereja istrinya jadi tidak aktif di date lagi,batch : 33 of 48 row: 1,tertanam_di_gereja_lain,90%,"gereja, istrinya, tidak aktif"
Moved to a different church in jakarta wi tj husband,batch : 33 of 48 row: 2,tertanam_di_gereja_lain,90%,"gereja, husband, different"
saat ini sudah berdomisili di Bali,batch : 33 of 48 row: 3,lokasi,100%,"berdomisili, Bali, pindah"
Move to a different date and deciding to stay in that new date,batch : 33 of 48 row: 4,alasan_DATE,80%,"DATE, move, deciding"
Ijin keluar dari Date dan memutuskan untuk pindah Khatolik mengikuti calon suaminya,batch : 33 of 48 row: 5,perbedaan_musim_kehidupan,90%,"menikah, pindah, Khatolik"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 6,tidak_ada_respon,80%,"tidak menghadiri, lama, DATE"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 7,tidak_ada_respon,80%,"tidak menghadiri, lama, DATE"
"Wanna move to other DATE, member sudah lama tidak menghadiri DATE",batch : 33 of 48 row: 8,alasan_DATE,70%,"move, DATE, tidak menghadiri"
Saat ini Natan memutuskan untuk mencoba tertanam di gereja lokal yang sama dengan istrinya.,batch : 33 of 48 row: 9,tertanam_di_gereja_lain,90%,"gereja, istrinya, tertanam"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,90%,"gereja, keluarga, beribadah"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 34 of 48 row: 1,tertanam_di_gereja_lain,90%,"NDC church, keluarga, beribadah"
Ingin mencari gereja lain dikarenakan sudah berkeluarga dan susah mencari kelas untuk anaknya di alam sutera,batch : 34 of 48 row: 2,perbedaan_musim_kehidupan,80%,"berkeluarga, anak, kelas"
Move to another country (related to job),batch : 34 of 48 row: 3,lokasi,100%,"another country, job, move"
sudah pindah Date. Dunnow kenapa disini masih nyangkit,batch : 34 of 48 row: 4,alasan_DATE,80%,"pindah Date, sangkut, kenapa"
Pindah ke Turki untuk beberapa tahun karena alasan pekerjaan,batch : 34 of 48 row: 5,lokasi,100%,"Turki, pekerjaan, pindah"
Tidak hadir sudah 3tahun dan menulis keluar ketika ditanya,batch : 34 of 48 row: 6,tidak_ada_respon,90%,"tidak hadir, 3tahun, keluar"
DATE member ingin pindah DATE dan mencari sendiri,batch : 34 of 48 row: 7,alasan_DATE,80%,"DATE member, pindah DATE, cari"
tidak komitmen dan lokasi terlalu jauh,batch : 34 of 48 row: 8,waktu_tidak_sesuai,70%,"lokasi jauh, tidak komitmen, jauh"
They decide move to another city.,batch : 34 of 48 row: 9,lokasi,100%,"another city, move, decide"
Waktu dari pekerjaan dan gereja orang tua yang tidak memungkin untuk hadir date,batch : 34 of 48 row: 10,waktu_tidak_sesuai,80%,"waktu pekerjaan, gereja orang tua, tidak memungkin"
Moved to a farther distance location and will be focusing in another Church outside of JPCC Campus.,batch : 35 of 48 row: 1,lokasi,90%,"Moved, location, Church"
pindah dan tinggal di luar kota,batch : 35 of 48 row: 2,lokasi,95%,"pindah, luar kota"
Sudah tidak aktif di date sudah pindah gereja,batch : 35 of 48 row: 3,tertanam_di_gereja_lain,85%,"pindah gereja, tidak aktif"
"moved to aussie for uni, mencari komunitas baruu disana supaya timezone nya lbh enak sesuai kelas",batch : 35 of 48 row: 4,lokasi,90%,"moved, uni, timezone"
Lanjut study di luar negeri dan setahun lagi baru balik indonesia,batch : 35 of 48 row: 5,perbedaan_musim_kehidupan,80%,"study, luar negeri"
"Sudah tidak aktif dlm kehadiran dan sudah menginfokan kalau blm bisa komit lagi untuk saat ini, dan blm mau mencari date lain.",batch : 35 of 48 row: 6,others,60%,"tidak aktif, blm bisa"
High season saat ini jd blm bs komit,batch : 35 of 48 row: 7,waktu_tidak_sesuai,80%,"high season, blm bs"
Menemukan komunitas lain yang lebih cocok,batch : 35 of 48 row: 8,tertanam_di_gereja_lain,85%,"komunitas lain, lebih cocok"
Jarang bergereja di Jpcc dan lebih dari 3 bulan tidak ikut date tanpa kabar,batch : 35 of 48 row: 9,tidak_ada_respon,70%,"jarang bergereja, tidak ikut"
Ybs sedang tidak cocok jadwalnya & memilih utk stop date dulu saat ini,batch : 35 of 48 row: 10,waktu_tidak_sesuai,80%,"jadwalnya, stop date"
"Sudah 2 tahun lebih tidak aktif, dan sudah kami kontak, ada rencana aktif di persekutuan lain",batch : 36 of 48 row: 1,tertanam_di_gereja_lain,90%,"aktif, persekutuan, lain"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 2,tidak_ada_respon,80%,"tidak, join, komsel"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 3,tidak_ada_respon,80%,"tidak, join, komsel"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 4,tidak_ada_respon,80%,"tidak, join, komsel"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 5,tidak_ada_respon,80%,"tidak, join, komsel"
Sudah memilih untuk tidak tertanam di date pulomas 1,batch : 36 of 48 row: 6,tertanam_di_gereja_lain,95%,"memilih, tidak, tertanam"
Pindah ke Date Khusus Single...,batch : 36 of 48 row: 7,alasan_DATE,90%,"pindah, date, khusus"
Sudah jarang ikut Date karena pindah rumah dan bekerja di Singapur,batch : 36 of 48 row: 8,lokasi,95%,"pindah, rumah, singapur"
Sudah pindah ke Bali dan belum ada rencana untuk balik ke Jakarta lagi.,batch : 36 of 48 row: 9,lokasi,100%,"pindah, bali, jakarta"
Tidak hadir 2 tahun dan tidak bisa dihubungin..,batch : 36 of 48 row: 10,tidak_ada_respon,95%,"tidak, hadir, dihubungin"
pindah tempat tinggal ke papua,batch : 37 of 48 row: 1,lokasi,100%,"pindah, tempat, tinggal"
"Pindah ikut suami keluar negri, London",batch : 37 of 48 row: 2,lokasi,100%,"pindah, keluar, negri"
Jarak. Domisili jauh. Sementara ke gereja orang tua,batch : 37 of 48 row: 3,lokasi,100%,"jarak, domisili, jauh"
Belum dapat mengikuti date. Pelayanan di gereja kakak sepupuh,batch : 37 of 48 row: 4,alasan_DATE,100%,"date, pelayanan, gereja"
Belum dapat mengikuti date. Pelayanan di gereja orang tua,batch : 37 of 48 row: 5,alasan_DATE,100%,"date, pelayanan, gereja"
"Study S2 keluar negri, London",batch : 37 of 48 row: 6,lokasi,100%,"study, keluar, negri"
Pindah domisili ke Kota Medan,batch : 37 of 48 row: 7,lokasi,100%,"pindah, domisili, kota"
terkendala ada kelas malam setiap hari jumat,batch : 37 of 48 row: 8,waktu_tidak_sesuai,100%,"kelas, malam, jumat"
Multiplikasi DATE dan ybs akan cari date lebih dekat,batch : 37 of 48 row: 9,alasan_DATE,100%,"date, multiplikasi, cari"
She has moved to different church to be closed with her son.,batch : 37 of 48 row: 10,tertanam_di_gereja_lain,100%,"gereja, lain, son"
he's not attending Date meeting for almost 6 weeks and want to move to other Date,batch : 38 of 48 row: 1,alasan_DATE,90%,"Date, move, meeting"
Sudah tidak datang ke Date lebih dari 3 bulan,batch : 38 of 48 row: 2,tidak_ada_respon,80%,"tidak, datang, Date"
Sudah pindah tempat tinggal dan lagi cari Date di dekat tmpt tinggal nya,batch : 38 of 48 row: 3,lokasi,95%,"pindah, tempat, tinggal"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 4,alasan_DATE,90%,"Date, baru, pindah"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 5,alasan_DATE,90%,"Date, baru, pindah"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 6,alasan_DATE,90%,"Date, baru, pindah"
Mencari Date baru karena Date sebelumnya pindah lokasi,batch : 38 of 48 row: 7,alasan_DATE,90%,"Date, baru, pindah"
Move to singapore for certain period,batch : 38 of 48 row: 8,lokasi,95%,"Move, Singapore, period"
Move to Singapore for certain period,batch : 38 of 48 row: 9,lokasi,95%,"Move, Singapore, period"
sudah pindah ke luar negeri mengikuti suami,batch : 38 of 48 row: 10,lokasi,95%,"pindah, luar, negeri"
sudah pindah ke luar negeri bersama suami,batch : 39 of 48 row: 1,lokasi,100%,"pindah, luar negeri"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 2,perbedaan_musim_kehidupan,100%,"Season of Life, punya anak"
Season of Life berubah (punya anak dan saat ini belum bisa commit ikut DATE lagi),batch : 39 of 48 row: 3,perbedaan_musim_kehidupan,100%,"Season of Life, punya anak"
Member sdh tidak aktif dan ada kemungkinan mau cari date baru,batch : 39 of 48 row: 4,alasan_DATE,80%,"tidak aktif, cari date baru"
Tidak aktif di DATE selama pandemi & sudah lama tidak beribadah di JPCC.,batch : 39 of 48 row: 5,others,60%,"tidak aktif, pandemi"
Tidak beribadah di JPCC lagi ikut suami,batch : 39 of 48 row: 6,lokasi,100%,"ikut suami, pindah"
Pindah domisili dari Jakarta ke Pontianak,batch : 39 of 48 row: 7,lokasi,100%,"pindah domisili, Pontianak"
Sering bertugas di luar kota dan pindah gereja,batch : 39 of 48 row: 8,lokasi,100%,"pindah gereja, luar kota"
Saat ini belum bisa komit untuk tertanam di DATE,batch : 39 of 48 row: 9,others,40%,"belum bisa komit, tertanam"
"DM sdh tidak aktif cukup lama.Sdh diajak bicara, request mau off dulu.Sdh ditawarkan utk pindah date yg sesuai lokasi domisili atau kerja.",batch : 39 of 48 row: 10,tidak_ada_respon,80%,"tidak aktif, request off"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 1,waktu_tidak_sesuai,80%,"prioritas, keluarga, pekerjaan"
kondisi saat ini belum bisa mengikuti date online dan catch up dengan date karena ada prioritas lain (keluarga dan pekerjaan),batch : 40 of 48 row: 2,waktu_tidak_sesuai,80%,"prioritas, keluarga, pekerjaan"
Berpindah ibadah di tempat gereja lain karena kesepakatan keluarga antara suami dan istri ( yang sebelum nya sudah dipikirkan),batch : 40 of 48 row: 3,tertanam_di_gereja_lain,90%,"gereja, kesepakatan, keluarga"
Kurang cocok dgn range umur & akan mencari komunitas baru,batch : 40 of 48 row: 4,alasan_DATE,80%,"cocok, umur, komunitas"
Has been inactive for a long time,batch : 40 of 48 row: 5,tidak_ada_respon,70%,"inactive, long, time"
