delete_reason,batch,Final label,Confidence,Keywords
date leader dalam proses pengunduran diri,batch : 24 of 48 row: 2,alasan_DATE,96%,"pengunduran diri, DATE leader, proses"
ada 2 akun jadi 1 akun di remove,batch : 24 of 48 row: 3,Admin,98%,"2 akun, 1 akun, remove"
harus masuk probation dulu,batch : 24 of 48 row: 4,Admin,97%,"probation, harus masuk, administratif"
Meninggal dunia,batch : 24 of 48 row: 5,others,99%,"meninggal, dunia, wafat"
memilih ikut pelayanan di gereja lama bersama istri,batch : 24 of 48 row: 6,tertanam_di_gereja_lain,95%,"gereja lama, pelayanan, istri"
Pindahaa ke Date lain,batch : 24 of 48 row: 7,alasan_DATE,99%,"pindah, Date lain, DATE"
perpindahan date member untuk proses pengunduran diri DATE Leader,batch : 24 of 48 row: 8,alasan_DATE,98%,"perpindahan, DATE member, pengunduran diri"
pindah ke date couple namun tdk bs transfer krn date tujuan tdk ditemukan di app,batch : 24 of 48 row: 9,alasan_DATE,97%,"pindah, date couple, transfer"
pindah ke date couple namun tdkb bs transfer krn date tujuan tdk ditemukan di app,batch : 24 of 48 row: 10,alasan_DATE,97%,"pindah, date couple, transfer"
"mau pindah ke date lain karena masalah tempat tinggal , mencari yg lebih dekat",batch : 25 of 48 row: 1,alasan_DATE,96%,"pindah date, tempat tinggal, lebih dekat"
Fokus karir dahulu dan pindah rumah ke JGC Jakarta Timur,batch : 25 of 48 row: 2,perbedaan_musim_kehidupan,88%,"fokus karir, pindah rumah, JGC"
memilih untuk gereja ditempat lain,batch : 25 of 48 row: 3,tertanam_di_gereja_lain,97%,"gereja lain, memilih, tempat lain"
DM ingin DATE offline,batch : 25 of 48 row: 4,alasan_DATE,90%,"DATE offline, DM, DATE"
mau pindah ke date lain,batch : 25 of 48 row: 5,alasan_DATE,99%,"pindah date, DATE"
mau pindah ke date lain,batch : 25 of 48 row: 6,alasan_DATE,99%,"pindah date, DATE"
Pindah ke date istri,batch : 25 of 48 row: 7,alasan_DATE,95%,"date istri, pindah, DATE"
Pindah kerja ke Surabaya,batch : 25 of 48 row: 8,lokasi,98%,"pindah kerja, Surabaya, relokasi"
human error. salah klik harusnya tetap sebagai new comer,batch : 25 of 48 row: 9,Admin,99%,"human error, salah klik, new comer"
Menikah dan pindah keluar kota,batch : 25 of 48 row: 10,lokasi,97%,"menikah, pindah luar kota, relokasi"
tercatat double,batch : 26 of 48 row: 1,Admin,98%,"double, tercatat, admin"
"Sudah tidak pernah ikut DATE sejak Oct 2023 & tdk pernah di respons jg pas WA, cm di Read",batch : 26 of 48 row: 2,tidak_ada_respon,97%,"tidak respons, read, WA"
Pindah ke luar kota,batch : 26 of 48 row: 3,lokasi,99%,"pindah, luar kota, lokasi"
sibuk magang dan jarang hadir,batch : 26 of 48 row: 4,waktu_tidak_sesuai,92%,"magang, jarang hadir, sibuk"
"Sudah setahun lebih tidak pernah join date, sudah pindah gereja.",batch : 26 of 48 row: 5,tertanam_di_gereja_lain,96%,"pindah gereja, join date, setahun"
date member mutasi kerja ke sulawesi,batch : 26 of 48 row: 6,lokasi,98%,"mutasi kerja, Sulawesi, pindah"
"tdk commit,suka berbohong dan tdk menghormati keberadaan DM lain",batch : 26 of 48 row: 7,alasan_DATE,95%,"tidak commit, DM lain, DATE"
"Florence dipanggil Tuhan pada hari Selasa, 20 Februari 2024 karena CA Servix. May she RIP ?",batch : 26 of 48 row: 8,others,99%,"wafat, RIP, dipanggil Tuhan"
mau ganti email,batch : 26 of 48 row: 9,Admin,96%,"ganti email, data, admin"
Bekerja di luar kota,batch : 26 of 48 row: 10,waktu_tidak_sesuai,94%,"bekerja, luar kota, jadwal"
menyatakan mundur dari Date,batch : 27 of 48 row: 1,alasan_DATE,96%,"mundur, Date, bertumbuh"
yang bersangkutan memutuskan untuk bertumbuh di gereja lain,batch : 27 of 48 row: 2,tertanam_di_gereja_lain,98%,"gereja lain, bertumbuh, memutuskan"
Almarhum meninggal dunia karena serangan jantung,batch : 27 of 48 row: 3,others,99%,"meninggal, serangan jantung, almarhum"
pindah ke gereja lain,batch : 27 of 48 row: 4,tertanam_di_gereja_lain,99%,"pindah gereja, gereja lain, pindah"
sudah meninggal di Oktober 2023 kemarin.,batch : 27 of 48 row: 5,others,99%,"meninggal, Oktober 2023, sudah"
pindah gereja krn anak tdk bisa sekolah minggu,batch : 27 of 48 row: 6,perbedaan_musim_kehidupan,86%,"anak, sekolah minggu, pindah gereja"
pindah gereja krn anak tdk bisa sekolah minggu,batch : 27 of 48 row: 7,perbedaan_musim_kehidupan,86%,"anak, sekolah minggu, pindah gereja"
saat ini kevin tidak dapat mengikuti date onsite karna masih bekerja di daerah gresik surabaya dan tidak dapat menghadiri date online karena pekerjaannya yang sering lembur.,batch : 27 of 48 row: 8,waktu_tidak_sesuai,97%,"lembur, bekerja, onsite"
Mau coba cari date baru dengan orang2 yang 1 bidang pekerjaan.,batch : 27 of 48 row: 9,alasan_DATE,92%,"date baru, bidang pekerjaan, cari"
member jarang hadir date dan request untuk keluar dari date,batch : 27 of 48 row: 10,tidak_ada_respon,84%,"jarang hadir, request keluar, member"
Kepencet dan masih calon DM yg masih mau coba visit DATE lain,batch : 28 of 48 row: 1,alasan_DATE,96%,"coba visit, DATE lain, calon DM"
Test,batch : 28 of 48 row: 2,others,99%,Test
mau ditransfer ke date lain,batch : 28 of 48 row: 3,alasan_DATE,98%,"ditransfer, date lain, DATE"
mau ditransfer ke date lain,batch : 28 of 48 row: 4,alasan_DATE,98%,"ditransfer, date lain, DATE"
"Joined DATE ternyata krn butuh surat keterangan berjemaat utk nikahnya. Setelah menikah, MIA. Di WA berkali2, hanya di Read, gak pernah dibalas.",batch : 28 of 48 row: 5,perbedaan_musim_kehidupan,94%,"nikah, setelah menikah, MIA"
"Selain tidak ada respon lagi, juga tidak pernah hadir lg di pertemuan onsite/online. Kmi berdoa dia tetap bisa bertumbuh di tmpt lain.",batch : 28 of 48 row: 6,tidak_ada_respon,97%,"tidak ada respon, read, tidak dibalas"
kesibukan kerjaan dan belum bisa berkomitmen hadir,batch : 28 of 48 row: 7,waktu_tidak_sesuai,96%,"kesibukan kerjaan, belum berkomitmen, hadir"
kesibukan kerjaan dan belum bisa berkomitmen hadir,batch : 28 of 48 row: 8,waktu_tidak_sesuai,96%,"kesibukan kerjaan, belum berkomitmen, hadir"
entah mengapa ada 1 member dengan 2 akun disini dengan email yg sama,batch : 28 of 48 row: 9,Admin,95%,"2 akun, email sama, data"
Already given chance within 2 months but she didnt show up in the given time.,batch : 28 of 48 row: 10,Admin,88%,"given chance, didnt show up, time"
already given chance to come within 2 months but he didnt show up.,batch : 29 of 48 row: 1,tidak_ada_respon,94%,"didnt show up, 2 months, chance"
"DM sudah menikah, dan ingin mencari date married couple,. sudah saya bantu carikan tapi sepertinya kutang cocok dan DM ingin cari sendiri",batch : 29 of 48 row: 2,perbedaan_musim_kehidupan,96%,"sudah menikah, married couple, cocok"
DL resign krn pindah ke LN,batch : 29 of 48 row: 3,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 4,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 5,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 6,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 7,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 8,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 9,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 29 of 48 row: 10,lokasi,99%,"resign, pindah, LN"
DL resign krn pindah ke LN,batch : 30 of 48 row: 1,lokasi,98%,"pindah, LN, resign"
Mau mencari date lain,batch : 30 of 48 row: 2,alasan_DATE,96%,"mencari, date, lain"
Mau mencari date lain,batch : 30 of 48 row: 3,alasan_DATE,96%,"mencari, date, lain"
Mau mencari date lain,batch : 30 of 48 row: 4,alasan_DATE,96%,"mencari, date, lain"
double entry karena kesalahan alamat email,batch : 30 of 48 row: 5,Admin,99%,"double, email, kesalahan"
Mencari Date lain,batch : 30 of 48 row: 6,alasan_DATE,96%,"mencari, date, lain"
pindah kota dan pindah gereja,batch : 30 of 48 row: 7,lokasi,99%,"pindah, kota, gereja"
akan pindah gereja lain karena persiapan pernikahan,batch : 30 of 48 row: 8,perbedaan_musim_kehidupan,92%,"pindah, gereja, pernikahan"
salah alamat email,batch : 30 of 48 row: 9,Admin,99%,"salah, alamat, email"
"ada date member sdh 2 thn join tp tdk bs join date di myjpcc krn sdh penuh, sementara spouse ini tdk pernah ikut date meeting",batch : 30 of 48 row: 10,alasan_DATE,90%,"date, penuh, spouse"
"ada member yg sdh 2 thn join tdk bs join date krn penuh, sementara spouse ini tdk pernah ikut date meeting",batch : 31 of 48 row: 1,alasan_DATE,92%,"DATE penuh, spouse, meeting"
ganti akun myjpcc,batch : 31 of 48 row: 2,Admin,98%,"ganti akun, myjpcc"
pindah Date,batch : 31 of 48 row: 3,alasan_DATE,99%,pindah Date
Memiliki perbedaan nilai dengan JPCC,batch : 31 of 48 row: 4,tertanam_di_gereja_lain,84%,"nilai, JPCC"
merasa kurang cocok,batch : 31 of 48 row: 5,alasan_DATE,88%,"kurang cocok, DATE"
menikah dan pindah negara,batch : 31 of 48 row: 6,perbedaan_musim_kehidupan,97%,"menikah, pindah negara"
akan pindah ke date KG6. DL KG6 akan invite Venny,batch : 31 of 48 row: 7,alasan_DATE,96%,"pindah Date, KG6, invite"
mau pindah date yg lebi sesuai waktu & kebutuhan.,batch : 31 of 48 row: 8,alasan_DATE,90%,"pindah date, waktu, kebutuhan"
Meninggal Dunia karena sakit kanker.,batch : 31 of 48 row: 9,others,99%,"meninggal, kanker"
"Ada habit pinjam uang dan sudah di kasih tapi terus terusan , akhirnya kami cari tau ke DL sebelumnya ternyata memang habit nya seperti itu dan di sarankan untuk di Cut saja",batch : 31 of 48 row: 10,others,73%,"pinjam uang, cut"
mau di provide sebagai core team tetapi dia terlalu �rohani� sehingga ketika ada ketidakcocokan dia langsung mengundurkan diri tanpa may membuka ruang untuk berkomunikasi.,batch : 32 of 48 row: 1,alasan_DATE,92%,"ketidakcocokan, mengundurkan diri, komunikasi"
domisili pindah ke jawatimur,batch : 32 of 48 row: 2,lokasi,99%,"domisili, pindah, jawatimur"
buat akun baru,batch : 32 of 48 row: 3,Admin,95%,"akun baru, admin, data"
Pindah keluar kota,batch : 32 of 48 row: 4,lokasi,99%,"pindah, keluar kota, lokasi"
date akan ditutup dan member ingin mencari date lain,batch : 32 of 48 row: 5,alasan_DATE,98%,"date ditutup, cari date, member"
Pindah ke Melbourne for good,batch : 32 of 48 row: 6,lokasi,99%,"Melbourne, pindah, luar negeri"
pindah dan menetap di luar negeri,batch : 32 of 48 row: 7,lokasi,99%,"luar negeri, menetap, pindah"
"Lokasi DATE pindah, dan yang bersangkutan memutuskan untuk mencoba DATE lain yang lebih memungkinkan untuk alasan lokasi",batch : 32 of 48 row: 8,alasan_DATE,98%,"DATE pindah, coba DATE lain, lokasi"
lokasi date pindah dan yang bersangkutan memutuskan untuk mencoba DATE lain yang lebih dekat lokasiny dgn kantor/ tempat tinggal.,batch : 32 of 48 row: 9,alasan_DATE,97%,"DATE pindah, lebih dekat, kantor"
Menikah & Pindah Ke Tasikmalaya ikut Suami,batch : 32 of 48 row: 10,lokasi,98%,"menikah, Tasikmalaya, pindah"
Steffi dan Aldwin sudah keluar dari date dan mau mencari Date lain yang sesuai dengan waktu mereka,batch : 33 of 48 row: 1,alasan_DATE,96%,"keluar date, cari date"
Steffi dan Aldwin sudah keluar dari date dan mau mencari Date lain yang sesuai dengan waktu mereka,batch : 33 of 48 row: 2,alasan_DATE,96%,"keluar date, cari date"
pindah domisili,batch : 33 of 48 row: 3,lokasi,99%,"pindah, domisili"
pindah domisili,batch : 33 of 48 row: 4,lokasi,99%,"pindah, domisili"
Kembali ke Singapore,batch : 33 of 48 row: 5,lokasi,98%,"Singapore, kembali"
pindah date muara karang 8,batch : 33 of 48 row: 6,alasan_DATE,95%,"pindah date, muara karang"
berhalangan krn suami belum tertanam di gereja,batch : 33 of 48 row: 7,tertanam_di_gereja_lain,84%,"suami, gereja"
"DL resign, nomor DM tidak bisa dihubungi",batch : 33 of 48 row: 8,tidak_ada_respon,97%,"resign, tidak bisa dihubungi"
DL dinonaktifkan. DM tidak merespon saat dikonfirmasi mau pindah date/bagaimana,batch : 33 of 48 row: 9,tidak_ada_respon,96%,"tidak merespon, konfirmasi"
DL dinonaktifkan. DM bilang mau stop date dulu,batch : 33 of 48 row: 10,alasan_DATE,90%,"stop date, dinonaktifkan"
pindah ke NTT,batch : 34 of 48 row: 1,lokasi,99%,"pindah, NTT"
DL dinonaktifkan. DM tidak merespon saat dikonfirmasi mau pindah date/bagaimana,batch : 34 of 48 row: 2,tidak_ada_respon,95%,"tidak merespon, konfirmasi"
sudah pindah luar jakarta,batch : 34 of 48 row: 3,lokasi,99%,"pindah, jakarta"
DL dinonaktifkan. DM tidak merespon saat dikonfirmasi mau pindah date/bagaimana,batch : 34 of 48 row: 4,tidak_ada_respon,95%,"tidak merespon, konfirmasi"
DL dinonaktifkan. DM tidak merespon saat dikonfirmasi mau pindah date/bagaimana,batch : 34 of 48 row: 5,tidak_ada_respon,95%,"tidak merespon, konfirmasi"
Lokasi dan waktu yang tidak sesuai,batch : 34 of 48 row: 6,waktu_tidak_sesuai,88%,"lokasi, waktu"
Pindah ke luar kota untuk menetap di sana,batch : 34 of 48 row: 7,lokasi,98%,"luar kota, menetap"
Pindah ke luar kota untuk menetap di sana,batch : 34 of 48 row: 8,lokasi,98%,"luar kota, menetap"
Tidak bisa berkomitmen lagi di dalam Date,batch : 34 of 48 row: 9,alasan_DATE,90%,"Date, komitmen"
"Mengatakan bahwa pastor2 di jpcc hutang darah (yg artinya tidak selamat/binasa/masuk neraka). Dan mengatakan bahwa melakukan yoga adalah penyembahan berhala. Selalu mengatakan tentang kutuk, hukuman Tuhan, murka Tuhan, dan segala sesuatu yg tidak sesuai pendapat dia asalnya adalah dari iblis. Tertanam di yayasan mahanaim/bahtera ministry yg dimiliki oleh iin cipto",batch : 34 of 48 row: 10,tertanam_di_gereja_lain,86%,"tertanam, gereja lain"
"Mengatakan bahwa pastor2 di jpcc hutang darah (yg artinya tidak selamat/binasa/masuk neraka). Dan mengatakan bahwa melakukan yoga adalah penyembahan berhala. Selalu mengatakan tentang kutuk, hukuman Tuhan, murka Tuhan, dan segala sesuatu yg tidak sesuai pendapat dia asalnya adalah dari iblis. Tertanam di yayasan mahanaim/bahtera ministry yg dimiliki oleh iin cipto",batch : 35 of 48 row: 1,tertanam_di_gereja_lain,96%,"yayasan, ministry, tertanam"
pindah kota,batch : 35 of 48 row: 2,lokasi,99%,"pindah, kota"
Pindah kota,batch : 35 of 48 row: 3,lokasi,99%,"Pindah, kota"
tidak mau berkomitmen lagi dan mencoba pindah ke Date lain,batch : 35 of 48 row: 4,alasan_DATE,95%,"pindah, Date, komitmen"
DL dalam proses mengundurkan diri,batch : 35 of 48 row: 5,Admin,92%,"mengundurkan diri, DL"
DL dalam proses mengundurkan diri,batch : 35 of 48 row: 6,Admin,92%,"mengundurkan diri, DL"
tidak mau berkomitmen lagi dalam Date dan sudah kurang lebih 3 bulan tidak join Date,batch : 35 of 48 row: 7,alasan_DATE,94%,"tidak join, Date, komitmen"
tidak tahu ini siapa,batch : 35 of 48 row: 8,Admin,98%,"tidak tahu, siapa"
ganti email dan akun baru,batch : 35 of 48 row: 9,Admin,90%,"ganti email, akun baru"
DL step down from the role.,batch : 35 of 48 row: 10,Admin,93%,"step down, role"
pindah ke glc7. namun di list gak ada. nanti diinvite Ama glc7,batch : 36 of 48 row: 1,alasan_DATE,95%,"pindah DATE, invite"
sudah pindah kota,batch : 36 of 48 row: 2,lokasi,99%,"pindah kota, sudah pindah"
ada ketidakcocokan dengan budaya date dan beberapa DM.,batch : 36 of 48 row: 3,alasan_DATE,96%,"ketidakcocokan, budaya DATE"
date member sudah tidak di Jakarta lagi,batch : 36 of 48 row: 4,lokasi,98%,"tidak di Jakarta, lokasi"
mau mencari date yang baru,batch : 36 of 48 row: 5,alasan_DATE,90%,"mencari DATE, baru"
pengunduran diri DL,batch : 36 of 48 row: 6,others,72%,"pengunduran diri, DL"
pengunduran diri DL,batch : 36 of 48 row: 7,others,72%,"pengunduran diri, DL"
jarang hadir,batch : 36 of 48 row: 8,tidak_ada_respon,84%,"jarang hadir, absen"
jarang hadir,batch : 36 of 48 row: 9,tidak_ada_respon,84%,"jarang hadir, absen"
fokus di karir,batch : 36 of 48 row: 10,perbedaan_musim_kehidupan,93%,"fokus karir, karir"
tidak ingin bergabung di Date karena merasa bergereja sudah cukup baginya,batch : 37 of 48 row: 1,tertanam_di_gereja_lain,92%,"bergereja, cukup, tidak ikut"
"saya dalam proses resign dari posisi DL dan teman date saya, Joshua mau mencari date lain.",batch : 37 of 48 row: 2,alasan_DATE,95%,"resign, DL, date lain"
Pindah ke Manado,batch : 37 of 48 row: 3,lokasi,99%,"Pindah, Manado, relokasi"
pindah ke katolik mengikuti suami,batch : 37 of 48 row: 4,tertanam_di_gereja_lain,96%,"katolik, suami, gereja lain"
double data,batch : 37 of 48 row: 5,Admin,98%,"double, data, administratif"
DF hanya menggantikan sementara sampai DATE di takeover oleh DL,batch : 37 of 48 row: 6,Admin,90%,"sementara, takeover, DL"
pindah ke Luar Negri,batch : 37 of 48 row: 7,lokasi,99%,"Luar Negri, pindah, relokasi"
keduanya memutuskan tidak mau ikut date lagi,batch : 37 of 48 row: 8,others,88%,"tidak ikut, date lagi, memutuskan"
pindah ke US,batch : 37 of 48 row: 9,lokasi,99%,"pindah, US, relokasi"
memutuskan tidak aktif,batch : 37 of 48 row: 10,tidak_ada_respon,84%,"tidak aktif, tidak hadir, respon"
test,batch : 38 of 48 row: 1,others,99%,test
DL tidak aktif,batch : 38 of 48 row: 2,others,92%,"DL, tidak aktif"
test,batch : 38 of 48 row: 3,others,99%,test
DATE Leader akan mengundurkan diri dan mau mencari DATE lain,batch : 38 of 48 row: 4,alasan_DATE,97%,"undurkan diri, DATE lain"
DATE Leader akan mengundurkan diri dan mau mencari DATE lain,batch : 38 of 48 row: 5,alasan_DATE,97%,"undurkan diri, DATE lain"
DATE Leader akan mengundurkan diri dan mau mencari DATE lain,batch : 38 of 48 row: 6,alasan_DATE,97%,"undurkan diri, DATE lain"
test,batch : 38 of 48 row: 7,others,99%,test
"emma sudah hampir setahun tidak datang date tidak bertemu dengan DL atau member date, saat ini pekerjaannya menuntut untuk bolak balik ke kalimantan... dan rencana masih setahun kedepan akan sprt ini... berat memang melepas anak dm. tapi saya berharap semua anak date bertumbuh dan berbuah. bagaimana mau bertumbuh jika tidak pernah bertemu..... oleh karena itu saya sudah berkonsultasi juga dengan DF mengenai status emma... jauh, tidak pernah datang jadinya dan agak sulit dihubungi (baru akhir2 ini agak gampang di wa chat).... saya memberikan kesempatan ema untuk bertumbuh di tmpt dimana dia banyak berada sekarang dan mengizinkan untuk masuk date lagi setelah dia kembali ke jkt. selain itu saya ingin anak date member lain juga tidak merasa aneh dengan dizinkannta member tidak datang tapj terus tertanam dalam myjpcc. karena itu saya memutuska untuk saat ini me remove emma dahulh",batch : 38 of 48 row: 8,lokasi,95%,"kalimantan, bolak-balik"
Hampir 1 thn tidak hadir,batch : 38 of 48 row: 9,tidak_ada_respon,96%,"tidak hadir, 1 thn"
Pasangan bermasalah dgn group krna si istri penuh dgn prasangka buruk & minta sebagai yg paling di respect. Smntara suami tdk bs ambil keputusan/alasan selain vacum & tdk mau berkomunitas Gereja lg. Kmi lbh baik selamatkan CR2 drpd couple tsb. Tmksh,batch : 38 of 48 row: 10,alasan_DATE,88%,"bermasalah, group"
test,batch : 39 of 48 row: 1,others,99%,test
sudah jadi pastor,batch : 39 of 48 row: 2,perbedaan_musim_kehidupan,86%,"pastor, karier, perubahan"
meninggal dunia,batch : 39 of 48 row: 3,others,98%,"meninggal, dunia"
test,batch : 39 of 48 row: 4,others,99%,test
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 5,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 6,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 7,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 8,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 9,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 39 of 48 row: 10,alasan_DATE,97%,"DATE, tidak aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 40 of 48 row: 1,alasan_DATE,96%,"Date, aktif, baru"
"Date Tidak Aktif, mencari Date Baru.",batch : 40 of 48 row: 2,alasan_DATE,96%,"Date, aktif, baru"
double,batch : 40 of 48 row: 3,Admin,88%,"double, klik, request"
Sudah bukan DM lagi,batch : 40 of 48 row: 4,alasan_DATE,90%,"bukan, DM, lagi"
mengundurkan diri sukarela,batch : 40 of 48 row: 5,others,72%,"mengundurkan, diri, sukarela"
Mengundurkan diri sukarela,batch : 40 of 48 row: 6,others,72%,"mengundurkan, diri, sukarela"
"kami doubel klik di request, harusnya Calon DM ms probation, tp tdk sengaja ke klik approve msk jd DM",batch : 40 of 48 row: 7,Admin,97%,"probation, approve, salah"
berpindah agama,batch : 40 of 48 row: 8,others,95%,"berpindah, agama, "
mengundurkan diri,batch : 40 of 48 row: 9,others,70%,"mengundurkan, diri, "
mengundurkan diri,batch : 40 of 48 row: 10,others,70%,"mengundurkan, diri, "
pindah gereja,batch : 41 of 48 row: 1,tertanam_di_gereja_lain,96%,"pindah gereja, gereja lain, aktif"
"Lidya tidak pernah hadir. Terakhir di hubungi infonya sibuk bekerja. Sering pindah pekerjaan dan tempat tinggal. Pernah mengajukan bantuan finansial ke JPCC peduli covid tanpa diskusi dgn DL. Apabila kemudian ia mencari date lain, mungkin perlu menjadi concern kondisinya yg perlu kesembuhan dari gangguan kejiwaan (alasan utama karena sulit mengampuni kakak²nya dan berdamai dgn diri sendiri).",batch : 41 of 48 row: 2,tidak_ada_respon,88%,"tidak pernah hadir, sulit dihubungi, slow respon"
Nico hanya aktif hadir virtual date di tahun pertama (2020) sehingga pada tahun 2022 kami membatalkan rekomendasi utk pelayanan hospitality yg sudah diajukan sebelum pandemik terjadi. Pertimbangan kami adalah karena ketidakhadiran dia di date serta sering tidak mengikuti online service JPCC. Hal ini menyebabkan ketika hadir pun juga tidak inline dgn materi pembahasan di date.,batch : 41 of 48 row: 3,tidak_ada_respon,84%,"ketidakhadiran, tidak mengikuti, virtual"
sejak November 2021 sudah tidak pernah join ibadah Date ataupun aktifitas lainnya di Date Taman Anggrek 13 dan tdk join ibadah JPCC sejak tahun lalu,batch : 41 of 48 row: 4,tidak_ada_respon,90%,"tidak hadir, no info, tidak dijawab"
"sudah tidak hadir di date sejak bulan Mei 23. No info, telp tdk dijawab. Wa slow respon.  Divisit juga tdk mau.",batch : 41 of 48 row: 5,tidak_ada_respon,95%,"tidak hadir, no info, slow respon"
Sekolah di Jerman (Nuremberg),batch : 41 of 48 row: 6,lokasi,98%,"Jerman, Nuremberg, sekolah"
sekolah keluar negeri,batch : 41 of 48 row: 7,lokasi,97%,"luar negeri, sekolah, keluar"
DM pindah kota,batch : 41 of 48 row: 8,lokasi,99%,"pindah kota, DM, relokasi"
"sudah 3 bulan lebih tidak hadir karena bentrok dgn kerjaan. sudah di encourage untuk ikut DATE lain, dan belum bisa komit untuk ikut DATE",batch : 41 of 48 row: 9,waktu_tidak_sesuai,96%,"bentrok kerjaan, tidak komit, DATE"
"awalnya memilih pindah date krn alasan tidak cocok waktunya. setelah dilayani mencari alternatif date lain, akhirnya memilih tertanam di komunitas lain di luar jpcc",batch : 41 of 48 row: 10,waktu_tidak_sesuai,93%,"tidak cocok waktu, komunitas lain, date"
putus dengan pacar yg date member dan tidak ada respon,batch : 42 of 48 row: 1,tidak_ada_respon,86%,"putus, tidak ada respon, date member"
pindah ke Australia.,batch : 42 of 48 row: 2,lokasi,99%,"pindah, Australia, relokasi"
double email,batch : 42 of 48 row: 3,Admin,98%,"double email, administratif, data"
"tidak bisa hadir karena pekerjaan, perbedaan usia dan pemahaman yang cukup signifikan dengan anggota DATE lainnya",batch : 42 of 48 row: 4,alasan_DATE,92%,"usia, pemahaman, DATE"
Merasa tidak nyambung dgn komunitas yg diharapkan jadi 2nd home.,batch : 42 of 48 row: 5,alasan_DATE,78%,"tidak nyambung, komunitas, harapan"
"sudah tidak aktif. beberapa masalah inter personal dengan member lain, belum diselesaikan",batch : 42 of 48 row: 6,alasan_DATE,90%,"inter personal, member lain, belum diselesaikan"
S2 ke luar negeri,batch : 42 of 48 row: 7,perbedaan_musim_kehidupan,95%,"S2, luar negeri, studi"
member pindah ke bali tapi masih keep contact,batch : 42 of 48 row: 8,lokasi,97%,"pindah, bali, contact"
Ruth mengajukan pengunduran diri krn sedang mengalami masalah dgn date member lain. Tujuan pengunduran diri ini adalah agar bs fokus utk menyelesaikan masalah yg sedang terjadi.,batch : 42 of 48 row: 9,alasan_DATE,96%,"masalah, date member, pengunduran diri"
Sudah meninggal dunia,batch : 42 of 48 row: 10,others,99%,"meninggal, wafat, alasan"
Move to Kualalumpur,batch : 43 of 48 row: 1,lokasi,98%,"Move, Kualalumpur"
mau keluar dari DATE karena sedang fokus mengurus pernikahan. tidak fokus ke DATE dulu. setelah menikah mau ke married couple,batch : 43 of 48 row: 2,perbedaan_musim_kehidupan,97%,"pernikahan, married couple"
mau regis ulang pk email lain,batch : 43 of 48 row: 3,Admin,96%,"regis ulang, email"
testing,batch : 43 of 48 row: 4,others,99%,testing
ingin mencoba date lain karna ada perbedaan pendapat dengan DL,batch : 43 of 48 row: 5,alasan_DATE,95%,"date lain, DL"
sdh ada terdaftar dalam email yg berbeda,batch : 43 of 48 row: 6,Admin,95%,"terdaftar, email"
pindah ke luar negeri,batch : 43 of 48 row: 7,lokasi,99%,"pindah, luar negeri"
lanjut studi S3 di Hongkong,batch : 43 of 48 row: 8,perbedaan_musim_kehidupan,96%,"studi S3, Hongkong"
lanjutkan studi S3 di Hongkong (HKUST),batch : 43 of 48 row: 9,perbedaan_musim_kehidupan,96%,"studi S3, HKUST"
Mau mencoba mencari cari date lain,batch : 43 of 48 row: 10,alasan_DATE,93%,"mencari, date lain"
date leader rubah ke merried couple,batch : 44 of 48 row: 1,alasan_DATE,92%,"DATE leader, married couple"
Memutuskan untuk keluar DATE,batch : 44 of 48 row: 2,alasan_DATE,78%,"keluar DATE, DATE"
pindah ke DATE lain,batch : 44 of 48 row: 3,alasan_DATE,97%,"pindah DATE, DATE lain"
menikah dan menetap di Bali,batch : 44 of 48 row: 4,perbedaan_musim_kehidupan,95%,"menikah, Bali"
double profile,batch : 44 of 48 row: 5,Admin,98%,"double profile, data"
personal,batch : 44 of 48 row: 6,others,88%,personal
sudah terdaftar sebelumnya,batch : 44 of 48 row: 7,Admin,90%,"sudah terdaftar, sebelumnya"
orang tua date member,batch : 44 of 48 row: 8,others,84%,"orang tua, member"
merasa tdk nyaman karena status dan merasa sulit untuk beradaptasi.,batch : 44 of 48 row: 9,alasan_DATE,91%,"tidak nyaman, beradaptasi"
