delete_reason,batch,Final label,Confidence,Keywords
DM tidak pernah hadir di dalam DATE lebih dari setahun dan tidak ada respon ketika di approach,batch : 19 of 48 row: 1,tidak_ada_respon,95%,"tidak hadir, tidak ada respon, setahun"
DM sudah tidak pernah hadir date lebih dari setahun dan tidak ada respon ketika di approach,batch : 19 of 48 row: 2,tidak_ada_respon,95%,"tidak hadir, tidak ada respon, setahun"
He moved to another date.,batch : 19 of 48 row: 3,alasan_DATE,85%,"moved, another date, pindah DATE"
DM sudah pindah ke Australia untuk kerja dan berusaha,batch : 19 of 48 row: 4,lokasi,95%,"pindah Australia, relokasi, kerja"
Memutuskan untuk keluar dr Date (Keinginan sendiri),batch : 19 of 48 row: 5,alasan_DATE,80%,"keluar DATE, keinginan sendiri"
Memutuskan untuk keluar dr Date (Keinginan sendiri),batch : 19 of 48 row: 6,alasan_DATE,80%,"keluar DATE, keinginan sendiri"
Bukan anggota DATE. Namun terdaftar karena didaftarkan oleh jonathan,batch : 19 of 48 row: 7,Admin,90%,"bukan anggota, kesalahan administratif, didaftarkan"
"Pindah tempat tinggal ke JakBar.
Date stop dulu sampai proses pemulihan penyakit paru parunya selesai.",batch : 19 of 48 row: 8,perbedaan_musim_kehidupan,75%,"pindah tempat, pemulihan penyakit, stop sementara"
selama hampir 2 tahun ybs ga pernah hadir dalam Date. dan dalam sebulan terakhir Saya berusaha mengajak ybs utk datang kembali namun tidak ada respon sama sekali dari ybs. bahkan tidak satupun wa saya yg dijawab. Saya melihat ybs sudah merasa tidak nyaman lagi di Date Kalibata 4,batch : 19 of 48 row: 9,tidak_ada_respon,90%,"tidak hadir 2 tahun, tidak ada respon, tidak nyaman"
Tidak pernah datang date dan merasa kurang cocok di date alsut 3.,batch : 19 of 48 row: 10,alasan_DATE,85%,"tidak cocok, kurang cocok DATE, tidak datang"
never attend date for  more than 3 month,batch : 20 of 48 row: 1,alasan_DATE,85%,"tidak attend, 3 bulan, DATE"
tidak aktif dan susah datang ke pertemuan date,batch : 20 of 48 row: 2,alasan_DATE,90%,"tidak aktif, susah datang, DATE"
no longer members of BSD 3 since 2023,batch : 20 of 48 row: 3,Admin,80%,"no longer members, BSD 3, 2023"
Tidak aktif datang ke DATE selama 6 bulan,batch : 20 of 48 row: 4,alasan_DATE,88%,"tidak aktif, 6 bulan, DATE"
sudah lama tidak aktif di date. ibadah di gereja lain.,batch : 20 of 48 row: 5,tertanam_di_gereja_lain,85%,"ibadah gereja lain, tidak aktif, DATE"
"DM terkendala lokasi karena sekarang tinggal di sekitaran ciputat, sedangkan date kami di rawamangun. Thanks!",batch : 20 of 48 row: 6,lokasi,95%,"pindah lokasi, Ciputat, Rawamangun"
Masih belum komitmen untuk general date,batch : 20 of 48 row: 7,alasan_DATE,75%,"belum komitmen, general DATE"
Member sidah tidak aktif dari akhir tahun 2021,batch : 20 of 48 row: 8,tidak_ada_respon,80%,"tidak aktif, akhir 2021, lama"
"Sudah tidak pernah hadir, sementara slot untuk yang rutin dateng",batch : 20 of 48 row: 9,tidak_ada_respon,85%,"tidak pernah hadir, slot, rutin"
Lagi diluar negeri sementara diisi orang lain dulu,batch : 20 of 48 row: 10,lokasi,90%,"luar negeri, sementara, relokasi"
"Pindah domisil, sudah menikah dan mau ke date couple",batch : 21 of 48 row: 1,perbedaan_musim_kehidupan,85%,"menikah, pindah domisil, date couple"
"not active for months, busy load, change season of life",batch : 21 of 48 row: 2,perbedaan_musim_kehidupan,90%,"change season, busy, months inactive"
Waiting until the person has margin time to come,batch : 21 of 48 row: 3,waktu_tidak_sesuai,75%,"margin time, waiting, schedule"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 4,alasan_DATE,80%,"belum join date, pasangan, ikut nama"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 5,alasan_DATE,80%,"belum join date, pasangan, ikut nama"
Udah gak pernah date lagi dan sudah pindah lokasi ke bsd,batch : 21 of 48 row: 6,lokasi,95%,"pindah lokasi, BSD, tidak date"
perlu meningkatkan komitmen kehadiran,batch : 21 of 48 row: 7,others,60%,"komitmen, kehadiran, unclear"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 8,tertanam_di_gereja_lain,85%,"tidak bergereja, JPCC, gereja lain"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 9,tertanam_di_gereja_lain,85%,"tidak bergereja, JPCC, gereja lain"
"mencari date baru, dikarenakam DL ada masalaha kesehatan jadi Off dl dari pelayanan",batch : 21 of 48 row: 10,alasan_DATE,80%,"DL masalah, date baru, off pelayanan"
"mencari date baru lg dikarenakan DL ada masalah kesehatan, jadi off dl dari pelayanan DL",batch : 22 of 48 row: 1,alasan_DATE,85%,"DATE masalah, leader kesehatan, off pelayanan"
"mencari date baru lagi, dikarenakan DL sedang ada masalah kesehatan jd akan Off dl dari pelayanan",batch : 22 of 48 row: 2,alasan_DATE,85%,"DATE masalah, leader kesehatan, off pelayanan"
Member sudah lama tidak aktif datang ke DATE,batch : 22 of 48 row: 3,tidak_ada_respon,75%,"lama tidak aktif, tidak datang, missing"
merasa tidak nyaman di Date lagi,batch : 22 of 48 row: 4,alasan_DATE,80%,"tidak nyaman, DATE, konflik"
Akan berpindah domisili ke USA,batch : 22 of 48 row: 5,lokasi,95%,"pindah domisili, USA, relokasi"
Going back to the old church and not attend date anymore,batch : 22 of 48 row: 6,tertanam_di_gereja_lain,90%,"old church, tidak attend, gereja lain"
"not active more than 2 months.
already try to reach him but no respond",batch : 22 of 48 row: 7,tidak_ada_respon,90%,"tidak aktif, no respond, unreachable"
Member sudah tidak aktif dan sudah lama tidak date,batch : 22 of 48 row: 8,tidak_ada_respon,75%,"tidak aktif, lama tidak date, missing"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 9,perbedaan_musim_kehidupan,85%,"season berbeda, fase hidup, tidak aktif"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 10,perbedaan_musim_kehidupan,85%,"season berbeda, fase hidup, tidak aktif"
Member sudah lama tidak aktif di date,batch : 23 of 48 row: 1,alasan_DATE,85%,"tidak aktif, date, lama"
"pindah date karena memang nanti nya cipinang 7 ga ada lagi,Krn kesehatan DL mengundurkan diri dari pelayanan",batch : 23 of 48 row: 2,alasan_DATE,80%,"pindah date, cipinang 7, kesehatan"
Michelle pindah tempat tinggal ke jakarta,batch : 23 of 48 row: 3,lokasi,95%,"pindah tempat tinggal, jakarta"
Sherly Lisianti mengajukan pengunduran diri minggu ini hari rabu tanggal 14 Juni 2023 karena memutuskan untuk pindah dan berjemaat di gereja lain..,batch : 23 of 48 row: 4,tertanam_di_gereja_lain,95%,"pindah, berjemaat gereja lain"
Pindah ke china dan akan mencari komunitas disana,batch : 23 of 48 row: 5,lokasi,95%,"pindah, china, relokasi"
Cannot commit with DATE activities due to family matters.,batch : 23 of 48 row: 6,perbedaan_musim_kehidupan,75%,"family matters, komitmen, prioritas"
Cannot commit with DATE activities and will no longer be planted in JPCC,batch : 23 of 48 row: 7,tertanam_di_gereja_lain,90%,"tidak tertanam JPCC, gereja lain"
Ga bisa dikontak lebih dari 6 bulan,batch : 23 of 48 row: 8,tidak_ada_respon,95%,"tidak dikontak, 6 bulan, MIA"
"Pindah rumah dan kantor, sedang dlm prioritas yg berbeda",batch : 23 of 48 row: 9,perbedaan_musim_kehidupan,80%,"pindah rumah kantor, prioritas berbeda"
Mau married dan ikut gereja calon suaminya di Cikini,batch : 23 of 48 row: 10,perbedaan_musim_kehidupan,90%,"menikah, gereja suami, perubahan fase"
"Bu Inggrid hanya sekali ikut temu DATE on-site, dan setelah itu tidak pernah ikut temu DATE lagi, baik virtual maupun on-site. Barusan beliau sudah putuskan tidak mau bergabung dulu dgn DATE PIK 35.",batch : 24 of 48 row: 1,alasan_DATE,85%,"tidak ikut DATE, putuskan tidak bergabung, DATE PIK 35"
Date Member tidak aktif dan sudah lama tidak datang date,batch : 24 of 48 row: 2,tidak_ada_respon,75%,"tidak aktif, lama tidak datang, DATE"
Date Member tidak aktif datang ke pertemuan Date mingguan,batch : 24 of 48 row: 3,tidak_ada_respon,80%,"tidak aktif, pertemuan DATE, mingguan"
"She lives in another town with her family, and has moved to local church.",batch : 24 of 48 row: 4,lokasi,90%,"another town, moved, local church"
He's been out of town for work and has moved to local church.,batch : 24 of 48 row: 5,lokasi,85%,"out of town, moved, local church"
"Monic hasn’t been active to come to date since 2020, she is now working at outside Jakarta",batch : 24 of 48 row: 6,lokasi,88%,"outside Jakarta, working, tidak aktif"
Sudah berbeda season kehidupan,batch : 24 of 48 row: 7,perbedaan_musim_kehidupan,90%,"berbeda season, kehidupan, phase change"
"Sudah tidak bergereja di JPCC, karena kalah war sering tidak dapat seat sunday school, saat ini di GDI Kuningan City",batch : 24 of 48 row: 8,tertanam_di_gereja_lain,92%,"tidak bergereja JPCC, GDI Kuningan City, gereja lain"
DM moved to another country. Sedang dalam proses mencari komunitas di sana,batch : 24 of 48 row: 9,lokasi,88%,"moved country, relokasi, komunitas baru"
Member sudah tidak aktif di date,batch : 24 of 48 row: 10,tidak_ada_respon,78%,"tidak aktif, DATE, member"
Member sudah tidak aktif di date,batch : 25 of 48 row: 1,alasan_DATE,95%,"tidak aktif, date, kelompok"
Mau mencari date married couple,batch : 25 of 48 row: 2,alasan_DATE,85%,"cari date, married couple, preferensi"
"Halo Abraham, saya akan remove lu dari member ya, karena kehadiran di Date tidak aktif. jika mau ikut Date lagi ato mau cari Date lain yg sesuai schedule lu feel free ya. let me know if need help. tx. GBU",batch : 25 of 48 row: 3,alasan_DATE,90%,"tidak aktif, date, kehadiran"
Date member has moved to other city and unable to join date,batch : 25 of 48 row: 4,lokasi,95%,"pindah kota, relokasi, unable"
Sedang fokus pada hal lain sehingga tidak dapat komitmen untuk sementara waktu,batch : 25 of 48 row: 5,perbedaan_musim_kehidupan,85%,"fokus hal lain, komitmen, sementara"
sudah tidak aktif dr tahun 2020 dan belum mau bergabung dikomunitas dl,batch : 25 of 48 row: 6,tidak_ada_respon,80%,"tidak aktif, sejak 2020, belum bergabung"
Sudah berjemaat di tempat lain,batch : 25 of 48 row: 7,tertanam_di_gereja_lain,95%,"berjemaat, tempat lain, gereja"
memutuskan mau cari dket bsd n blm ada kabar lagi,batch : 25 of 48 row: 8,tidak_ada_respon,85%,"cari dket, belum kabar, missing"
Oktavia changed her email address and will not use this email anymore in the future.,batch : 25 of 48 row: 9,Admin,90%,"email change, data update, administratif"
tidak aktif di date. sementara masih akan jadi visitor di date.,batch : 25 of 48 row: 10,alasan_DATE,85%,"tidak aktif, date, visitor"
"istri pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 1,lokasi,85%,"pindah kerja Bali, relokasi, kembali Jakarta"
"pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 2,lokasi,90%,"pindah kerja Bali, relokasi, kembali Jakarta"
"Sudah tidak aktif lagi di date
Sudah di approach namun memang ybs berhalangan untuk hadir dikarenakan kesibukan",batch : 26 of 48 row: 3,waktu_tidak_sesuai,85%,"kesibukan, berhalangan, jadwal"
"change ID login, member punya email yg berbeda",batch : 26 of 48 row: 4,Admin,95%,"change ID, email berbeda, administratif"
Putra dan Hanna memilih untuk tidak join karena keterbatasan waktu mereka untuk join DATE dan saat jni mereka ada di musim baru yang tidak mudah,batch : 26 of 48 row: 5,perbedaan_musim_kehidupan,80%,"musim baru, keterbatasan waktu, fase hidup"
"move to other church
remarried after divorce",batch : 26 of 48 row: 6,tertanam_di_gereja_lain,85%,"move to other church, remarried, gereja lain"
"Pindah ke date lain dengan alamat email yang berbeda. Akhirnya setelah berbincang dengan date barunya, diusulkan untuk akun yang ini diremove dulu.",batch : 26 of 48 row: 7,tertanam_di_gereja_lain,90%,"pindah date lain, email berbeda, remove akun"
Kerjaannya lembur tiap kamis jdi better cari date lain,batch : 26 of 48 row: 8,waktu_tidak_sesuai,90%,"lembur tiap kamis, jadwal kerja, shift"
Date inactive. Date member cari date baru,batch : 26 of 48 row: 9,tertanam_di_gereja_lain,85%,"date inactive, cari date baru, pindah"
DM tidak pernah hadir lebih dari 1 tahun dan tidak pernah merespon saat dihubungi.,batch : 26 of 48 row: 10,tidak_ada_respon,95%,"tidak hadir 1 tahun, tidak merespon, MIA"
Domisili sedang si luar negeri,batch : 27 of 48 row: 1,lokasi,95%,"luar negeri, domisili, relokasi"
"Sudah pindah domisili,move to date baru",batch : 27 of 48 row: 2,lokasi,90%,"pindah domisili, move, relokasi"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 3,Admin,85%,"duplikasi data, 3 nama sama, error administratif"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 4,Admin,85%,"duplikasi data, 3 nama sama, error administratif"
Sudah pindah ke gereja lain dan tidak aktif di dalam date.,batch : 27 of 48 row: 5,tertanam_di_gereja_lain,90%,"pindah gereja, tidak aktif, gereja lain"
Kehadirn krg dr 30% slm 10 bln,batch : 27 of 48 row: 6,tidak_ada_respon,85%,"kehadiran rendah, 30%, 10 bulan"
"move to other Date
with the same group of age",batch : 27 of 48 row: 7,alasan_DATE,88%,"move to other Date, pindah DATE, usia sama"
The couple move to other church,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,92%,"move to other church, gereja lain, couple"
The couple move to other church,batch : 27 of 48 row: 9,tertanam_di_gereja_lain,92%,"move to other church, gereja lain, couple"
ekspektasinya bahwa DATE itu adalah lingkungan pertemanan yang fun dan solid. Tidak setuju dengan multiplikasi sebagai salah satu indikator DATE yang sehat.,batch : 27 of 48 row: 10,alasan_DATE,80%,"ekspektasi DATE, multiplikasi, konflik visi"
sering tidak hadir tanpa info lebih dari 1 bulan,batch : 28 of 48 row: 1,tidak_ada_respon,85%,"tidak hadir, tanpa info, 1 bulan"
Double profile in the data. Already registered,batch : 28 of 48 row: 2,Admin,90%,"double profile, registered, data error"
Move to Gilgas as they find difficulties to get seat in JPCC Kids,batch : 28 of 48 row: 3,alasan_DATE,80%,"move, difficulties, kids seat"
Move to Gilgal as they find difficulties to get seat in Next gen Kids,batch : 28 of 48 row: 4,alasan_DATE,80%,"move, difficulties, next gen"
Sudah 3 bulan tidak join date.,batch : 28 of 48 row: 5,alasan_DATE,75%,"3 bulan, tidak join, DATE"
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 6,tertanam_di_gereja_lain,85%,"ibadah gereja lain, kesibukan pekerjaan, 2.5 tahun"
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 7,tertanam_di_gereja_lain,85%,"ibadah gereja lain, kesibukan pekerjaan, 2.5 tahun"
Tidak ada respon jika diajak untuk DATE (apakah bisa datang atau tidak). Dan kenyataannya tidak ada kejelasan dan tidak datang DATE.,batch : 28 of 48 row: 8,tidak_ada_respon,90%,"tidak ada respon, tidak datang, tidak jelas"
Tidak cocok dengan hari Jumat akan mencoba DATE lain di hari Kamis,batch : 28 of 48 row: 9,alasan_DATE,80%,"tidak cocok hari, cari DATE lain, Jumat"
Chika choose to search for another date since she can’t join on Monday and her workplace is moving to Glodok area,batch : 28 of 48 row: 10,lokasi,75%,"workplace moving, Glodok, relokasi"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 1,alasan_DATE,85%,"DATE nonaktif, DM cari DATE baru, perubahan DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 2,alasan_DATE,85%,"DATE nonaktif, DM cari DATE baru, perubahan DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 3,alasan_DATE,85%,"DATE nonaktif, DM cari DATE baru, perubahan DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 4,alasan_DATE,85%,"DATE nonaktif, DM cari DATE baru, perubahan DATE"
Date akan nonaktif dan DM mau mencari date lain,batch : 29 of 48 row: 5,alasan_DATE,85%,"DATE nonaktif, DM cari DATE lain, perubahan DATE"
blm cocok di dlm jpcc dan date memutuskan pindah gereja yg sesuai dengan kebutuhan ya,batch : 29 of 48 row: 6,tertanam_di_gereja_lain,90%,"tidak cocok JPCC, pindah gereja, kebutuhan"
"Tidak aktif,sudah tidak berjemaat di jpcc",batch : 29 of 48 row: 7,tertanam_di_gereja_lain,80%,"tidak aktif, tidak berjemaat JPCC, keluar"
member tidak pernah mendaftar dan tidak pernah ikut date. otomatis masuk ke DK9 karena istri mengubah status married dengan DM yang bersangkutan,batch : 29 of 48 row: 8,Admin,85%,"tidak pernah daftar, status married, otomatis masuk"
"date pindah lokasi, yang bersangkutan request diremove spy bs melihat daftar DATE di akun myjppc.",batch : 29 of 48 row: 9,lokasi,95%,"pindah lokasi, request remove, relokasi"
Lokasi date terlalu jauh dengan lokasi kerja/tempat tinggal,batch : 29 of 48 row: 10,lokasi,90%,"lokasi jauh, kerja, tempat tinggal"
Mengundurkan diri karena akan pindah ke agama Katolik,batch : 30 of 48 row: 1,others,85%,"pindah agama, Katolik, mengundurkan diri"
Sudah pindah keluar kota jakarta,batch : 30 of 48 row: 2,lokasi,95%,"pindah keluar kota, Jakarta"
Sudah pindah keluar kota Jakarta,batch : 30 of 48 row: 3,lokasi,95%,"pindah keluar kota, Jakarta"
Tidak aktif karena jadwal date tidak cocok dengan kesibukan,batch : 30 of 48 row: 4,alasan_DATE,90%,"jadwal date, tidak cocok, kesibukan"
Tidak aktif karena jadwal date bentrok dengan kesibukan,batch : 30 of 48 row: 5,alasan_DATE,90%,"jadwal date, bentrok, kesibukan"
jadwal kerjaan dan kelas sudah tidak pas,batch : 30 of 48 row: 6,waktu_tidak_sesuai,92%,"jadwal kerja, kelas, tidak pas"
Mengundurkan diri karena jauh dan macet dari rumah di gading serpong dan sibuk dengan bisnisnya yang sering sampai malam,batch : 30 of 48 row: 7,lokasi,85%,"jauh, Gading Serpong, macet"
"Date disbanded, and she wants to look for another Date",batch : 30 of 48 row: 8,alasan_DATE,88%,"Date disbanded, cari DATE lain"
Sudah tidak bisa hadir date berapa bulan terakhir,batch : 30 of 48 row: 9,tidak_ada_respon,80%,"tidak bisa hadir, beberapa bulan, absen"
Sudah tidak pernah datang DATE setahun,batch : 30 of 48 row: 10,tidak_ada_respon,85%,"tidak pernah datang, setahun, absen"
Mau mencari date married couple,batch : 31 of 48 row: 1,alasan_DATE,75%,"mencari date, married couple, DATE preference"
Mau mencari date married couple,batch : 31 of 48 row: 2,alasan_DATE,75%,"mencari date, married couple, DATE preference"
Tidak memiliki pandangan yang sesuai dengan value yang ada di DATE.,batch : 31 of 48 row: 3,alasan_DATE,85%,"pandangan tidak sesuai, value DATE, konflik nilai"
kerjaan di hari sabtu dan tidak mengikuti date selama 3 bulan,batch : 31 of 48 row: 4,waktu_tidak_sesuai,90%,"kerjaan sabtu, jadwal benturan, 3 bulan tidak hadir"
"Ganti email, atau double akunnya",batch : 31 of 48 row: 5,Admin,85%,"ganti email, double akun, kesalahan administratif"
"Domisili tempat tinggal tinggal pindah ke Bogor, dan saya bantu carikan Date di daerah Bogor, sehingga tetep bisa berkomunitas dan bisa berdate",batch : 31 of 48 row: 6,lokasi,95%,"pindah Bogor, relokasi domisili, ganti DATE daerah"
sedang cuti date untuk smentara ini.,batch : 31 of 48 row: 7,alasan_DATE,80%,"cuti date, sementara, DATE break"
sudah pindah gereja dan tidak datang,batch : 31 of 48 row: 8,tertanam_di_gereja_lain,90%,"pindah gereja, tidak datang, gereja lain"
pindah gereja dan sudah tidak aktif,batch : 31 of 48 row: 9,tertanam_di_gereja_lain,90%,"pindah gereja, tidak aktif, gereja lain"
"Nic tidak pernah dtg date, sudah diapproach tp masih tdk dtg jg",batch : 31 of 48 row: 10,tidak_ada_respon,85%,"tidak pernah datang, tidak merespons, sudah diapproach"
sdh lama tidak joint dalam DATE,batch : 32 of 48 row: 1,alasan_DATE,85%,"lama tidak joint, DATE, tidak aktif"
"sdh lama tdk datang dalam DATE meskipun secara online, alasan waktunya skrg kurang pas karena ada nge les in anak di daerah dekat rumahnya",batch : 32 of 48 row: 2,waktu_tidak_sesuai,90%,"waktu kurang pas, nge les anak, jadwal"
mencari date baru yang lebih sesuai kebutuhan,batch : 32 of 48 row: 3,alasan_DATE,88%,"cari DATE baru, tidak sesuai kebutuhan, pindah DATE"
Ingin mencari tempat DATE yang baru..,batch : 32 of 48 row: 4,alasan_DATE,82%,"cari DATE baru, tempat DATE, pindah DATE"
pindah kota ke Surabaya. Jadi dia mencari gereja di Surabaya,batch : 32 of 48 row: 5,lokasi,95%,"pindah kota, Surabaya, relokasi"
tidak pernah datang Date & tdk ada kabar,batch : 32 of 48 row: 6,tidak_ada_respon,92%,"tidak pernah datang, tidak ada kabar, MIA"
Pindah ke luar negeri selama 3 tahun ikut Suami (Jason). dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Melisa,batch : 32 of 48 row: 7,lokasi,95%,"pindah luar negeri, 3 tahun, relokasi"
Pindah ke luar negeri selama 3 tahun untuk sekolah. dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Jason,batch : 32 of 48 row: 8,perbedaan_musim_kehidupan,88%,"pindah luar negeri, sekolah, perubahan fase"
DL pindah domisili ke tangerang,batch : 32 of 48 row: 9,lokasi,90%,"pindah domisili, Tangerang, relokasi"
"tinggal di luar kota sekarang, jd ga aktif lg",batch : 32 of 48 row: 10,lokasi,85%,"tinggal luar kota, pindah lokasi, tidak aktif"
pindah ke gereja istrinya jadi tidak aktif di date lagi,batch : 33 of 48 row: 1,tertanam_di_gereja_lain,85%,"pindah gereja, istri, tidak aktif"
Moved to a different church in jakarta wi tj husband,batch : 33 of 48 row: 2,tertanam_di_gereja_lain,90%,"different church, jakarta, husband"
saat ini sudah berdomisili di Bali,batch : 33 of 48 row: 3,lokasi,95%,"berdomisili, Bali, pindah"
Move to a different date and deciding to stay in that new date,batch : 33 of 48 row: 4,alasan_DATE,88%,"different date, stay, new date"
Ijin keluar dari Date dan memutuskan untuk pindah Khatolik mengikuti calon suaminya,batch : 33 of 48 row: 5,tertanam_di_gereja_lain,92%,"pindah Khatolik, suami, gereja lain"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 6,tidak_ada_respon,85%,"lama tidak, menghadiri, DATE"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 7,tidak_ada_respon,85%,"lama tidak, menghadiri, DATE"
"Wanna move to other DATE, member sudah lama tidak menghadiri DATE",batch : 33 of 48 row: 8,alasan_DATE,80%,"move DATE, lama tidak, menghadiri"
Saat ini Natan memutuskan untuk mencoba tertanam di gereja lokal yang sama dengan istrinya.,batch : 33 of 48 row: 9,tertanam_di_gereja_lain,90%,"tertanam, gereja lokal, istri"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,88%,"NDC church, keluarga, beribadah"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 34 of 48 row: 1,tertanam_di_gereja_lain,85%,"pindah gereja, NDC church, beribadah bersama"
Ingin mencari gereja lain dikarenakan sudah berkeluarga dan susah mencari kelas untuk anaknya di alam sutera,batch : 34 of 48 row: 2,perbedaan_musim_kehidupan,90%,"berkeluarga, anak, fase hidup"
Move to another country (related to job),batch : 34 of 48 row: 3,lokasi,95%,"another country, relokasi, pekerjaan"
sudah pindah Date. Dunnow kenapa disini masih nyangkit,batch : 34 of 48 row: 4,alasan_DATE,88%,"pindah DATE, DATE lain, kelompok"
Pindah ke Turki untuk beberapa tahun karena alasan pekerjaan,batch : 34 of 48 row: 5,lokasi,92%,"pindah Turki, relokasi, pekerjaan"
Tidak hadir sudah 3tahun dan menulis keluar ketika ditanya,batch : 34 of 48 row: 6,tidak_ada_respon,90%,"tidak hadir 3 tahun, MIA, keluar"
DATE member ingin pindah DATE dan mencari sendiri,batch : 34 of 48 row: 7,alasan_DATE,85%,"pindah DATE, DATE member, cari sendiri"
tidak komitmen dan lokasi terlalu jauh,batch : 34 of 48 row: 8,waktu_tidak_sesuai,75%,"lokasi jauh, komitmen, jarak"
They decide move to another city.,batch : 34 of 48 row: 9,lokasi,90%,"move city, relokasi, pindah"
Waktu dari pekerjaan dan gereja orang tua yang tidak memungkin untuk hadir date,batch : 34 of 48 row: 10,waktu_tidak_sesuai,88%,"waktu pekerjaan, jadwal, tidak memungkinkan"
Moved to a farther distance location and will be focusing in another Church outside of JPCC Campus.,batch : 35 of 48 row: 1,lokasi,95%,"moved, farther distance, another Church"
pindah dan tinggal di luar kota,batch : 35 of 48 row: 2,lokasi,98%,"pindah, luar kota"
Sudah tidak aktif di date sudah pindah gereja,batch : 35 of 48 row: 3,tertanam_di_gereja_lain,85%,"pindah gereja, tidak aktif"
"moved to aussie for uni, mencari komunitas baruu disana supaya timezone nya lbh enak sesuai kelas",batch : 35 of 48 row: 4,lokasi,92%,"moved aussie, uni, luar"
Lanjut study di luar negeri dan setahun lagi baru balik indonesia,batch : 35 of 48 row: 5,perbedaan_musim_kehidupan,90%,"study luar negeri, jenjang studi"
"Sudah tidak aktif dlm kehadiran dan sudah menginfokan kalau blm bisa komit lagi untuk saat ini, dan blm mau mencari date lain.",batch : 35 of 48 row: 6,tidak_ada_respon,75%,"tidak aktif, belum komit, tidak kabar"
High season saat ini jd blm bs komit,batch : 35 of 48 row: 7,waktu_tidak_sesuai,88%,"high season, tidak bisa komit"
Menemukan komunitas lain yang lebih cocok,batch : 35 of 48 row: 8,tertanam_di_gereja_lain,92%,"komunitas lain, lebih cocok"
Jarang bergereja di Jpcc dan lebih dari 3 bulan tidak ikut date tanpa kabar,batch : 35 of 48 row: 9,tidak_ada_respon,85%,"jarang bergereja, 3 bulan tanpa kabar"
Ybs sedang tidak cocok jadwalnya & memilih utk stop date dulu saat ini,batch : 35 of 48 row: 10,waktu_tidak_sesuai,90%,"jadwal tidak cocok, stop date"
"Sudah 2 tahun lebih tidak aktif, dan sudah kami kontak, ada rencana aktif di persekutuan lain",batch : 36 of 48 row: 1,tertanam_di_gereja_lain,85%,"tidak aktif, persekutuan lain, rencana aktif"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 2,tidak_ada_respon,60%,"tidak join, setahun, minim informasi"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 3,tidak_ada_respon,60%,"tidak join, setahun, minim informasi"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 4,tidak_ada_respon,60%,"tidak join, setahun, minim informasi"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 5,tidak_ada_respon,60%,"tidak join, setahun, minim informasi"
Sudah memilih untuk tidak tertanam di date pulomas 1,batch : 36 of 48 row: 6,alasan_DATE,90%,"tidak tertanam, date pulomas, memilih"
Pindah ke Date Khusus Single...,batch : 36 of 48 row: 7,alasan_DATE,85%,"pindah date, date khusus single"
Sudah jarang ikut Date karena pindah rumah dan bekerja di Singapur,batch : 36 of 48 row: 8,lokasi,90%,"pindah rumah, singapur, relokasi"
Sudah pindah ke Bali dan belum ada rencana untuk balik ke Jakarta lagi.,batch : 36 of 48 row: 9,lokasi,95%,"pindah bali, tidak balik jakarta, relokasi"
Tidak hadir 2 tahun dan tidak bisa dihubungin..,batch : 36 of 48 row: 10,tidak_ada_respon,95%,"tidak hadir, tidak bisa dihubungi, MIA"
