delete_reason,batch,Final label,Confidence,Keywords
Sudah memiliki komunitas di gereja lain.,batch : 20 of 48 row: 4,tertanam_di_gereja_lain,97%,"komunitas, gereja lain, aktif"
"fokus kepada keluarga, sehingga tidak bisa berkomitmen di DATE",batch : 20 of 48 row: 5,perbedaan_musim_kehidupan,92%,"keluarga, tidak berkomitmen, DATE"
"fokus kepada keluarga, sehingga tidak bisa berkomitmen ke DATE",batch : 20 of 48 row: 6,perbedaan_musim_kehidupan,92%,"keluarga, tidak berkomitmen, DATE"
Sudah lebih dari 6 bulan tidak datang date dan ibadah ke jpcc baik onsite dan online,batch : 20 of 48 row: 7,tidak_ada_respon,90%,"tidak datang, 6 bulan, JPCC"
Ingin pindah date lain yang offline,batch : 20 of 48 row: 8,alasan_DATE,94%,"pindah date, offline, DATE"
"sudah tidak aktif, tidak respon ketika dihubungi & tidak ada kejelasan",batch : 20 of 48 row: 9,tidak_ada_respon,97%,"tidak aktif, tidak respon, dihubungi"
member is getting married and continuing in new church with her husband,batch : 20 of 48 row: 10,perbedaan_musim_kehidupan,93%,"menikah, suami, gereja baru"
pindah ke palu balik ke kampung halaman,batch : 21 of 48 row: 1,lokasi,98%,"pindah, kampung halaman, Palu"
DM sudah tidak di Jakarta dan tidak meresepon saat dihubungi.,batch : 21 of 48 row: 2,tidak_ada_respon,96%,"tidak meresepon, dihubungi, Jakarta"
"perubahan date category, sehingga date member mau explore visit date lain, namun tidak bersedia dibantu DL, mau melakukan explore secara mandiri di myjpcc app",batch : 21 of 48 row: 3,alasan_DATE,95%,"date category, explore, visit date"
she is move back to her hometown in Malang,batch : 21 of 48 row: 4,lokasi,97%,"move back, hometown, Malang"
"already married,and his wife is a member of IES, move church to IES",batch : 21 of 48 row: 5,tertanam_di_gereja_lain,94%,"married, IES, move church"
non active and no response since 2020,batch : 21 of 48 row: 6,tidak_ada_respon,97%,"non active, no response, 2020"
sudah tidak aktif date dan tidak ada kabar,batch : 21 of 48 row: 7,tidak_ada_respon,93%,"tidak aktif, tidak ada kabar, date"
tidak jadi menikah dengan date member PIK 32,batch : 21 of 48 row: 8,perbedaan_musim_kehidupan,88%,"menikah, date member, tidak jadi"
sudah jadi date leader tapi akunnya baru,batch : 21 of 48 row: 9,Admin,92%,"date leader, akun baru, admin"
sudah menjadi date leader tapi akun nya baru,batch : 21 of 48 row: 10,Admin,92%,"date leader, akun baru, admin"
date member sudah memutuskan untuk pindah date,batch : 22 of 48 row: 1,alasan_DATE,98%,"pindah date, DATE, member"
Sedang sibuk di dalam pekerjaan,batch : 22 of 48 row: 2,waktu_tidak_sesuai,92%,"sibuk, pekerjaan, waktu"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan",batch : 22 of 48 row: 3,waktu_tidak_sesuai,95%,"banyak pekerjaan, mengundurkan diri, follow up"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan.",batch : 22 of 48 row: 4,waktu_tidak_sesuai,95%,"banyak pekerjaan, mengundurkan diri, follow up"
Minim attendance and commitment for the last year.,batch : 22 of 48 row: 5,tidak_ada_respon,70%,"minim attendance, commitment, last year"
Bukan date member Bekasi 14. Mkn kesalahan system nama ini ada di DATE bekasi 14,batch : 22 of 48 row: 6,Admin,98%,"kesalahan system, bukan date member, data"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 7,alasan_DATE,96%,"kehadiran, DATE, tidak memenuhi"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 8,alasan_DATE,96%,"kehadiran, DATE, tidak memenuhi"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 9,alasan_DATE,96%,"kehadiran, DATE, tidak memenuhi"
Kendala waktu bentrok dengan pelayanan di GKJN,batch : 22 of 48 row: 10,waktu_tidak_sesuai,97%,"bentrok waktu, pelayanan, GKJN"
lagi proses pencarian date baru dekat tempat tinggal,batch : 23 of 48 row: 1,alasan_DATE,96%,"pencarian date, dekat rumah"
lagi proses pencarian date baru dekat rumah,batch : 23 of 48 row: 2,alasan_DATE,96%,"pencarian date, dekat rumah"
lagi proses pencarian date baru,batch : 23 of 48 row: 3,alasan_DATE,90%,"pencarian date, baru"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 4,alasan_DATE,98%,"tidak tertanam, date"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 5,alasan_DATE,98%,"tidak tertanam, date"
DM meminta pindah ke date umum dengan alasan kebutuhan.,batch : 23 of 48 row: 6,alasan_DATE,95%,"pindah date, umum"
"Mei sudah pindah rumah ke area barat, dan mau cari date deket2 sana. Kita tetep in touch",batch : 23 of 48 row: 7,lokasi,99%,"pindah rumah, area barat"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 8,tidak_ada_respon,93%,"tidak pernah ikut, wa"
"Sudah pindah ke bali, masih aktif di wa",batch : 23 of 48 row: 9,lokasi,99%,"pindah ke bali, wa"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 10,tidak_ada_respon,93%,"tidak pernah ikut, wa"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 24 of 48 row: 1,alasan_DATE,96%,"tidak ikut, aktif wa, DATE"
"Sudah lama tidak ke date dan ke. Gereja jpcc lagi, sudah ijin juga ke yg bersangkutan untuk di remove.",batch : 24 of 48 row: 2,alasan_DATE,92%,"tidak ke date, remove, ijin"
Pindah DATE bersama suami ke Marriage couple.,batch : 24 of 48 row: 3,alasan_DATE,98%,"pindah DATE, Marriage couple, suami"
mengundurkan diri sendiri tanpa alasan jelas,batch : 24 of 48 row: 4,others,90%,"mengundurkan diri, tanpa alasan, jelas"
"Untuk sekarang, ikut orang tua ke gereja katolik",batch : 24 of 48 row: 5,tertanam_di_gereja_lain,95%,"gereja katolik, ikut orang tua, gereja"
Passed away in July 2021.....................,batch : 24 of 48 row: 6,others,99%,"passed away, July 2021, wafat"
No longer at JPCC................................,batch : 24 of 48 row: 7,others,88%,"no longer, JPCC, keluar"
"Beliau sudah pindah ke Bali, tidak di Jakarta lagi",batch : 24 of 48 row: 8,lokasi,97%,"pindah ke Bali, Jakarta, relokasi"
No longer join in date pluit 19,batch : 24 of 48 row: 9,alasan_DATE,94%,"no longer join, DATE, pluit 19"
Pindah rumah jadi jauh kalau dateng ke Date Citra Garden 2,batch : 24 of 48 row: 10,lokasi,93%,"pindah rumah, jauh, Date"
Pindah rumah jadi jauh kalau ke Date Citra Garden 2,batch : 25 of 48 row: 1,lokasi,96%,"pindah rumah, jauh, Date"
Yang bersangkutan sangat sibuk sehingga minta waktu untuk vacuum sementara.,batch : 25 of 48 row: 2,waktu_tidak_sesuai,93%,"sibuk, vacuum, sementara"
mendapatkan pekerjaan baru yg jadwalnya tidak cocok dengan date saat ini. ingin explore ke date lain .,batch : 25 of 48 row: 3,waktu_tidak_sesuai,95%,"pekerjaan baru, jadwal, date"
setelah menikah pindah ke Lampung ikut suaminya.,batch : 25 of 48 row: 4,lokasi,98%,"menikah, Lampung, pindah"
pindah gereja karena istri katolik,batch : 25 of 48 row: 5,tertanam_di_gereja_lain,90%,"pindah gereja, istri katolik, gereja"
Cari date baru yg cocok dan dekat rumah,batch : 25 of 48 row: 6,lokasi,94%,"date baru, cocok, dekat rumah"
Cari date baru yang cocok dan dekat rumah,batch : 25 of 48 row: 7,lokasi,94%,"date baru, dekat rumah, cocok"
"suami dari date member yg tidak pernah hadir dalam date, dihubungi jg tidak dibalas/diresponse",batch : 25 of 48 row: 8,tidak_ada_respon,97%,"tidak pernah hadir, tidak dibalas, dihubungi"
Date fokus ke married couple dan DM akan mencari DATE lain,batch : 25 of 48 row: 9,alasan_DATE,92%,"married couple, DATE lain, fokus"
not longer member in date pluit 19 due to Sandra move to Sukabumi,batch : 25 of 48 row: 10,lokasi,96%,"move, Sukabumi, Pluit"
Mau pindah date married couple,batch : 26 of 48 row: 1,alasan_DATE,96%,"pindah date, married couple"
Mau mencari date baru yang lebih sesuai,batch : 26 of 48 row: 2,alasan_DATE,92%,"date baru, lebih sesuai"
Sudah tidak ber jemaat di JPCC,batch : 26 of 48 row: 3,tertanam_di_gereja_lain,95%,"tidak berjemaat, JPCC"
Sudah pindah tinggal di Semarang,batch : 26 of 48 row: 4,lokasi,98%,"pindah, Semarang"
Pindah gereja. Sudah tidak berjemaat di JPCC,batch : 26 of 48 row: 5,tertanam_di_gereja_lain,97%,"pindah gereja, JPCC"
Mencari Date yang lebih sesuai.,batch : 26 of 48 row: 6,alasan_DATE,93%,"Date, lebih sesuai"
Kembali ke katolik dan sudah aktif melayani.,batch : 26 of 48 row: 7,tertanam_di_gereja_lain,94%,"katolik, melayani"
Yang bersangkutan ingin pindah ke date lain karena jadwal date bentrok dengan jadwal pekerjaan.,batch : 26 of 48 row: 8,waktu_tidak_sesuai,98%,"jadwal bentrok, pekerjaan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 9,lokasi,99%,"pindah domisili, Medan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 10,lokasi,99%,"pindah domisili, Medan"
Pindah domisili ke jogjakarta dan menemukan komunitas baru disana,batch : 27 of 48 row: 1,lokasi,98%,"pindah domisili, jogjakarta, komunitas baru"
Ingin mencari date yang lebih dekat dengan rumah,batch : 27 of 48 row: 2,lokasi,86%,"lebih dekat, rumah, date"
"aslinya dia join date buat merit, tp gak jadi merit",batch : 27 of 48 row: 3,perbedaan_musim_kehidupan,93%,"join buat merit, gak jadi merit, merit"
tidak pernah hadir di DATE sudah lebih selama ini,batch : 27 of 48 row: 4,tidak_ada_respon,95%,"tidak pernah hadir, DATE, selama ini"
"sudah beberapa kali kontak dan menawarkan pilihan DATE lain, namun tetap memutuskan untuk berkomunitas di luar DATE.",batch : 27 of 48 row: 5,tertanam_di_gereja_lain,90%,"berkomunitas di luar, DATE, memutuskan"
DM memutuskan akan pindah DATE sehubungan dengan multiplikasi date,batch : 27 of 48 row: 6,alasan_DATE,97%,"pindah DATE, multiplikasi, DM"
Tidak bersedia komitment di date lagi. Dan sudah tidak datang date 1 thn. Dan sudah stay di luar negeri.,batch : 27 of 48 row: 7,lokasi,99%,"luar negeri, tidak datang, pindah"
masih beribadah dan melayani di gereja lain.,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,98%,"beribadah, melayani, gereja lain"
Maitimoe pindah gereja bersama istri,batch : 27 of 48 row: 9,lokasi,97%,"pindah gereja, istri, lokasi"
Arief memutuskan pindah ke semarang,batch : 27 of 48 row: 10,lokasi,99%,"pindah, semarang, domisili"
Dave maitimoe memutuskan pindah gereja,batch : 28 of 48 row: 1,tertanam_di_gereja_lain,92%,"pindah gereja, gereja lain"
Tidak DATE 3 tahun karena hari tidak memungkinkan di Jumat,batch : 28 of 48 row: 2,waktu_tidak_sesuai,96%,"hari, Jumat, tidak memungkinkan"
"Pindah kota, sudah tidak DATE 3 tahun",batch : 28 of 48 row: 3,lokasi,98%,"pindah kota, lokasi, DATE"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 4,alasan_DATE,90%,"gesekan, sesama DM, konflik"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 5,alasan_DATE,90%,"gesekan, sesama DM, konflik"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 6,alasan_DATE,90%,"gesekan, sesama DM, konflik"
Pindah ke greja lain sama tempat tinggal pindah,batch : 28 of 48 row: 7,lokasi,95%,"pindah, tempat tinggal, gereja lain"
"date member tidak pernah hadir selama 2 bulan, dihubungi tidak di respon",batch : 28 of 48 row: 8,tidak_ada_respon,97%,"tidak hadir, tidak respon, dihubungi"
"tiba2 move date ke DATE kepaduri 4 tanpa penjelasan, dan diterima oleh DLnya tanpa cek dulu yg ternyata masih terdaftar sebagai DM Rasuna 16.",batch : 28 of 48 row: 9,Admin,88%,"move date, tanpa penjelasan, terdaftar"
Jadwal kerja DM tidak sesuai dengan jadwal DATE yang berjalan sekarang,batch : 28 of 48 row: 10,waktu_tidak_sesuai,97%,"jadwal kerja, tidak sesuai, DATE"
Already moved to Australia for study,batch : 29 of 48 row: 1,lokasi,98%,"moved, Australia, study"
"Tidak pernah hadir di date, ketika d followup biasany diinfo kalau sibuk kerja .. dan tidak aktif juga d group date …",batch : 29 of 48 row: 2,waktu_tidak_sesuai,92%,"sibuk kerja, tidak hadir, followup"
Want to look other DATE near current office and house,batch : 29 of 48 row: 3,alasan_DATE,95%,"other DATE, office, house"
"Atas permintaan Date Member, karena alasan kesehatan.",batch : 29 of 48 row: 4,others,88%,"permintaan, kesehatan, Date Member"
Tidak ada kabar dan tidak aktif,batch : 29 of 48 row: 5,tidak_ada_respon,97%,"tidak ada kabar, tidak aktif, followup"
Have not been active in DATE for a long time,batch : 29 of 48 row: 6,tidak_ada_respon,96%,"not active, long time, DATE"
DATE member has moved to a different country with her husband,batch : 29 of 48 row: 7,lokasi,99%,"moved, different country, husband"
DATE member has moved to a different DATE,batch : 29 of 48 row: 8,alasan_DATE,98%,"moved, different DATE, DATE"
Date member has never been active and engaged in DATE activities for a long time,batch : 29 of 48 row: 9,tidak_ada_respon,95%,"never active, engaged, long time"
The Date Member has moved to Australia with her husband,batch : 29 of 48 row: 10,lokasi,99%,"moved, Australia, husband"
Date member ingin pindah tempat date karena pindah domisili ke jagakarsa,batch : 30 of 48 row: 1,lokasi,98%,"pindah domisili, Jagakarsa, pindah tempat"
Akan pindah rumah ke Bumi Serpong Damai,batch : 30 of 48 row: 2,lokasi,99%,"pindah rumah, Bumi Serpong Damai, relokasi"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 3,others,72%,"belum berkomunitas, sementara, tidak jelas"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 4,others,72%,"belum berkomunitas, sementara, tidak jelas"
"Sangat jarang dtg DATE, terakhir dtg DATE hanya pas ada acara natal aja",batch : 30 of 48 row: 5,tidak_ada_respon,84%,"jarang datang, terakhir natal, minim hadir"
Sudah lama ga dateng dan memang udah season hidupnya berbeda.. Tempat tinggalnya jg jauh..,batch : 30 of 48 row: 6,perbedaan_musim_kehidupan,90%,"season hidup, beda fase, jauh"
Mau cari DATE baru di daerah rumah,batch : 30 of 48 row: 7,lokasi,95%,"cari DATE baru, dekat rumah, daerah rumah"
Kita pindah ke BSD dan member ingin mencari datr sendiri yg lebih dekat,batch : 30 of 48 row: 8,lokasi,97%,"pindah ke BSD, lebih dekat, DATE baru"
S2 di luar Indo jadi tidak bisa ikut date lagi,batch : 30 of 48 row: 9,perbedaan_musim_kehidupan,96%,"S2, luar Indo, tidak bisa ikut"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 30 of 48 row: 10,tertanam_di_gereja_lain,98%,"pindah gereja, gereja orang tua, gereja lain"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 31 of 48 row: 1,tertanam_di_gereja_lain,96%,"gereja lain, gereja orang tua, meneruskan"
"Double aplikasi, mau di hilangkan 1",batch : 31 of 48 row: 2,Admin,98%,"double aplikasi, dihilangkan, data"
Moving out to KG 33 because the office near to kelapa gading,batch : 31 of 48 row: 3,lokasi,93%,"moving out, office, kelapa gading"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 4,lokasi,99%,"pindah kota, pindah date, relokasi"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 5,lokasi,99%,"pindah kota, pindah date, relokasi"
Tidak cocok dgn jam date Ta9. Belum bs memutuskan mau ke date lain.,batch : 31 of 48 row: 6,waktu_tidak_sesuai,95%,"jam date, tidak cocok, waktu"
Pindah balik ke gereja orang tuanya,batch : 31 of 48 row: 7,tertanam_di_gereja_lain,97%,"gereja orang tua, pindah balik, gereja lain"
Sudah di transfer ke date Alam Sutera 24,batch : 31 of 48 row: 8,alasan_DATE,92%,"transfer, date alam sutera, date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 9,waktu_tidak_sesuai,90%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 10,waktu_tidak_sesuai,90%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 1,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 2,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 3,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 4,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 5,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 6,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 7,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 8,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 9,waktu_tidak_sesuai,92%,"lokasi, waktu, sesuai"
Karena sudah lama gak datang date dan juga tidak ada respon waktu coba dihubungi lewat wa dan dm social medianya,batch : 32 of 48 row: 10,tidak_ada_respon,97%,"tidak respon, wa, dm"
DM memutuskan untuk fokus pada kehidupan pribadi.,batch : 33 of 48 row: 1,perbedaan_musim_kehidupan,78%,"fokus, kehidupan pribadi, DM"
Belum bisa aktif di date selama 2 tahun terakhir,batch : 33 of 48 row: 2,waktu_tidak_sesuai,92%,"tidak aktif, 2 tahun, date"
"Belum bisa aktif di DATE, ada kesibukan lain yang menyita waktu, terutama di hari DATE",batch : 33 of 48 row: 3,waktu_tidak_sesuai,96%,"kesibukan, hari DATE, waktu"
karena sering lembur jdnya belum bisa komit di date,batch : 33 of 48 row: 4,waktu_tidak_sesuai,97%,"lembur, komit, date"
kesulitan waktu untuk ke date jdnya belum bisa komit di date,batch : 33 of 48 row: 5,waktu_tidak_sesuai,95%,"kesulitan waktu, komit, date"
"Kerja di luar kota, dan akan ada rencana untuk ke luar negeri.",batch : 33 of 48 row: 6,lokasi,98%,"luar kota, luar negeri, kerja"
sudah tidak aktif & tidak ada kabar,batch : 33 of 48 row: 7,tidak_ada_respon,99%,"tidak aktif, tidak ada kabar, respon"
sudah menetap di luar negri ikut suaminya,batch : 33 of 48 row: 8,lokasi,97%,"menetap, luar negeri, suami"
sudah lama tidak aktif & tidak ada kabar,batch : 33 of 48 row: 9,tidak_ada_respon,99%,"lama tidak aktif, tidak ada kabar, respon"
sudah lama tdk aktif & pindah gereja,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,96%,"pindah gereja, tidak aktif, gereja lain"
Moving back to US after married,batch : 34 of 48 row: 1,perbedaan_musim_kehidupan,92%,"married, US, moving back"
Moved to america for good after married,batch : 34 of 48 row: 2,perbedaan_musim_kehidupan,94%,"moved, america, married"
"sudah coba reach out ke livi 5 bulan terakhir, namun menghilang dan tidak balas chat sama sekali. sebelumnya sempat ada issue dari dirinya sendiri, dan kami DL dan DM sudah coba bantu semaximal mungkin, namun tetap akhirnya livi tidak balas dan tidak bisa di hubungi hingga sekarang",batch : 34 of 48 row: 3,tidak_ada_respon,98%,"menghilang, tidak balas, tidak bisa dihubungi"
"he hasnt been active the past 6 months and after talking with him, he decided not to prioritize date for now due to work condition",batch : 34 of 48 row: 4,waktu_tidak_sesuai,90%,"inactive, work, prioritize"
Pasangan ini sudah pindah dan menetap di Denpasar Bali.,batch : 34 of 48 row: 5,lokasi,98%,"pindah, menetap, Denpasar"
Pasangan ini sudah pindah Kota dan menetap di Denpasar Bali.,batch : 34 of 48 row: 6,lokasi,99%,"pindah kota, menetap, Denpasar"
been inactive for many years...,batch : 34 of 48 row: 7,tidak_ada_respon,86%,"inactive, many years, inactive"
been inactive for many years...,batch : 34 of 48 row: 8,tidak_ada_respon,86%,"inactive, many years, inactive"
been inactive for many years...,batch : 34 of 48 row: 9,tidak_ada_respon,86%,"inactive, many years, inactive"
sudah pindah domisili ke bali dan tidak beribadah di jpcc lagi,batch : 34 of 48 row: 10,lokasi,97%,"pindah domisili, Bali, JPCC"
Pindah ke PIK jadi mau cari date daerah PIK,batch : 35 of 48 row: 1,lokasi,98%,"Pindah, PIK, daerah"
sudah 3 bulan lebih tidak mengikuti date,batch : 35 of 48 row: 2,tidak_ada_respon,95%,"3 bulan, tidak mengikuti, absen"
"Pindah ke Kuningan, Cirebon. Sudah diencourage untuk cari komsel dan tertanam di gereja sana.",batch : 35 of 48 row: 3,lokasi,99%,"Pindah, Kuningan, Cirebon"
ybs telah pindah ke luar kota (aussie),batch : 35 of 48 row: 4,lokasi,99%,"pindah, luar kota, aussie"
Bukan date member dan belum menikah dengan date member sudirman 8 namun datanya masuk member tanpa sepengetahuan DL,batch : 35 of 48 row: 5,Admin,97%,"bukan member, data masuk, tanpa sepengetahuan"
The date member is coming back to makassar city,batch : 35 of 48 row: 6,lokasi,96%,"coming back, Makassar, city"
karena pindah kerja keluar kota,batch : 35 of 48 row: 7,lokasi,97%,"pindah kerja, keluar kota, kerja"
Belum ada keinginan untuk aktif kembali di date,batch : 35 of 48 row: 8,others,84%,"tidak aktif, keinginan, kembali"
Tidak membalas dari Agustus 2022,batch : 35 of 48 row: 9,tidak_ada_respon,99%,"tidak membalas, Agustus 2022, respon"
Sudah lebih dari 3 bulan tidak hadir date secara online tanpa ada kabar,batch : 35 of 48 row: 10,tidak_ada_respon,96%,"3 bulan, tidak hadir, tanpa kabar"
Kehadiran tidak rutin meski telah diingatkan,batch : 36 of 48 row: 1,others,72%,"kehadiran, tidak rutin, diingatkan"
Kuliah ke Seattle sejak tahun 2021 akhir dan tidak bisa komit untuk DATE lagi karena beda zona waktu,batch : 36 of 48 row: 2,lokasi,97%,"Seattle, zona waktu, kuliah"
"Tidak pernah datang DATE lebih dari setahun dan sudah pindah kerja ke Duri, Riau, Sumatra. Jadi tidak bisa bergabung lagi dengan DATE.",batch : 36 of 48 row: 3,lokasi,98%,"pindah kerja, Duri, Riau"
"Sudah lama tidak aktif, dan mencari date diluar hari jumat",batch : 36 of 48 row: 4,waktu_tidak_sesuai,90%,"tidak aktif, hari Jumat, jadwal"
Double nama dgn hen dric di date yg sama,batch : 36 of 48 row: 5,Admin,95%,"double nama, data, DATE"
pindah ke australia bersama kelurga,batch : 36 of 48 row: 6,lokasi,99%,"pindah, Australia, keluarga"
pindah ke australia bersama keluarga,batch : 36 of 48 row: 7,lokasi,99%,"pindah, Australia, keluarga"
Transferred to Date Sunter 14.,batch : 36 of 48 row: 8,alasan_DATE,93%,"Transferred, Date Sunter, DATE"
kesulitan mengikuti jam DATE dan masih fokus pada proses penyembuhan.,batch : 36 of 48 row: 9,waktu_tidak_sesuai,88%,"jam DATE, penyembuhan, kesulitan"
personal reason. (different season of life),batch : 36 of 48 row: 10,perbedaan_musim_kehidupan,96%,"personal reason, different season, life"
No longer living in Jakarta and cannot active in DATE anymore,batch : 37 of 48 row: 1,lokasi,98%,"Jakarta, living, DATE"
Never come to DATE anymore even after follow up,batch : 37 of 48 row: 2,tidak_ada_respon,95%,"never come, follow up, DATE"
"Date member sudah pindah rumah, dan terlalu jauh untuk datang ke date tanjung duren 17",batch : 37 of 48 row: 3,lokasi,97%,"pindah rumah, terlalu jauh, DATE"
Mundur dari date untuk saat ini,batch : 37 of 48 row: 4,others,72%,"mundur, saat ini, DATE"
Pindah lokasi DATE tidak aktif lagi,batch : 37 of 48 row: 5,lokasi,96%,"pindah lokasi, DATE, tidak aktif"
inactive more than 3 months and never been in church...,batch : 37 of 48 row: 6,tidak_ada_respon,93%,"inactive, never, church"
Accidentaly accepted the probation,batch : 37 of 48 row: 7,Admin,99%,"accidentaly, probation, accepted"
"jarang sekali hadir sjk pandemi 2020, jarang respon wa CT atau DL, pasif di wag DATE, ybs request keluar dr DATE",batch : 37 of 48 row: 8,tidak_ada_respon,94%,"jarang respon, pasif, DATE"
she has not been attended the DATE meetings for 3 consecutive months (or more). i've discussed this matter with her and she agree that she will not be registered in DATE Barito 1 in MyJPCC system for a while.,batch : 37 of 48 row: 9,tidak_ada_respon,92%,"not attended, 3 months, registered"
Sering tugas ke luar kota sehingga tidak bisa hadir,batch : 37 of 48 row: 10,waktu_tidak_sesuai,96%,"tugas, luar kota, tidak bisa hadir"
yang bersangkutan pindah ke gereja lain,batch : 38 of 48 row: 1,tertanam_di_gereja_lain,98%,"gereja lain, bergereja, pindah"
yang bersangkutan pindah ke agama lain,batch : 38 of 48 row: 2,others,92%,"pindah agama, agama lain, keluar"
silvia memutuskan untuk bergereja di daerah rengasdengklok yang dekat dengan tempat tinggal,batch : 38 of 48 row: 3,tertanam_di_gereja_lain,90%,"bergereja, dekat rumah, gereja"
Pindah rumah ke bsd jauh dari tempat date saat ini,batch : 38 of 48 row: 4,lokasi,97%,"pindah rumah, BSD, jauh"
date member pindah ke luar negeri dan bekerja disana,batch : 38 of 48 row: 5,lokasi,99%,"luar negeri, bekerja, pindah"
date member beserta keluarga sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 38 of 48 row: 6,tertanam_di_gereja_lain,96%,"luar kota, gereja lain, tinggal"
tidak hadir dalam 3 bulan tanpa kabar,batch : 38 of 48 row: 7,tidak_ada_respon,99%,"3 bulan, tanpa kabar, tidak hadir"
"pindah Date, namun belum menentukan lokasi yg dituju",batch : 38 of 48 row: 8,lokasi,84%,"pindah Date, lokasi, belum menentukan"
Inactive member about 8 months due to pack work load.,batch : 38 of 48 row: 9,waktu_tidak_sesuai,88%,"work load, inactive, 8 months"
Yang bersangkutan dinas kerja ke Medan,batch : 38 of 48 row: 10,lokasi,95%,"dinas kerja, Medan, pindah"
Yang bersangkutan dinas di Kalimantan,batch : 39 of 48 row: 1,lokasi,96%,"dinas, Kalimantan"
"he is never coming and respon
there's no news from him",batch : 39 of 48 row: 2,tidak_ada_respon,98%,"never coming, no news"
no response for re-commitment since 2022,batch : 39 of 48 row: 3,tidak_ada_respon,97%,"no response, re-commitment"
member dan suami sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 4,lokasi,98%,"luar kota, gereja lain"
member sudah tinggal di luar kota dan sudah mengikuti ibadah di gereja lain.,batch : 39 of 48 row: 5,lokasi,98%,"luar kota, gereja lain"
Pindah ke date married couple. Member akan diinvite kembali oleh Date yg baru.,batch : 39 of 48 row: 6,alasan_DATE,99%,"pindah DATE, married couple"
