delete_reason,batch,Final label,Confidence,Keywords
Sudah tidak pernah hadir ke Date,batch : 20 of 48 row: 1,tidak_ada_respon,90%,"tidak hadir, Date"
Sudah tidak pernah hadir ke Date,batch : 20 of 48 row: 2,tidak_ada_respon,90%,"tidak hadir, Date"
"Meninggal dikarenakan sakit, tahun lalu",batch : 20 of 48 row: 3,others,100%,"meninggal, sakit"
Sedang sibuk mengurus keluarga sehingga tidak bisa fokus di date,batch : 20 of 48 row: 4,perbedaan_musim_kehidupan,80%,"sibuk, keluarga"
"Tidak pernah datang date, tidak bisa dihubungi",batch : 20 of 48 row: 5,tidak_ada_respon,95%,"tidak hadir, tidak dihubungi"
sudah tidak hadir date lebih dari 3 bulan,batch : 20 of 48 row: 6,tidak_ada_respon,90%,"tidak hadir, Date"
sudah tidak datang date Mega Kuningan 2 lebih dari 3 bulan.,batch : 20 of 48 row: 7,tidak_ada_respon,90%,"tidak hadir, Date"
"Setelah sudah bbrp bulan tidak datang Date, dan sulit berkomunikasi, akhirnya ybs memutuskan untuk tidak Date dulu.",batch : 20 of 48 row: 8,tidak_ada_respon,85%,"tidak hadir, sulit berkomunikasi"
Date member has moved to other city and found the local community,batch : 20 of 48 row: 9,lokasi,100%,"pindah kota, Date"
DF yg menyamar jadi date member dan sdh menyelesaikan tugas nya,batch : 20 of 48 row: 10,Admin,95%,"DF, menyamar"
pindah pekerjaan di bandung dan mau tertanam di gereja setempat,batch : 21 of 48 row: 1,lokasi,90%,"pindah, gereja"
lebih dari 6 bulan tidak aktif,batch : 21 of 48 row: 2,tidak_ada_respon,80%,"tidak, aktif"
Menyatakan mengundurkan diri dari Date dan memilih untuk mencari Date sendiri.,batch : 21 of 48 row: 3,alasan_DATE,95%,"Date, mencari"
"Karena lokasi kantornya di Cikarang, Rudy kesulitan untuk atur waktu hadir di DATE, di hari Sabtu Rudy dan Isterinya Merie harus ke rumah orang tuanya di daerah Bekasi yang mana hari Sabtu jadwal pertemuan DATE jadi   mereka di non-aktifkan dulu dari DATE Cengkareng 2, saya sudah sarankan untuk bisa join DATE yang hari sabtu di daerah Bekasi",batch : 21 of 48 row: 4,waktu_tidak_sesuai,90%,"lokasi, waktu"
Ingin mencari date baru dikarenakan date lama sudah menjadi married couple,batch : 21 of 48 row: 5,alasan_DATE,85%,"Date, baru"
Move to another island & church to work and stays,batch : 21 of 48 row: 6,lokasi,95%,"Move, island"
sudah tidak aktif lebih dari 3 bulan,batch : 21 of 48 row: 7,tidak_ada_respon,80%,"tidak, aktif"
Kerja sampe malem dan tidak bisa DATE lagi,batch : 21 of 48 row: 8,waktu_tidak_sesuai,90%,"kerja, malem"
Kerja & kuliah Senin - Sabtu no time for DATE for now,batch : 21 of 48 row: 9,waktu_tidak_sesuai,90%,"kerja, kuliah"
date member sudah meninggal dunia,batch : 21 of 48 row: 10,others,95%,"meninggal, dunia"
Sudah tidak datang 3 bulan berturut-turut. Akan mencari DATE Sabtu,batch : 22 of 48 row: 1,tidak_ada_respon,80%,"tidak datang, 3 bulan"
"sudah tdk bs date, rumah pindah ke serpong, ikt komunitas interdenominasi di cluster rumah",batch : 22 of 48 row: 2,lokasi,90%,"pindah, serpong"
"sudah tdk bs date, rumah pindah ke serpong, ikt komunitas interdenominasi di cluster rumah",batch : 22 of 48 row: 3,lokasi,90%,"pindah, serpong"
ada issue keuagan.. lost kontak,batch : 22 of 48 row: 4,others,60%,issue keuagan
Pindah gereja lain dan mau berhenti dari date,batch : 22 of 48 row: 5,tertanam_di_gereja_lain,95%,pindah gereja
sudah tidak aktif di date dan lebih banyak stay di bandung,batch : 22 of 48 row: 6,lokasi,85%,stay di bandung
bukan date member dan belum menikah jg dengan date member kg37,batch : 22 of 48 row: 7,others,50%,bukan date member
Has not been active for last one year,batch : 22 of 48 row: 8,tidak_ada_respon,80%,"tidak aktif, 1 tahun"
"Lokasi masih Cipinang, dan lama tidak aktif",batch : 22 of 48 row: 9,tidak_ada_respon,70%,lama tidak aktif
"Sudah lama tidak DATE, dan belum bisa join karna bentrok dengan kerjaan. Belum bisa cari yang lain.",batch : 22 of 48 row: 10,waktu_tidak_sesuai,90%,bentrok dengan kerjaan
yang bersangkutan sudah keluar dari date kelapa gading 28,batch : 23 of 48 row: 1,alasan_DATE,90%,"DATE, keluar, kelapa"
yang bersangkutan sudah keluar dari date kelapa gading 28,batch : 23 of 48 row: 2,alasan_DATE,90%,"DATE, keluar, kelapa"
kesibukan kerja benturan dengan jadwal date,batch : 23 of 48 row: 3,waktu_tidak_sesuai,95%,"kesibukan, kerja, jadwal"
"sibuk dengan kerjaan, tidak memungkinkan untuk bisa datang date",batch : 23 of 48 row: 4,waktu_tidak_sesuai,95%,"sibuk, kerjaan, jadwal"
"sibuk dengan kerjaan, tidak memungkinkan untuk berkomitment pada data saat ini",batch : 23 of 48 row: 5,waktu_tidak_sesuai,95%,"sibuk, kerjaan, komitment"
melanjutkan studi keluar indonesia,batch : 23 of 48 row: 6,lokasi,100%,"keluar, indonesia, studi"
"she was a muslim dan skg karena keluarganya, dia memutuskan untuk kembali lagi. she been away from DATE for more than 6 months dan setelah diskusi, dia menjawab tidak mau bertumbuh lagi di date dan jpcc..",batch : 23 of 48 row: 7,others,80%,"muslim, keluarga, jpcc"
"Member would like to try a new DATE, considering she is graduated from college. The decision comes from the member herself.",batch : 23 of 48 row: 8,perbedaan_musim_kehidupan,90%,"graduated, college, new"
info dari Gratcy kalau dia memutuskan kembali ke gereja dia sebelumnya,batch : 23 of 48 row: 9,tertanam_di_gereja_lain,95%,"gereja, sebelumnya, kembali"
Double user name . Sudah terdaftar di nama yg sama,batch : 23 of 48 row: 10,Admin,100%,"Double, user, nama"
Lokasi DATE pindah jauh dr tempat tinggal DM,batch : 24 of 48 row: 1,lokasi,90%,"pindah, jauh, lokasi"
Lokasi DATE pindah jauh dr tempat tinggal DM,batch : 24 of 48 row: 2,lokasi,90%,"pindah, jauh, lokasi"
Sudah tidak aktif di dalam DATE,batch : 24 of 48 row: 3,others,60%,"tidak, aktif, date"
sudah berpindah jemaat ke kota lain,batch : 24 of 48 row: 4,lokasi,90%,"pindah, kota, lain"
Pinda ke Mesir ikut istri yg pekerjaan di sana.,batch : 24 of 48 row: 5,lokasi,90%,"pindah, mesir, relokasi"
Sudah tidak bisa hadir karena date full on site,batch : 24 of 48 row: 6,waktu_tidak_sesuai,80%,"tidak, bisa, hadir"
looking for another date krn jarak rumah,batch : 24 of 48 row: 7,lokasi,80%,"jarak, rumah, date"
looking for another date krn jarak rumah,batch : 24 of 48 row: 8,lokasi,80%,"jarak, rumah, date"
Cannot join Date krn lagi sibuk sm kerjaan,batch : 24 of 48 row: 9,waktu_tidak_sesuai,80%,"sibuk, kerjaan, tidak"
tidak datang date dalam jangka waktu lama,batch : 24 of 48 row: 10,tidak_ada_respon,70%,"tidak, datang, lama"
Sudah pindah gereja setelah menikah,batch : 25 of 48 row: 1,perbedaan_musim_kehidupan,90%,"menikah, pindah"
"Salah approved , jimmy tidak join jpcc",batch : 25 of 48 row: 2,Admin,100%,"salah, approved"
"Pindah luar kota, karena mau dekat dengan orang tua",batch : 25 of 48 row: 3,lokasi,100%,"pindah, luar kota"
mutasi ke date gd 65 dengan alasan waktu date yang berbeda,batch : 25 of 48 row: 4,alasan_DATE,90%,"mutasi, date"
"Karena selama ini belum bisa datang ke date walopun online, sekarang sudah onsite pun belum bisa karena masih menemani anak-anak belajar di malam hari. Prioritas waktu untuk anak-anak",batch : 25 of 48 row: 5,waktu_tidak_sesuai,95%,"waktu, anak-anak"
Karena dia mau beribadah di gereja Katolik. Ikut date online waktu pandemi dan sekarang mau ibadah onsite di gereja Katolik.,batch : 25 of 48 row: 6,tertanam_di_gereja_lain,95%,"gereja, katolik"
"Karena istri belum bisa berada di dalan komunitas, jadi suami juga tidak bisa date onsite, pulang juga malam dari kantor. Sudah direkomendasikan untuk Date couple.",batch : 25 of 48 row: 7,waktu_tidak_sesuai,90%,"waktu, pulang"
"Karena Date pindah lokasi, dan mau melahirkan di bulan Maret ini, kemungkinan besar tidak bisa date onsite untuk beberapa bulan ke depan.",batch : 25 of 48 row: 8,perbedaan_musim_kehidupan,90%,"melahirkan, date"
memutuskan untuk mundur dari date mk3,batch : 25 of 48 row: 9,alasan_DATE,80%,"mundur, date"
Pindah keluar kota dan tertanam local church lain,batch : 25 of 48 row: 10,lokasi,100%,"pindah, keluar kota"
Sedang dalam mencari komunitas baru,batch : 26 of 48 row: 1,others,80%,"komunitas, baru, mencari"
Tidak ada waktu dan tidak dapat chemistrynya antar member,batch : 26 of 48 row: 2,alasan_DATE,90%,"chemistry, member, tidak"
Tidak ada waktu dan tidak dapat chemistrynya antar member,batch : 26 of 48 row: 3,alasan_DATE,90%,"chemistry, member, tidak"
Sibuk kuliah nanti date lagi kalau udah kelar,batch : 26 of 48 row: 4,waktu_tidak_sesuai,80%,"sibuk, kuliah, nanti"
pindah tempat tinggal ke luar kota,batch : 26 of 48 row: 5,lokasi,100%,"pindah, tempat, tinggal"
sudah tidak aktif di date lagi,batch : 26 of 48 row: 6,tertanam_di_gereja_lain,80%,"tidak, aktif, date"
Pindah gereja dan juga pindah rumah!,batch : 26 of 48 row: 7,lokasi,100%,"pindah, gereja, rumah"
Waktu berbenturan dengan pekerjaan!,batch : 26 of 48 row: 8,waktu_tidak_sesuai,100%,"waktu, berbenturan, pekerjaan"
Pindah gereja karena rumah lebih dekat!,batch : 26 of 48 row: 9,lokasi,100%,"pindah, gereja, rumah"
Untuk saat ini memutuskan tidak tertanam di dalam DATE. Sudah tidak pernah hadir.,batch : 26 of 48 row: 10,tertanam_di_gereja_lain,80%,"tidak, tertanam, date"
No longer DATE member Date pejompongan 1,batch : 27 of 48 row: 1,alasan_DATE,90%,"DATE, member, pejompongan"
Akun Stevano Ayal untuk join di probition Date Rawamangun 4. Saat ini sudah ada akun resminya jadi akun ini di remove,batch : 27 of 48 row: 2,Admin,95%,"akun, remove, probition"
decide untuk bergereja di tempat lain mengikuti suami,batch : 27 of 48 row: 3,tertanam_di_gereja_lain,95%,"bergereja, tempat, lain"
"Setelah selesai probation DM ga pernah join date, saya menyarankan untuk DM ini cari date di hari yg lain jika berhalangan di hari kamis",batch : 27 of 48 row: 4,waktu_tidak_sesuai,90%,"hari, kamis, berhalangan"
"aktif di gereja lain, tidak lagi di JPCC",batch : 27 of 48 row: 5,tertanam_di_gereja_lain,95%,"gereja, lain, JPCC"
"Sudah pindah ke Amerika, tidak ke jpcc lagi",batch : 27 of 48 row: 6,lokasi,95%,"pindah, Amerika, JPCC"
"Tidak aktif, sudah tidak ke Jpcc lagi",batch : 27 of 48 row: 7,tidak_ada_respon,80%,"tidak, aktif, JPCC"
Looking for other DATE on weekend to match her working schedule,batch : 27 of 48 row: 8,waktu_tidak_sesuai,90%,"working, schedule, weekend"
No longer attending date for more than 3 months,batch : 27 of 48 row: 9,others,70%,"attending, months, DATE"
No longer attending DATE for more than a year,batch : 27 of 48 row: 10,others,70%,"attending, year, DATE"
No longer attending date for 3 months,batch : 28 of 48 row: 1,alasan_DATE,80%,"DATE, 3 months, leave"
Request utk leave DATE krn mau cari DATE yg married couple aja,batch : 28 of 48 row: 2,alasan_DATE,90%,"leave, DATE, married"
Request utk leave DATE krn mau cari DATE yg married couple aja,batch : 28 of 48 row: 3,alasan_DATE,90%,"leave, DATE, married"
Sedang menjalani S2 di luar negeri!,batch : 28 of 48 row: 4,lokasi,100%,"luar negeri, S2, pindah"
"Sudah tidaj pernah join date lagi,katanya waktu jam kerja dan jadwal date bentrok.",batch : 28 of 48 row: 5,waktu_tidak_sesuai,100%,"waktu, bentrok, jam kerja"
Sudah tidak bisa join DATE dari beberapa waktu lama.di hubungi tidak di bls-bls,batch : 28 of 48 row: 6,tidak_ada_respon,80%,"tidak di bls, tidak pernah join"
sudah pindah dan tidak bergereja lagi di jpcc,batch : 28 of 48 row: 7,lokasi,100%,"pindah, lokasi, jpcc"
Pindah DATE untuk couple dan waktu berbenturan dengan pekerjaan!,batch : 28 of 48 row: 8,alasan_DATE,90%,"pindah DATE, waktu berbenturan, pekerjaan"
tidak pernah datang date lagi.. untuk sementara di remove dahulu,batch : 28 of 48 row: 9,others,60%,"tidak pernah datang, remove, sementara"
Pindah DATE dikarenakan waktu berbenturan dengan kuliah malam dan pekerjaan!,batch : 28 of 48 row: 10,waktu_tidak_sesuai,100%,"waktu berbenturan, kuliah malam, pekerjaan"
Belum menjadi date member seharusnya masih probation,batch : 29 of 48 row: 1,Admin,90%,"probation, belum, member"
Tidak hadir lebih dari 3 bulan dan tidak ada kabar lagi,batch : 29 of 48 row: 2,tidak_ada_respon,95%,"tidak, hadir, kabar"
Sudah tidak pernah datang DATE,batch : 29 of 48 row: 3,alasan_DATE,80%,"tidak, pernah, datang"
Yang bersangkutan sudah sulit dihubungi,batch : 29 of 48 row: 4,tidak_ada_respon,95%,"sulit, dihubungi, kabar"
"data tiba2 ada di myjpcc date mk2, padahal bukan member",batch : 29 of 48 row: 5,Admin,90%,"data, salah, masukin"
Can no longer be contacted by wa - salah masukin,batch : 29 of 48 row: 6,tidak_ada_respon,95%,"tidak, dihubungi, wa"
"member sedang fokus di pekerjaan, dan masa depannya",batch : 29 of 48 row: 7,perbedaan_musim_kehidupan,80%,"fokus, pekerjaan, masa"
Ybs memutuskan utk ngga lanjut DATE krn alasan pribadi. Ybs juga saat ini berdomisili di New Zealand krn penugasan kantor,batch : 29 of 48 row: 8,lokasi,95%,"berdomisili, New, Zealand"
Will be transfer to Kelapa Gading 59,batch : 29 of 48 row: 9,lokasi,95%,"transfer, Kelapa, Gading"
Will be transfer to Kelapa Gading 59,batch : 29 of 48 row: 10,lokasi,95%,"transfer, Kelapa, Gading"
Cannot join date in Thursday because of work load. She needs to find another date in another Tangerang area and other day to join date,batch : 30 of 48 row: 1,waktu_tidak_sesuai,90%,"work, date, Tangerang"
as requested by Cassie to move to other Date,batch : 30 of 48 row: 2,alasan_DATE,95%,"move, Date, Cassie"
no longer active as member for 2 years. cant commit at the moment,batch : 30 of 48 row: 3,others,80%,"no, longer, active"
Pindah Gereja. Dia sekarang melayani di Gereja lain dan sudah minta izin,batch : 30 of 48 row: 4,tertanam_di_gereja_lain,100%,"Pindah, Gereja, lain"
"Keinginan sendiri
Pindah gereja",batch : 30 of 48 row: 5,tertanam_di_gereja_lain,100%,"Pindah, gereja, sendiri"
Double account atas nama yg sama,batch : 30 of 48 row: 6,Admin,95%,"Double, account, nama"
Bentrok dengan jadwal sekolah S2 nya,batch : 30 of 48 row: 7,waktu_tidak_sesuai,90%,"Bentrok, jadwal, sekolah"
"Not Active
Visitor only
Husband don't want to join the meeting
Can""t join married couple",batch : 30 of 48 row: 8,others,85%,"Not, Active, Visitor"
"Not active
Visitor only
Almost a year didn't attend the.
meeting",batch : 30 of 48 row: 9,tidak_ada_respon,80%,"Not, active, didn't"
Sudah pindah ke luar negeri dan menetap di luar negeri,batch : 30 of 48 row: 10,lokasi,100%,"Pindah, luar, negeri"
sudah tidak pernah datang date 1 tahun dan sulit di reach out,batch : 31 of 48 row: 1,tidak_ada_respon,90%,"tidak pernah datang, sulit dihubungi"
"tidak aktif hadir di date dan grup, sudah pindah ke Semarang",batch : 31 of 48 row: 2,lokasi,100%,pindah ke Semarang
"tidak bisa join date karena pindah jam kerja, jadi saya sarankan cari date lain supaya bisa ikut date yang sesuai dia bisa hari dan jam nya.",batch : 31 of 48 row: 3,waktu_tidak_sesuai,100%,pindah jam kerja
Pindah gereja sehingga sudah tidak beribadah lagi di Jpcc,batch : 31 of 48 row: 4,tertanam_di_gereja_lain,100%,pindah gereja
DM bersangkutan sedang kuliah di luar negeri.,batch : 31 of 48 row: 5,perbedaan_musim_kehidupan,100%,kuliah di luar negeri
Pindah tempat domilisi ke bandung,batch : 31 of 48 row: 6,lokasi,100%,pindah ke bandung
Tidak aktif date lagi sudab setahun,batch : 31 of 48 row: 7,tidak_ada_respon,90%,tidak aktif date
Marhen telah menetap di Belgia,batch : 31 of 48 row: 8,lokasi,100%,menetap di Belgia
Tidak pernah hadir sudah lebih dari 4 bulan & respon,batch : 31 of 48 row: 9,tidak_ada_respon,90%,tidak pernah hadir
bukan date member. istrinya yang date member,batch : 31 of 48 row: 10,Admin,100%,bukan date member
"pindah gereja, ikut calon suami",batch : 32 of 48 row: 1,tertanam_di_gereja_lain,90%,"pindah gereja, calon suami, ikut"
Nga ada kabar uda 3 bln. Di kontak tidak bisa,batch : 32 of 48 row: 2,tidak_ada_respon,95%,"nga ada kabar, tidak bisa, kontak"
Pindah ke Medan dikarenakan pekerjaan,batch : 32 of 48 row: 3,lokasi,100%,"pindah ke Medan, pekerjaan, relokasi"
"Pindah Kota ke Bandung, karena pernikahan",batch : 32 of 48 row: 4,lokasi,100%,"pindah kota, pernikahan, bandung"
Pindah ke Negara amerika karena personal reason,batch : 32 of 48 row: 5,lokasi,100%,"pindah ke amerika, personal reason, relokasi"
"Masuk ke musim yang baru , dunia pekerjaan",batch : 32 of 48 row: 6,perbedaan_musim_kehidupan,90%,"musim baru, pekerjaan, karier"
"Masuk di musim yang baru , pernikahan",batch : 32 of 48 row: 7,perbedaan_musim_kehidupan,90%,"musim baru, pernikahan, jenjang"
Pindah domisili ke jakarta timur dan blm mau kembali join date,batch : 32 of 48 row: 8,lokasi,100%,"pindah domisili, jakarta timur, relokasi"
schedule nya tabrakan dgn waktu kerja dan lokasi rumah sangat jauh di bogor,batch : 32 of 48 row: 9,waktu_tidak_sesuai,100%,"schedule tabrakan, waktu kerja, lokasi jauh"
Date member mengundurkan diris,batch : 32 of 48 row: 10,alasan_DATE,90%,"date member, mengundurkan diri, konflik"
Date member mengundurkan diris,batch : 33 of 48 row: 1,alasan_DATE,90%,"DATE, mengundurkan, diris"
pindah ibadah karrna ngak mau Vaksin covit 19,batch : 33 of 48 row: 2,others,80%,"vaksin, covit, ibadah"
telah menetap di Bandung dan agar tertanam di gereja lokal,batch : 33 of 48 row: 3,tertanam_di_gereja_lain,95%,"gereja, lokal, tetanam"
pindah tempat tinggal ke Sleman,batch : 33 of 48 row: 4,lokasi,100%,"pindah, tempat, tinggal"
Pindah keluar kota dan belum tahu kapan akan kembali lagi.,batch : 33 of 48 row: 5,lokasi,100%,"pindah, keluar, kota"
Pindah keluar kota dan masih belum tahu kapan akan kembali,batch : 33 of 48 row: 6,lokasi,100%,"pindah, keluar, kota"
Study abroad to France and will find local church’s community,batch : 33 of 48 row: 7,lokasi,100%,"study, abroad, France"
"stefen dan vina sekeluarga memutuskan untuk pindah ke tasikmalaya, jadi mereka mau keluar dari date",batch : 33 of 48 row: 8,lokasi,100%,"pindah, tasikmalaya, keluar"
"stefen dan vina sekeluarga memutuskan untuk pindah ke tasikmalaya, jadi mereka mau keluar dari date",batch : 33 of 48 row: 9,lokasi,100%,"pindah, tasikmalaya, keluar"
Sudah lama gak aktif join DATE,batch : 33 of 48 row: 10,tidak_ada_respon,90%,"gak, aktif, join"
DATE location has changed too far from member’s home,batch : 34 of 48 row: 1,lokasi,90%,"location, changed, far"
Pindah ke luar kota jadi cari komunitas lain.,batch : 34 of 48 row: 2,lokasi,95%,"pindah, luar kota, komunitas"
Sdh pindah rumah dan tidak bs hadir di date lagi,batch : 34 of 48 row: 3,lokasi,90%,"pindah, rumah, tidak"
"Pindah keluar kota, dan akan mencari komunitas baru",batch : 34 of 48 row: 4,lokasi,95%,"pindah, keluar kota, komunitas"
"Moving to Palu, and has been nurtured in local church in Palu - GBI Rock",batch : 34 of 48 row: 5,lokasi,90%,"moving, palu, nurtured"
Moving to china to continue her study,batch : 34 of 48 row: 6,perbedaan_musim_kehidupan,80%,"moving, study, china"
Pindah rumah ke wilayah yg beda dan jauh.,batch : 34 of 48 row: 7,lokasi,90%,"pindah, rumah, jauh"
Pindah rumah ke wilayah yg beda dan jauh.,batch : 34 of 48 row: 8,lokasi,90%,"pindah, rumah, jauh"
"Pindah ke Alam Sutera 17. Menurut keterangan, hanya bisa invite by email karena DATE nya sudah penuh. Tidak bisa trf.",batch : 34 of 48 row: 9,lokasi,85%,"pindah, alam, sutera"
Find other date for Marriage couple,batch : 34 of 48 row: 10,alasan_DATE,80%,"marriage, couple, date"
Find other Date for Marriage couple,batch : 35 of 48 row: 1,alasan_DATE,90%,"Marriage, couple, DATE"
Karena DATE pindah ke lokasi yang jauh dari rmhnya,batch : 35 of 48 row: 2,lokasi,100%,"pindah, lokasi, jauh"
"dater sangat sibuk dgn kerjaan nya dan belum bisa komit ke date, selain itu lokasi yg jauh maka dater berkehendak utk pindah dari date ini... namun dia berjanji akan mendaftar date lagi di daerah tempat tinggal dia setelah load kerjaan membaik",batch : 35 of 48 row: 3,lokasi,100%,"pindah, lokasi, jauh"
"dater pindah ke daerah pik dan sangat sibuk di hari kerja, karena itu dia akan mencari date lain yang sesuai dengan keadaan dia disana.",batch : 35 of 48 row: 4,lokasi,100%,"pindah, lokasi, jauh"
"dater inj dan istri nya smakin tidak possible utk hadir di date kami, selain hari yg tdk sesuai terlebih juga lokasi yg makin jauh...dan juga nanti nya mereka berencana mencari date lain yg sedaerah & married couple.",batch : 35 of 48 row: 5,lokasi,100%,"lokasi, jauh, pindah"
pindah wilayah dan tidak bisa ikut join date lagi karena lokasi terlalu jauh,batch : 35 of 48 row: 6,lokasi,100%,"pindah, lokasi, jauh"
Tidak aktif di date karena sudah beda lokasi,batch : 35 of 48 row: 7,lokasi,100%,"lokasi, jauh, tidak"
Sudah tidak aktif di DATE. Pamit mundur.,batch : 35 of 48 row: 8,alasan_DATE,80%,"mundur, DATE, tidak"
Wrong inputs data from Adela.,batch : 35 of 48 row: 9,Admin,100%,"Wrong, inputs, data"
Sudah memutuskan untuk ikut istrinya karena perbedaan agama. Istri mike beragama Katolik. Mike sudah tidak pernah ikut ibadah di JPCC.,batch : 35 of 48 row: 10,perbedaan_musim_kehidupan,100%,"perbedaan, agama, istrinya"
"A Date Member accidentally added her friend to this date, hence we are removing this member",batch : 36 of 48 row: 1,Admin,100%,"accidentally, added, removing"
"The Date Member has just married, and after careful consideration and discussion with her husband, they decided to move to closer local church which is also under JKI. No other specific reasons other than distance matter",batch : 36 of 48 row: 2,lokasi,100%,"move, local, church"
"memutuskan untuk tidak lagi tergabung dalam DATE, karena tidak mau dimuridkan lagi",batch : 36 of 48 row: 3,alasan_DATE,100%,"tidak, mau, dimuridkan"
tidak aktif lebih dari 6 bulan,batch : 36 of 48 row: 4,tidak_ada_respon,100%,"tidak, aktif, 6"
tidak aktif lebih dr 6 bln dan tidak ada kabar,batch : 36 of 48 row: 5,tidak_ada_respon,100%,"tidak, aktif, 6"
Mencari waktu/hari yg baru krn perubahan aktivitas dikantor yg mwmbuat sulit utk berkomitmen di Date dlm 6bln terakhir. Vita request utk keluar dulu sampai ketemu strategi baru utk bs komitmen lg di suatu date.,batch : 36 of 48 row: 6,waktu_tidak_sesuai,100%,"perubahan, aktivitas, kantor"
6 bulan lebih tidak datang DATE sama sekali.,batch : 36 of 48 row: 7,tidak_ada_respon,100%,"tidak, datang, 6"
Pindah domisili ke Pekalongan.,batch : 36 of 48 row: 8,lokasi,100%,"pindah, domisili, Pekalongan"
ingin pindah lokasi date krn pindah kerja,batch : 36 of 48 row: 9,lokasi,100%,"pindah, lokasi, kerja"
"keliru masuk DATE, harusnya di DATE SUDIRMAN7",batch : 36 of 48 row: 10,Admin,100%,"keliru, masuk, DATE"
Pindah tempat tinggal dan tidak dapat join date bekasi karena jarak dan kesibukan pekerjaan. saat ini memutuskan untuk stay di Bali bbrp waktu kedepan.,batch : 37 of 48 row: 1,lokasi,90%,"pindah, jarak, Bali"
"Karena pasangannya katolik, dia mau fokus belajar ajaran katolik",batch : 37 of 48 row: 2,perbedaan_musim_kehidupan,80%,"pasangannya, katolik, fokus"
Sudah setahun tidak join date lagi,batch : 37 of 48 row: 3,tidak_ada_respon,70%,"tidak, join, setahun"
Pindah domisili ke surabaya dan pindah gereja di surabaya,batch : 37 of 48 row: 4,lokasi,95%,"pindah, domisili, surabaya"
Tidak tertanam d date tidak pernah hadir,batch : 37 of 48 row: 5,tidak_ada_respon,85%,"tidak, tertanam, hadir"
Sudah lama tidak hadir pertemuan date dan memutuskan keluar dari date,batch : 37 of 48 row: 6,alasan_DATE,75%,"tidak, hadir, keluar"
Sudah lama tidak hadir pertemuan date dan memutuskan keluar dari date,batch : 37 of 48 row: 7,alasan_DATE,75%,"tidak, hadir, keluar"
he decided to stay in his fam church,batch : 37 of 48 row: 8,tertanam_di_gereja_lain,90%,"fam, church, stay"
Multiplication to new Date WR1,batch : 37 of 48 row: 9,Admin,60%,"multiplication, new, date"
Unable to join DATE and Sunday Service in JPCC,batch : 37 of 48 row: 10,waktu_tidak_sesuai,80%,"unable, join, sunday"
Ybs sudah berjemaat di gereja lain,batch : 38 of 48 row: 1,tertanam_di_gereja_lain,90%,"gereja lain, berjemaat, lain"
Ingin mencoba date offline yang lain.,batch : 38 of 48 row: 2,alasan_DATE,80%,"date offline, lain, coba"
"Move to another island, no longer stay in jpcc and date",batch : 38 of 48 row: 3,lokasi,100%,"pindah, island, jpcc"
"Pindah ke tangerang, dan belum rencana mencari date. Sedang mengatur area area kehidupan yg lain",batch : 38 of 48 row: 4,lokasi,100%,"pindah, tangerang, date"
"Kembali ke solo, sudah tidak di jakarta",batch : 38 of 48 row: 5,lokasi,100%,"kembali, solo, jakarta"
Cuti date karena fokus ke anak,batch : 38 of 48 row: 6,perbedaan_musim_kehidupan,90%,"fokus, anak, cuti"
Cuti date karena mau fokus ke anak,batch : 38 of 48 row: 7,perbedaan_musim_kehidupan,90%,"fokus, anak, cuti"
For good ke surabaya. Sudah tidak di jakarta,batch : 38 of 48 row: 8,lokasi,100%,"surabaya, jakarta, pindah"
waktu DATE bentrok dengan pekerjaan dan aktivitas keluarga,batch : 38 of 48 row: 9,waktu_tidak_sesuai,100%,"waktu, bentrok, pekerjaan"
waktu DATE bentrok dengan pekerjaan,batch : 38 of 48 row: 10,waktu_tidak_sesuai,100%,"waktu, bentrok, pekerjaan"
Jadwal untuk DATE sudah tidak cocok,batch : 39 of 48 row: 1,alasan_DATE,80%,"DATE, tidak cocok, jadwal"
"Saat ini Dika sudah pindah ke Medan sudah hanpir 2 tahun, dan bulan 3 memutuskan utk menikah dan pindah gereja Advent.",batch : 39 of 48 row: 2,lokasi,90%,"pindah, Medan, gereja"
"Sudah tidak hadir DATE lebih dari setengah tahun ke belakang, kita mau let go supaya dapat mengakomodasi new DM",batch : 39 of 48 row: 3,tidak_ada_respon,80%,"tidak hadir, let go, new DM"
Pindah domisili bekasi sehingga tidak lagi bisa aktif di DATE karena akan mulai onsite,batch : 39 of 48 row: 4,lokasi,90%,"pindah, domisili, Bekasi"
Member pindah ke gereja lain untuk beribadah dan pelayanan mengikuti keluarganya,batch : 39 of 48 row: 5,tertanam_di_gereja_lain,90%,"gereja lain, beribadah, pelayanan"
no longer attending date for more than a year. And our date has changed location.,batch : 39 of 48 row: 6,alasan_DATE,80%,"DATE, lokasi, berubah"
Ingin pidah Date tapi masih belom pasti kapan dan dimananya,batch : 39 of 48 row: 7,others,60%,"pindah, DATE, belum pasti"
Pindah ke Surabaya dan berjemaat di greja lokal di SBY,batch : 39 of 48 row: 8,lokasi,90%,"pindah, Surabaya, gereja"
Karena ybs sdh tdk aktif selama sejak April 2021 dan tdk respon setiap di wa dan ditelepon,batch : 39 of 48 row: 9,tidak_ada_respon,90%,"tidak aktif, tidak respon, WA"
"Pindah rumah, tidak hadir date",batch : 39 of 48 row: 10,lokasi,80%,"pindah, rumah, tidak hadir"
"Pindah rumah, tidak hadir date",batch : 40 of 48 row: 1,lokasi,90%,"pindah, rumah"
