delete_reason,batch,Final label,Confidence,Keywords
"Pindah tempat tinggal ke JakBar.
Date stop dulu sampai proses pemulihan penyakit paru parunya selesai.",batch : 19 of 48 row: 8,lokasi,93%,"JakBar, pindah, tempat tinggal"
selama hampir 2 tahun ybs ga pernah hadir dalam Date. dan dalam sebulan terakhir Saya berusaha mengajak ybs utk datang kembali namun tidak ada respon sama sekali dari ybs. bahkan tidak satupun wa saya yg dijawab. Saya melihat ybs sudah merasa tidak nyaman lagi di Date Kalibata 4,batch : 19 of 48 row: 9,tidak_ada_respon,97%,"tidak hadir, tidak respon, WA"
Tidak pernah datang date dan merasa kurang cocok di date alsut 3.,batch : 19 of 48 row: 10,alasan_DATE,94%,"tidak cocok, Date, alsut 3"
never attend date for  more than 3 month,batch : 20 of 48 row: 1,alasan_DATE,96%,"DATE, 3 month, never attend"
tidak aktif dan susah datang ke pertemuan date,batch : 20 of 48 row: 2,alasan_DATE,94%,"tidak aktif, susah datang, DATE"
no longer members of BSD 3 since 2023,batch : 20 of 48 row: 3,alasan_DATE,90%,"no longer members, BSD 3, 2023"
Tidak aktif datang ke DATE selama 6 bulan,batch : 20 of 48 row: 4,alasan_DATE,97%,"tidak aktif, 6 bulan, DATE"
sudah lama tidak aktif di date. ibadah di gereja lain.,batch : 20 of 48 row: 5,tertanam_di_gereja_lain,95%,"gereja lain, tidak aktif, DATE"
"DM terkendala lokasi karena sekarang tinggal di sekitaran ciputat, sedangkan date kami di rawamangun. Thanks!",batch : 20 of 48 row: 6,lokasi,98%,"lokasi, Ciputat, Rawamangun"
Masih belum komitmen untuk general date,batch : 20 of 48 row: 7,alasan_DATE,92%,"belum komitmen, general date, DATE"
Member sidah tidak aktif dari akhir tahun 2021,batch : 20 of 48 row: 8,alasan_DATE,93%,"tidak aktif, akhir 2021, member"
"Sudah tidak pernah hadir, sementara slot untuk yang rutin dateng",batch : 20 of 48 row: 9,tidak_ada_respon,88%,"tidak pernah hadir, rutin dateng, slot"
Lagi diluar negeri sementara diisi orang lain dulu,batch : 20 of 48 row: 10,lokasi,97%,"luar negeri, sementara, diisi"
"Pindah domisil, sudah menikah dan mau ke date couple",batch : 21 of 48 row: 1,lokasi,96%,"pindah domisil, menikah, date couple"
"not active for months, busy load, change season of life",batch : 21 of 48 row: 2,perbedaan_musim_kehidupan,90%,"not active, change season, busy"
Waiting until the person has margin time to come,batch : 21 of 48 row: 3,waktu_tidak_sesuai,88%,"margin time, come"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 4,Admin,95%,"belum join, nama pasangan"
"Belum join date, hanya ikut nama pasangan",batch : 21 of 48 row: 5,Admin,95%,"belum join, nama pasangan"
Udah gak pernah date lagi dan sudah pindah lokasi ke bsd,batch : 21 of 48 row: 6,lokasi,98%,"pindah lokasi, bsd, gak pernah date"
perlu meningkatkan komitmen kehadiran,batch : 21 of 48 row: 7,waktu_tidak_sesuai,84%,"komitmen, kehadiran"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 8,tertanam_di_gereja_lain,93%,"tidak bergereja, JPCC"
Sedang tidak bergereja di JPCC,batch : 21 of 48 row: 9,tertanam_di_gereja_lain,93%,"tidak bergereja, JPCC"
"mencari date baru, dikarenakam DL ada masalaha kesehatan jadi Off dl dari pelayanan",batch : 21 of 48 row: 10,alasan_DATE,89%,"date baru, DL, kesehatan"
"mencari date baru lg dikarenakan DL ada masalah kesehatan, jadi off dl dari pelayanan DL",batch : 22 of 48 row: 1,alasan_DATE,96%,"date baru, DL sakit, off pelayanan"
"mencari date baru lagi, dikarenakan DL sedang ada masalah kesehatan jd akan Off dl dari pelayanan",batch : 22 of 48 row: 2,alasan_DATE,96%,"date baru, DL sakit, off pelayanan"
Member sudah lama tidak aktif datang ke DATE,batch : 22 of 48 row: 3,tidak_ada_respon,88%,"tidak aktif, lama, DATE"
merasa tidak nyaman di Date lagi,batch : 22 of 48 row: 4,alasan_DATE,90%,"tidak nyaman, Date, lagi"
Akan berpindah domisili ke USA,batch : 22 of 48 row: 5,lokasi,98%,"berpindah, domisili, USA"
Going back to the old church and not attend date anymore,batch : 22 of 48 row: 6,tertanam_di_gereja_lain,97%,"old church, not attend, date"
"not active more than 2 months.
already try to reach him but no respond",batch : 22 of 48 row: 7,tidak_ada_respon,98%,"not active, no respond, reach"
Member sudah tidak aktif dan sudah lama tidak date,batch : 22 of 48 row: 8,tidak_ada_respon,86%,"tidak aktif, sudah lama, date"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 9,perbedaan_musim_kehidupan,93%,"season berbeda, tidak aktif, date"
Saat ini berada di season yang berbeda dan sudah tidak aktif lagi di date.,batch : 22 of 48 row: 10,perbedaan_musim_kehidupan,93%,"season berbeda, tidak aktif, date"
Member sudah lama tidak aktif di date,batch : 23 of 48 row: 1,alasan_DATE,92%,"tidak aktif, date"
"pindah date karena memang nanti nya cipinang 7 ga ada lagi,Krn kesehatan DL mengundurkan diri dari pelayanan",batch : 23 of 48 row: 2,alasan_DATE,88%,"pindah date, kesehatan"
Michelle pindah tempat tinggal ke jakarta,batch : 23 of 48 row: 3,lokasi,98%,"pindah, jakarta"
Sherly Lisianti mengajukan pengunduran diri minggu ini hari rabu tanggal 14 Juni 2023 karena memutuskan untuk pindah dan berjemaat di gereja lain..,batch : 23 of 48 row: 4,tertanam_di_gereja_lain,99%,"gereja lain, pindah"
Pindah ke china dan akan mencari komunitas disana,batch : 23 of 48 row: 5,lokasi,97%,"china, komunitas"
Cannot commit with DATE activities due to family matters.,batch : 23 of 48 row: 6,others,74%,"family matters, commit"
Cannot commit with DATE activities and will no longer be planted in JPCC,batch : 23 of 48 row: 7,tertanam_di_gereja_lain,95%,"not planted, JPCC"
Ga bisa dikontak lebih dari 6 bulan,batch : 23 of 48 row: 8,tidak_ada_respon,99%,"tidak dikontak, 6 bulan"
"Pindah rumah dan kantor, sedang dlm prioritas yg berbeda",batch : 23 of 48 row: 9,lokasi,90%,"pindah rumah, kantor"
Mau married dan ikut gereja calon suaminya di Cikini,batch : 23 of 48 row: 10,perbedaan_musim_kehidupan,96%,"married, gereja suami"
"Bu Inggrid hanya sekali ikut temu DATE on-site, dan setelah itu tidak pernah ikut temu DATE lagi, baik virtual maupun on-site. Barusan beliau sudah putuskan tidak mau bergabung dulu dgn DATE PIK 35.",batch : 24 of 48 row: 1,alasan_DATE,96%,"tidak mau bergabung, DATE PIK 35, tidak aktif"
Date Member tidak aktif dan sudah lama tidak datang date,batch : 24 of 48 row: 2,tidak_ada_respon,92%,"tidak aktif, sudah lama, tidak datang"
Date Member tidak aktif datang ke pertemuan Date mingguan,batch : 24 of 48 row: 3,tidak_ada_respon,90%,"tidak aktif, datang, mingguan"
"She lives in another town with her family, and has moved to local church.",batch : 24 of 48 row: 4,lokasi,97%,"another town, moved, local church"
He's been out of town for work and has moved to local church.,batch : 24 of 48 row: 5,lokasi,95%,"out of town, work, local church"
"Monic hasn’t been active to come to date since 2020, she is now working at outside Jakarta",batch : 24 of 48 row: 6,lokasi,96%,"outside Jakarta, working, not active"
Sudah berbeda season kehidupan,batch : 24 of 48 row: 7,perbedaan_musim_kehidupan,98%,"different season, kehidupan, berbeda"
"Sudah tidak bergereja di JPCC, karena kalah war sering tidak dapat seat sunday school, saat ini di GDI Kuningan City",batch : 24 of 48 row: 8,tertanam_di_gereja_lain,94%,"tidak bergereja, GDI, JPCC"
DM moved to another country. Sedang dalam proses mencari komunitas di sana,batch : 24 of 48 row: 9,lokasi,98%,"another country, moved, community"
Member sudah tidak aktif di date,batch : 24 of 48 row: 10,tidak_ada_respon,91%,"tidak aktif, date, member"
Member sudah tidak aktif di date,batch : 25 of 48 row: 1,alasan_DATE,96%,"tidak aktif, date, member"
Mau mencari date married couple,batch : 25 of 48 row: 2,perbedaan_musim_kehidupan,92%,"married couple, date, mencari"
"Halo Abraham, saya akan remove lu dari member ya, karena kehadiran di Date tidak aktif. jika mau ikut Date lagi ato mau cari Date lain yg sesuai schedule lu feel free ya. let me know if need help. tx. GBU",batch : 25 of 48 row: 3,waktu_tidak_sesuai,95%,"schedule, date, tidak aktif"
Date member has moved to other city and unable to join date,batch : 25 of 48 row: 4,lokasi,98%,"moved, other city, date"
Sedang fokus pada hal lain sehingga tidak dapat komitmen untuk sementara waktu,batch : 25 of 48 row: 5,perbedaan_musim_kehidupan,84%,"fokus, komitmen, sementara"
sudah tidak aktif dr tahun 2020 dan belum mau bergabung dikomunitas dl,batch : 25 of 48 row: 6,tidak_ada_respon,90%,"tidak aktif, belum mau, bergabung"
Sudah berjemaat di tempat lain,batch : 25 of 48 row: 7,tertanam_di_gereja_lain,99%,"berjemaat, tempat lain, gereja"
memutuskan mau cari dket bsd n blm ada kabar lagi,batch : 25 of 48 row: 8,lokasi,93%,"cari dekat, bsd, kabar"
Oktavia changed her email address and will not use this email anymore in the future.,batch : 25 of 48 row: 9,Admin,88%,"email address, changed, admin"
tidak aktif di date. sementara masih akan jadi visitor di date.,batch : 25 of 48 row: 10,alasan_DATE,97%,"tidak aktif, visitor, date"
"istri pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 1,lokasi,98%,"pindah kerja, Bali, Jakarta"
"pindah kerja di Bali, apabila  sudah kembali ke Jakarta kemungkinan akan aktif lagi nge Date di Cengkareng 2",batch : 26 of 48 row: 2,lokasi,97%,"pindah kerja, Bali, Jakarta"
"Sudah tidak aktif lagi di date
Sudah di approach namun memang ybs berhalangan untuk hadir dikarenakan kesibukan",batch : 26 of 48 row: 3,waktu_tidak_sesuai,92%,"berhalangan, kesibukan, hadir"
"change ID login, member punya email yg berbeda",batch : 26 of 48 row: 4,Admin,96%,"change ID, email, member"
Putra dan Hanna memilih untuk tidak join karena keterbatasan waktu mereka untuk join DATE dan saat jni mereka ada di musim baru yang tidak mudah,batch : 26 of 48 row: 5,perbedaan_musim_kehidupan,90%,"keterbatasan waktu, musim baru, tidak mudah"
"move to other church
remarried after divorce",batch : 26 of 48 row: 6,perbedaan_musim_kehidupan,88%,"other church, remarried, divorce"
"Pindah ke date lain dengan alamat email yang berbeda. Akhirnya setelah berbincang dengan date barunya, diusulkan untuk akun yang ini diremove dulu.",batch : 26 of 48 row: 7,alasan_DATE,95%,"pindah date, date baru, remove"
Kerjaannya lembur tiap kamis jdi better cari date lain,batch : 26 of 48 row: 8,waktu_tidak_sesuai,97%,"lembur, tiap kamis, date lain"
Date inactive. Date member cari date baru,batch : 26 of 48 row: 9,alasan_DATE,93%,"inactive, cari date baru, date"
DM tidak pernah hadir lebih dari 1 tahun dan tidak pernah merespon saat dihubungi.,batch : 26 of 48 row: 10,tidak_ada_respon,99%,"tidak pernah hadir, tidak merespon, dihubungi"
Domisili sedang si luar negeri,batch : 27 of 48 row: 1,lokasi,98%,"luar negeri, domisili, pindah"
"Sudah pindah domisili,move to date baru",batch : 27 of 48 row: 2,alasan_DATE,95%,"pindah date, domisili, move"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 3,Admin,97%,"3 nama, data sama, admin"
Member nya sampai ada 3 untuk 1 nama yg sama,batch : 27 of 48 row: 4,Admin,97%,"3 nama, data sama, admin"
Sudah pindah ke gereja lain dan tidak aktif di dalam date.,batch : 27 of 48 row: 5,tertanam_di_gereja_lain,99%,"gereja lain, tidak aktif, pindah"
Kehadirn krg dr 30% slm 10 bln,batch : 27 of 48 row: 6,waktu_tidak_sesuai,88%,"kehadiran, 30%, 10 bln"
"move to other Date
with the same group of age",batch : 27 of 48 row: 7,alasan_DATE,96%,"other date, same age, move"
The couple move to other church,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,99%,"other church, couple, move"
The couple move to other church,batch : 27 of 48 row: 9,tertanam_di_gereja_lain,99%,"other church, couple, move"
ekspektasinya bahwa DATE itu adalah lingkungan pertemanan yang fun dan solid. Tidak setuju dengan multiplikasi sebagai salah satu indikator DATE yang sehat.,batch : 27 of 48 row: 10,alasan_DATE,90%,"ekspektasi, multiplikasi, DATE"
sering tidak hadir tanpa info lebih dari 1 bulan,batch : 28 of 48 row: 1,tidak_ada_respon,96%,"tidak hadir, tanpa info, 1 bulan"
Double profile in the data. Already registered,batch : 28 of 48 row: 2,Admin,98%,"double profile, already registered, data"
Move to Gilgas as they find difficulties to get seat in JPCC Kids,batch : 28 of 48 row: 3,lokasi,88%,"move, Gilgas, JPCC Kids"
Move to Gilgal as they find difficulties to get seat in Next gen Kids,batch : 28 of 48 row: 4,lokasi,88%,"move, Gilgal, Next gen"
Sudah 3 bulan tidak join date.,batch : 28 of 48 row: 5,tidak_ada_respon,93%,"3 bulan, tidak join, date"
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 6,waktu_tidak_sesuai,90%,"kesibukan pekerjaan, gereja lain, tidak hadir"
"sudah 2.5 tahun tidak pernah hadir date, berhalangan karena kesibukan pekerjaan dan ada ibadah di gereja lain",batch : 28 of 48 row: 7,waktu_tidak_sesuai,90%,"kesibukan pekerjaan, gereja lain, tidak hadir"
Tidak ada respon jika diajak untuk DATE (apakah bisa datang atau tidak). Dan kenyataannya tidak ada kejelasan dan tidak datang DATE.,batch : 28 of 48 row: 8,tidak_ada_respon,95%,"tidak ada respon, tidak jelas, tidak datang"
Tidak cocok dengan hari Jumat akan mencoba DATE lain di hari Kamis,batch : 28 of 48 row: 9,alasan_DATE,92%,"tidak cocok, Jumat, DATE lain"
Chika choose to search for another date since she can’t join on Monday and her workplace is moving to Glodok area,batch : 28 of 48 row: 10,lokasi,91%,"moving, Glodok, Monday"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 1,alasan_DATE,98%,"nonaktif, cari date, DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 2,alasan_DATE,98%,"nonaktif, cari date, DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 3,alasan_DATE,98%,"nonaktif, cari date, DATE"
Date akan nonaktif dan DM akan mencari date baru,batch : 29 of 48 row: 4,alasan_DATE,98%,"nonaktif, cari date, DATE"
Date akan nonaktif dan DM mau mencari date lain,batch : 29 of 48 row: 5,alasan_DATE,97%,"nonaktif, cari date, DATE"
blm cocok di dlm jpcc dan date memutuskan pindah gereja yg sesuai dengan kebutuhan ya,batch : 29 of 48 row: 6,alasan_DATE,95%,"tidak cocok, pindah gereja, DATE"
"Tidak aktif,sudah tidak berjemaat di jpcc",batch : 29 of 48 row: 7,tertanam_di_gereja_lain,96%,"tidak aktif, berjemaat, JPCC"
member tidak pernah mendaftar dan tidak pernah ikut date. otomatis masuk ke DK9 karena istri mengubah status married dengan DM yang bersangkutan,batch : 29 of 48 row: 8,Admin,94%,"tidak pernah daftar, otomatis, status married"
"date pindah lokasi, yang bersangkutan request diremove spy bs melihat daftar DATE di akun myjppc.",batch : 29 of 48 row: 9,lokasi,98%,"pindah lokasi, remove, DATE"
Lokasi date terlalu jauh dengan lokasi kerja/tempat tinggal,batch : 29 of 48 row: 10,lokasi,96%,"terlalu jauh, kerja, tempat tinggal"
Mengundurkan diri karena akan pindah ke agama Katolik,batch : 30 of 48 row: 1,others,92%,"pindah agama, mengundurkan diri, Katolik"
Sudah pindah keluar kota jakarta,batch : 30 of 48 row: 2,lokasi,99%,"pindah, luar kota, Jakarta"
Sudah pindah keluar kota Jakarta,batch : 30 of 48 row: 3,lokasi,99%,"pindah, luar kota, Jakarta"
Tidak aktif karena jadwal date tidak cocok dengan kesibukan,batch : 30 of 48 row: 4,alasan_DATE,98%,"jadwal date, tidak cocok, kesibukan"
Tidak aktif karena jadwal date bentrok dengan kesibukan,batch : 30 of 48 row: 5,alasan_DATE,98%,"jadwal date, bentrok, kesibukan"
jadwal kerjaan dan kelas sudah tidak pas,batch : 30 of 48 row: 6,waktu_tidak_sesuai,97%,"jadwal kerja, kelas, tidak pas"
Mengundurkan diri karena jauh dan macet dari rumah di gading serpong dan sibuk dengan bisnisnya yang sering sampai malam,batch : 30 of 48 row: 7,waktu_tidak_sesuai,90%,"jauh, macet, sampai malam"
"Date disbanded, and she wants to look for another Date",batch : 30 of 48 row: 8,alasan_DATE,96%,"disbanded, another Date, Date"
Sudah tidak bisa hadir date berapa bulan terakhir,batch : 30 of 48 row: 9,tidak_ada_respon,88%,"tidak hadir, beberapa bulan, aktif"
Sudah tidak pernah datang DATE setahun,batch : 30 of 48 row: 10,tidak_ada_respon,95%,"tidak pernah datang, setahun, DATE"
Mau mencari date married couple,batch : 31 of 48 row: 1,alasan_DATE,92%,"married couple, DATE, mencari"
Mau mencari date married couple,batch : 31 of 48 row: 2,alasan_DATE,92%,"married couple, DATE, mencari"
Tidak memiliki pandangan yang sesuai dengan value yang ada di DATE.,batch : 31 of 48 row: 3,alasan_DATE,95%,"value, DATE, tidak sesuai"
kerjaan di hari sabtu dan tidak mengikuti date selama 3 bulan,batch : 31 of 48 row: 4,waktu_tidak_sesuai,97%,"kerjaan, sabtu, 3 bulan"
"Ganti email, atau double akunnya",batch : 31 of 48 row: 5,Admin,88%,"ganti email, double akun, administratif"
"Domisili tempat tinggal tinggal pindah ke Bogor, dan saya bantu carikan Date di daerah Bogor, sehingga tetep bisa berkomunitas dan bisa berdate",batch : 31 of 48 row: 6,lokasi,98%,"pindah Bogor, domisili, daerah"
sedang cuti date untuk smentara ini.,batch : 31 of 48 row: 7,others,84%,"cuti, sementara, DATE"
sudah pindah gereja dan tidak datang,batch : 31 of 48 row: 8,tertanam_di_gereja_lain,97%,"pindah gereja, tidak datang, aktif"
pindah gereja dan sudah tidak aktif,batch : 31 of 48 row: 9,tertanam_di_gereja_lain,96%,"pindah gereja, tidak aktif, gereja"
"Nic tidak pernah dtg date, sudah diapproach tp masih tdk dtg jg",batch : 31 of 48 row: 10,tidak_ada_respon,98%,"tidak pernah dtg, diapproach, tidak dtg"
sdh lama tidak joint dalam DATE,batch : 32 of 48 row: 1,alasan_DATE,96%,"lama tidak join, DATE, tidak datang"
"sdh lama tdk datang dalam DATE meskipun secara online, alasan waktunya skrg kurang pas karena ada nge les in anak di daerah dekat rumahnya",batch : 32 of 48 row: 2,waktu_tidak_sesuai,95%,"waktu kurang pas, les anak, DATE"
mencari date baru yang lebih sesuai kebutuhan,batch : 32 of 48 row: 3,alasan_DATE,93%,"date baru, sesuai kebutuhan, DATE"
Ingin mencari tempat DATE yang baru..,batch : 32 of 48 row: 4,alasan_DATE,92%,"tempat DATE baru, DATE, mencari"
pindah kota ke Surabaya. Jadi dia mencari gereja di Surabaya,batch : 32 of 48 row: 5,lokasi,99%,"pindah kota, Surabaya, gereja"
tidak pernah datang Date & tdk ada kabar,batch : 32 of 48 row: 6,tidak_ada_respon,98%,"tidak pernah datang, tidak ada kabar, Date"
Pindah ke luar negeri selama 3 tahun ikut Suami (Jason). dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Melisa,batch : 32 of 48 row: 7,lokasi,99%,"luar negeri, 3 tahun, pindah"
Pindah ke luar negeri selama 3 tahun untuk sekolah. dan off untuk sementara di date. Untuk keluar dari Date Serpong Lagoon 2 sudah di setujui oleh Jason,batch : 32 of 48 row: 8,lokasi,99%,"luar negeri, sekolah, pindah"
DL pindah domisili ke tangerang,batch : 32 of 48 row: 9,lokasi,98%,"pindah domisili, Tangerang, lokasi"
"tinggal di luar kota sekarang, jd ga aktif lg",batch : 32 of 48 row: 10,lokasi,98%,"luar kota, tidak aktif, tinggal"
pindah ke gereja istrinya jadi tidak aktif di date lagi,batch : 33 of 48 row: 1,tertanam_di_gereja_lain,95%,"gereja istri, tidak aktif, date"
Moved to a different church in jakarta wi tj husband,batch : 33 of 48 row: 2,tertanam_di_gereja_lain,92%,"different church, husband, jakarta"
saat ini sudah berdomisili di Bali,batch : 33 of 48 row: 3,lokasi,98%,"domisili, Bali, pindah"
Move to a different date and deciding to stay in that new date,batch : 33 of 48 row: 4,alasan_DATE,96%,"move DATE, stay, new date"
Ijin keluar dari Date dan memutuskan untuk pindah Khatolik mengikuti calon suaminya,batch : 33 of 48 row: 5,perbedaan_musim_kehidupan,94%,"pindah katolik, calon suami, keluarga"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 6,tidak_ada_respon,97%,"tidak menghadiri, lama, member"
Member sudah lama tidak menghadiri DATE,batch : 33 of 48 row: 7,tidak_ada_respon,97%,"tidak menghadiri, lama, member"
"Wanna move to other DATE, member sudah lama tidak menghadiri DATE",batch : 33 of 48 row: 8,alasan_DATE,90%,"move DATE, tidak menghadiri, member"
Saat ini Natan memutuskan untuk mencoba tertanam di gereja lokal yang sama dengan istrinya.,batch : 33 of 48 row: 9,tertanam_di_gereja_lain,93%,"gereja lokal, istri, tertanam"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,95%,"NDC church, keluarga, beribadah"
Move ke NDC church agar dapat beribadah bersama keluarga,batch : 34 of 48 row: 1,tertanam_di_gereja_lain,92%,"NDC church, beribadah, keluarga"
Ingin mencari gereja lain dikarenakan sudah berkeluarga dan susah mencari kelas untuk anaknya di alam sutera,batch : 34 of 48 row: 2,perbedaan_musim_kehidupan,95%,"berkeluarga, anak, gereja lain"
Move to another country (related to job),batch : 34 of 48 row: 3,lokasi,98%,"another country, job, move"
sudah pindah Date. Dunnow kenapa disini masih nyangkit,batch : 34 of 48 row: 4,alasan_DATE,97%,"pindah Date, DATE, nyangkit"
Pindah ke Turki untuk beberapa tahun karena alasan pekerjaan,batch : 34 of 48 row: 5,lokasi,97%,"Turki, pekerjaan, pindah"
Tidak hadir sudah 3tahun dan menulis keluar ketika ditanya,batch : 34 of 48 row: 6,tidak_ada_respon,96%,"tidak hadir, 3tahun, ditanya"
DATE member ingin pindah DATE dan mencari sendiri,batch : 34 of 48 row: 7,alasan_DATE,98%,"pindah DATE, member, mencari sendiri"
tidak komitmen dan lokasi terlalu jauh,batch : 34 of 48 row: 8,lokasi,90%,"lokasi jauh, tidak komitmen, jauh"
They decide move to another city.,batch : 34 of 48 row: 9,lokasi,96%,"another city, move, city"
Waktu dari pekerjaan dan gereja orang tua yang tidak memungkin untuk hadir date,batch : 34 of 48 row: 10,waktu_tidak_sesuai,94%,"pekerjaan, orang tua, tidak memungkin"
Moved to a farther distance location and will be focusing in another Church outside of JPCC Campus.,batch : 35 of 48 row: 1,lokasi,98%,"moved, outside JPCC, location"
pindah dan tinggal di luar kota,batch : 35 of 48 row: 2,lokasi,99%,"pindah, luar kota, tinggal"
Sudah tidak aktif di date sudah pindah gereja,batch : 35 of 48 row: 3,tertanam_di_gereja_lain,96%,"pindah gereja, tidak aktif, date"
"moved to aussie for uni, mencari komunitas baruu disana supaya timezone nya lbh enak sesuai kelas",batch : 35 of 48 row: 4,lokasi,97%,"aussie, uni, timezone"
Lanjut study di luar negeri dan setahun lagi baru balik indonesia,batch : 35 of 48 row: 5,lokasi,95%,"study luar negeri, balik, indonesia"
"Sudah tidak aktif dlm kehadiran dan sudah menginfokan kalau blm bisa komit lagi untuk saat ini, dan blm mau mencari date lain.",batch : 35 of 48 row: 6,tidak_ada_respon,90%,"tidak aktif, belum bisa komit, belum mau"
High season saat ini jd blm bs komit,batch : 35 of 48 row: 7,perbedaan_musim_kehidupan,72%,"high season, belum bisa komit, saat ini"
Menemukan komunitas lain yang lebih cocok,batch : 35 of 48 row: 8,tertanam_di_gereja_lain,93%,"komunitas lain, lebih cocok, gereja"
Jarang bergereja di Jpcc dan lebih dari 3 bulan tidak ikut date tanpa kabar,batch : 35 of 48 row: 9,tidak_ada_respon,88%,"3 bulan, tanpa kabar, jarang"
Ybs sedang tidak cocok jadwalnya & memilih utk stop date dulu saat ini,batch : 35 of 48 row: 10,waktu_tidak_sesuai,97%,"jadwal, stop date, tidak cocok"
"Sudah 2 tahun lebih tidak aktif, dan sudah kami kontak, ada rencana aktif di persekutuan lain",batch : 36 of 48 row: 1,tertanam_di_gereja_lain,92%,"persekutuan lain, aktif"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 2,others,78%,"tidak join, setahun"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 3,others,78%,"tidak join, setahun"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 4,others,78%,"tidak join, setahun"
sudah tidak join komsel lagi lebih dari setahun,batch : 36 of 48 row: 5,others,78%,"tidak join, setahun"
Sudah memilih untuk tidak tertanam di date pulomas 1,batch : 36 of 48 row: 6,alasan_DATE,95%,"tidak tertanam, date pulomas"
Pindah ke Date Khusus Single...,batch : 36 of 48 row: 7,alasan_DATE,96%,"date khusus, single"
Sudah jarang ikut Date karena pindah rumah dan bekerja di Singapur,batch : 36 of 48 row: 8,lokasi,97%,"pindah rumah, Singapur"
Sudah pindah ke Bali dan belum ada rencana untuk balik ke Jakarta lagi.,batch : 36 of 48 row: 9,lokasi,99%,"pindah Bali, Jakarta"
Tidak hadir 2 tahun dan tidak bisa dihubungin..,batch : 36 of 48 row: 10,tidak_ada_respon,98%,"tidak hadir, tidak dihubungi"
pindah tempat tinggal ke papua,batch : 37 of 48 row: 1,lokasi,98%,"pindah, papua, tempat tinggal"
"Pindah ikut suami keluar negri, London",batch : 37 of 48 row: 2,lokasi,99%,"suami, luar negeri, London"
Jarak. Domisili jauh. Sementara ke gereja orang tua,batch : 37 of 48 row: 3,lokasi,95%,"domisili jauh, gereja orang tua, jarak"
Belum dapat mengikuti date. Pelayanan di gereja kakak sepupuh,batch : 37 of 48 row: 4,others,72%,"belum dapat, pelayanan, gereja"
Belum dapat mengikuti date. Pelayanan di gereja orang tua,batch : 37 of 48 row: 5,others,72%,"belum dapat, pelayanan, gereja"
"Study S2 keluar negri, London",batch : 37 of 48 row: 6,perbedaan_musim_kehidupan,97%,"Study S2, luar negeri, London"
Pindah domisili ke Kota Medan,batch : 37 of 48 row: 7,lokasi,98%,"pindah domisili, Medan, kota"
terkendala ada kelas malam setiap hari jumat,batch : 37 of 48 row: 8,waktu_tidak_sesuai,99%,"kelas malam, setiap Jumat, jadwal"
Multiplikasi DATE dan ybs akan cari date lebih dekat,batch : 37 of 48 row: 9,alasan_DATE,96%,"Multiplikasi, DATE, lebih dekat"
She has moved to different church to be closed with her son.,batch : 37 of 48 row: 10,tertanam_di_gereja_lain,94%,"different church, son, moved"
he's not attending Date meeting for almost 6 weeks and want to move to other Date,batch : 38 of 48 row: 1,alasan_DATE,95%,"not attending, move Date, 6 weeks"
Sudah tidak datang ke Date lebih dari 3 bulan,batch : 38 of 48 row: 2,alasan_DATE,92%,"tidak datang, Date, 3 bulan"
Sudah pindah tempat tinggal dan lagi cari Date di dekat tmpt tinggal nya,batch : 38 of 48 row: 3,lokasi,98%,"pindah tempat tinggal, cari Date, dekat"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 4,lokasi,97%,"Date lama, pindah lokasi, Date baru"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 5,lokasi,97%,"Date lama, pindah lokasi, Date baru"
Mencari Date baru karena Date lama pindah lokasi,batch : 38 of 48 row: 6,lokasi,97%,"Date lama, pindah lokasi, Date baru"
Mencari Date baru karena Date sebelumnya pindah lokasi,batch : 38 of 48 row: 7,lokasi,97%,"Date sebelumnya, pindah lokasi, Date baru"
Move to singapore for certain period,batch : 38 of 48 row: 8,lokasi,99%,"move, Singapore, period"
Move to Singapore for certain period,batch : 38 of 48 row: 9,lokasi,99%,"move, Singapore, period"
