delete_reason,batch,Final label,Confidence,Keywords
jadwal date clashed dengan kuliah. jarang hadir.,batch : 19 of 48 row: 7,waktu_tidak_sesuai,90%,"jadwal clash, kuliah, jarang hadir"
ciyo sudah 3 bulan coba pindah gereja dekat rumah karena rumahnya sekarang tinggal di bogor,batch : 19 of 48 row: 8,lokasi,92%,"pindah, Bogor, relokasi"
date member pindah kerja ke negara lain. dan tidak bisa join date setiap minggunya.,batch : 19 of 48 row: 9,lokasi,88%,"pindah kerja, negara lain, relokasi"
ijin keluar DATE karena tempat tinggal dan tempat kerja yg jauh dari lokasi DATE. jadi saat onsite sudah tidak bisa visit lagi. jadi akan mencari sendiri DATE baru yg sesuai dgn lokasi tempat tinggal.,batch : 19 of 48 row: 10,lokasi,92%,"lokasi jauh, tempat tinggal, relokasi"
"not reachable
not answering
not active",batch : 20 of 48 row: 1,tidak_ada_respon,95%,"not reachable, not answering, not active"
sudah pindah gereja bareng dengan ortu. dan pindah lokasi kantor dekat rumah.,batch : 20 of 48 row: 2,lokasi,90%,"pindah lokasi, pindah kantor, pindah gereja"
Kembali kepada Gereja sebelumnya,batch : 20 of 48 row: 3,tertanam_di_gereja_lain,85%,"Kembali, Gereja sebelumnya"
Sudah memiliki komunitas di gereja lain.,batch : 20 of 48 row: 4,tertanam_di_gereja_lain,90%,"komunitas, gereja lain"
"fokus kepada keluarga, sehingga tidak bisa berkomitmen di DATE",batch : 20 of 48 row: 5,perbedaan_musim_kehidupan,85%,"fokus keluarga, tidak bisa berkomitmen"
"fokus kepada keluarga, sehingga tidak bisa berkomitmen ke DATE",batch : 20 of 48 row: 6,perbedaan_musim_kehidupan,85%,"fokus keluarga, tidak bisa berkomitmen"
Sudah lebih dari 6 bulan tidak datang date dan ibadah ke jpcc baik onsite dan online,batch : 20 of 48 row: 7,tidak_ada_respon,80%,"tidak aktif, tidak datang, 6 bulan"
Ingin pindah date lain yang offline,batch : 20 of 48 row: 8,alasan_DATE,85%,"pindah date, date lain, offline"
"sudah tidak aktif, tidak respon ketika dihubungi & tidak ada kejelasan",batch : 20 of 48 row: 9,tidak_ada_respon,90%,"tidak aktif, tidak respon, tidak ada kejelasan"
member is getting married and continuing in new church with her husband,batch : 20 of 48 row: 10,perbedaan_musim_kehidupan,88%,"getting married, new church, husband"
pindah ke palu balik ke kampung halaman,batch : 21 of 48 row: 1,lokasi,95%,"pindah, palu, kampung halaman"
DM sudah tidak di Jakarta dan tidak meresepon saat dihubungi.,batch : 21 of 48 row: 2,tidak_ada_respon,90%,"tidak di Jakarta, tidak meresepon"
"perubahan date category, sehingga date member mau explore visit date lain, namun tidak bersedia dibantu DL, mau melakukan explore secara mandiri di myjpcc app",batch : 21 of 48 row: 3,alasan_DATE,85%,"perubahan date category, explore date lain"
she is move back to her hometown in Malang,batch : 21 of 48 row: 4,lokasi,95%,"move back, hometown, Malang"
"already married,and his wife is a member of IES, move church to IES",batch : 21 of 48 row: 5,tertanam_di_gereja_lain,90%,"married, move church, IES"
non active and no response since 2020,batch : 21 of 48 row: 6,tidak_ada_respon,85%,"non active, no response, 2020"
sudah tidak aktif date dan tidak ada kabar,batch : 21 of 48 row: 7,tidak_ada_respon,80%,"tidak aktif, tidak ada kabar"
tidak jadi menikah dengan date member PIK 32,batch : 21 of 48 row: 8,others,75%,"tidak jadi menikah, unclear reason"
sudah jadi date leader tapi akunnya baru,batch : 21 of 48 row: 9,Admin,85%,"date leader, akun baru"
sudah menjadi date leader tapi akun nya baru,batch : 21 of 48 row: 10,Admin,85%,"date leader, akun baru"
date member sudah memutuskan untuk pindah date,batch : 22 of 48 row: 1,alasan_DATE,95%,"pindah date, member decision, DATE change"
Sedang sibuk di dalam pekerjaan,batch : 22 of 48 row: 2,waktu_tidak_sesuai,90%,"sibuk pekerjaan, schedule conflict, work commitment"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan",batch : 22 of 48 row: 3,waktu_tidak_sesuai,85%,"banyak pekerjaan, DM resign, work busy"
"jarang sekali datang date, sudah difollow up. DM mengundurkan diri, alasan banyak pekerjaan.",batch : 22 of 48 row: 4,waktu_tidak_sesuai,85%,"banyak pekerjaan, DM resign, work busy"
Minim attendance and commitment for the last year.,batch : 22 of 48 row: 5,tidak_ada_respon,75%,"minim attendance, low commitment, inactive"
Bukan date member Bekasi 14. Mkn kesalahan system nama ini ada di DATE bekasi 14,batch : 22 of 48 row: 6,Admin,92%,"kesalahan system, wrong DATE, administrative error"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 7,alasan_DATE,80%,"tidak hadir DATE, attendance issue, DATE related"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 8,alasan_DATE,80%,"tidak hadir DATE, attendance issue, DATE related"
tidak memenuhi kehadiran di DATE,batch : 22 of 48 row: 9,alasan_DATE,80%,"tidak hadir DATE, attendance issue, DATE related"
Kendala waktu bentrok dengan pelayanan di GKJN,batch : 22 of 48 row: 10,waktu_tidak_sesuai,88%,"kendala waktu, bentrok jadwal, pelayanan GKJN"
lagi proses pencarian date baru dekat tempat tinggal,batch : 23 of 48 row: 1,alasan_DATE,75%,"pencarian date, proses baru, dekat tempat tinggal"
lagi proses pencarian date baru dekat rumah,batch : 23 of 48 row: 2,alasan_DATE,75%,"pencarian date, proses baru, dekat rumah"
lagi proses pencarian date baru,batch : 23 of 48 row: 3,alasan_DATE,70%,"pencarian date, proses baru, tidak tertanam"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 4,alasan_DATE,85%,"tidak tertanam date, tidak siap masukan, jarang hadir"
"Ivan dan Olive memmutuskan tidak tertanam di date. olive dan Ivan memutuskan tdk di date dikaarenakan tidak siap menerima masukan setelah olive dan ivan mengomentari org2 di date yang seasonnya lagi haarus berjuang dipekerjaan dan blm bsa intens di date. 

Saya juga sudah membicarakan ke team leader ivan untk freeze pelayanan karna selama di date dulu ivan juga jarang hadir di date dan bbrpa kali dengan reason main basket.",batch : 23 of 48 row: 5,alasan_DATE,85%,"tidak tertanam date, tidak siap masukan, jarang hadir"
DM meminta pindah ke date umum dengan alasan kebutuhan.,batch : 23 of 48 row: 6,alasan_DATE,80%,"pindah date, kebutuhan, date umum"
"Mei sudah pindah rumah ke area barat, dan mau cari date deket2 sana. Kita tetep in touch",batch : 23 of 48 row: 7,lokasi,90%,"pindah rumah, area barat, relokasi"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 8,tidak_ada_respon,85%,"tidak pernah ikut, tidak ada keterlibatan, hanya wa"
"Sudah pindah ke bali, masih aktif di wa",batch : 23 of 48 row: 9,lokasi,95%,"pindah bali, relokasi, luar kota"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 23 of 48 row: 10,tidak_ada_respon,85%,"tidak pernah ikut, tidak ada keterlibatan, hanya wa"
"keterlibatan di date tidak ada. Tidak pernah ikut date lagi, hanya aktif di wa.",batch : 24 of 48 row: 1,alasan_DATE,85%,"tidak ada keterlibatan DATE, hanya aktif WA, tidak ikut DATE"
"Sudah lama tidak ke date dan ke. Gereja jpcc lagi, sudah ijin juga ke yg bersangkutan untuk di remove.",batch : 24 of 48 row: 2,tidak_ada_respon,80%,"lama tidak ke DATE, lama tidak ke gereja, ijin remove"
Pindah DATE bersama suami ke Marriage couple.,batch : 24 of 48 row: 3,alasan_DATE,90%,"pindah DATE, Marriage couple, bersama suami"
mengundurkan diri sendiri tanpa alasan jelas,batch : 24 of 48 row: 4,others,75%,"mengundurkan diri, tanpa alasan jelas, ambigu"
"Untuk sekarang, ikut orang tua ke gereja katolik",batch : 24 of 48 row: 5,tertanam_di_gereja_lain,85%,"ikut orang tua, gereja katolik, pindah gereja"
Passed away in July 2021.....................,batch : 24 of 48 row: 6,others,95%,"passed away, meninggal, July 2021"
No longer at JPCC................................,batch : 24 of 48 row: 7,others,70%,"no longer at JPCC, tidak jelas, ambigu"
"Beliau sudah pindah ke Bali, tidak di Jakarta lagi",batch : 24 of 48 row: 8,lokasi,95%,"pindah Bali, tidak di Jakarta, relokasi"
No longer join in date pluit 19,batch : 24 of 48 row: 9,alasan_DATE,85%,"tidak join DATE, keluar DATE, Pluit 19"
Pindah rumah jadi jauh kalau dateng ke Date Citra Garden 2,batch : 24 of 48 row: 10,waktu_tidak_sesuai,80%,"pindah rumah, jauh, benturan lokasi"
Pindah rumah jadi jauh kalau ke Date Citra Garden 2,batch : 25 of 48 row: 1,lokasi,95%,"pindah rumah, jauh, relokasi"
Yang bersangkutan sangat sibuk sehingga minta waktu untuk vacuum sementara.,batch : 25 of 48 row: 2,waktu_tidak_sesuai,85%,"sibuk, jadwal, vacuum sementara"
mendapatkan pekerjaan baru yg jadwalnya tidak cocok dengan date saat ini. ingin explore ke date lain .,batch : 25 of 48 row: 3,waktu_tidak_sesuai,80%,"pekerjaan baru, jadwal tidak cocok, explore date lain"
setelah menikah pindah ke Lampung ikut suaminya.,batch : 25 of 48 row: 4,perbedaan_musim_kehidupan,95%,"menikah, pindah, ikut suami"
pindah gereja karena istri katolik,batch : 25 of 48 row: 5,tertanam_di_gereja_lain,90%,"pindah gereja, istri katolik, gereja lain"
Cari date baru yg cocok dan dekat rumah,batch : 25 of 48 row: 6,alasan_DATE,85%,"cari date baru, cocok, dekat rumah"
Cari date baru yang cocok dan dekat rumah,batch : 25 of 48 row: 7,alasan_DATE,85%,"cari date baru, cocok, dekat rumah"
"suami dari date member yg tidak pernah hadir dalam date, dihubungi jg tidak dibalas/diresponse",batch : 25 of 48 row: 8,tidak_ada_respon,95%,"tidak pernah hadir, tidak dibalas, tidak diresponse"
Date fokus ke married couple dan DM akan mencari DATE lain,batch : 25 of 48 row: 9,alasan_DATE,90%,"date fokus married couple, cari date lain, kondisi kelompok"
not longer member in date pluit 19 due to Sandra move to Sukabumi,batch : 25 of 48 row: 10,lokasi,95%,"move, Sukabumi, relokasi"
Mau pindah date married couple,batch : 26 of 48 row: 1,alasan_DATE,85%,"pindah date, married couple"
Mau mencari date baru yang lebih sesuai,batch : 26 of 48 row: 2,alasan_DATE,90%,"mencari date baru, sesuai"
Sudah tidak ber jemaat di JPCC,batch : 26 of 48 row: 3,tertanam_di_gereja_lain,85%,"tidak berjemaat, JPCC"
Sudah pindah tinggal di Semarang,batch : 26 of 48 row: 4,lokasi,95%,"pindah tinggal, Semarang"
Pindah gereja. Sudah tidak berjemaat di JPCC,batch : 26 of 48 row: 5,tertanam_di_gereja_lain,90%,"pindah gereja, tidak berjemaat"
Mencari Date yang lebih sesuai.,batch : 26 of 48 row: 6,alasan_DATE,88%,"date sesuai, mencari"
Kembali ke katolik dan sudah aktif melayani.,batch : 26 of 48 row: 7,others,75%,"kembali katolik, melayani"
Yang bersangkutan ingin pindah ke date lain karena jadwal date bentrok dengan jadwal pekerjaan.,batch : 26 of 48 row: 8,waktu_tidak_sesuai,92%,"jadwal bentrok, pekerjaan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 9,lokasi,95%,"pindah domisili, Medan"
Pindah domisili ke medan dan menemukan komunitas baru disana,batch : 26 of 48 row: 10,lokasi,95%,"pindah domisili, Medan"
Pindah domisili ke jogjakarta dan menemukan komunitas baru disana,batch : 27 of 48 row: 1,lokasi,95%,"pindah domisili, jogjakarta, relokasi"
Ingin mencari date yang lebih dekat dengan rumah,batch : 27 of 48 row: 2,waktu_tidak_sesuai,85%,"date lebih dekat, jarak rumah, lokasi"
"aslinya dia join date buat merit, tp gak jadi merit",batch : 27 of 48 row: 3,alasan_DATE,80%,"join date, merit, tidak jadi"
tidak pernah hadir di DATE sudah lebih selama ini,batch : 27 of 48 row: 4,tidak_ada_respon,90%,"tidak pernah hadir, lama, absen"
"sudah beberapa kali kontak dan menawarkan pilihan DATE lain, namun tetap memutuskan untuk berkomunitas di luar DATE.",batch : 27 of 48 row: 5,tertanam_di_gereja_lain,85%,"komunitas luar, DATE lain, memutuskan"
DM memutuskan akan pindah DATE sehubungan dengan multiplikasi date,batch : 27 of 48 row: 6,alasan_DATE,80%,"pindah DATE, multiplikasi, reorganisasi"
Tidak bersedia komitment di date lagi. Dan sudah tidak datang date 1 thn. Dan sudah stay di luar negeri.,batch : 27 of 48 row: 7,lokasi,85%,"luar negeri, stay, pindah"
masih beribadah dan melayani di gereja lain.,batch : 27 of 48 row: 8,tertanam_di_gereja_lain,95%,"gereja lain, beribadah, melayani"
Maitimoe pindah gereja bersama istri,batch : 27 of 48 row: 9,perbedaan_musim_kehidupan,85%,"pindah gereja, istri, perubahan fase"
Arief memutuskan pindah ke semarang,batch : 27 of 48 row: 10,lokasi,95%,"pindah semarang, relokasi, kota"
Dave maitimoe memutuskan pindah gereja,batch : 28 of 48 row: 1,tertanam_di_gereja_lain,75%,"pindah gereja, memutuskan, gereja lain"
Tidak DATE 3 tahun karena hari tidak memungkinkan di Jumat,batch : 28 of 48 row: 2,waktu_tidak_sesuai,85%,"hari tidak memungkinkan, Jumat, jadwal"
"Pindah kota, sudah tidak DATE 3 tahun",batch : 28 of 48 row: 3,lokasi,90%,"pindah kota, relokasi, tidak DATE"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 4,alasan_DATE,80%,"gesekan, sesama DM, konflik"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 5,alasan_DATE,80%,"gesekan, sesama DM, konflik"
Gak tahan gesekan dengan sesama DM,batch : 28 of 48 row: 6,alasan_DATE,80%,"gesekan, sesama DM, konflik"
Pindah ke greja lain sama tempat tinggal pindah,batch : 28 of 48 row: 7,lokasi,85%,"pindah, tempat tinggal, gereja lain"
"date member tidak pernah hadir selama 2 bulan, dihubungi tidak di respon",batch : 28 of 48 row: 8,tidak_ada_respon,90%,"tidak hadir, tidak di respon, dihubungi"
"tiba2 move date ke DATE kepaduri 4 tanpa penjelasan, dan diterima oleh DLnya tanpa cek dulu yg ternyata masih terdaftar sebagai DM Rasuna 16.",batch : 28 of 48 row: 9,Admin,75%,"move date, terdaftar, kesalahan administratif"
Jadwal kerja DM tidak sesuai dengan jadwal DATE yang berjalan sekarang,batch : 28 of 48 row: 10,waktu_tidak_sesuai,85%,"jadwal kerja, tidak sesuai, jadwal DATE"
Already moved to Australia for study,batch : 29 of 48 row: 1,lokasi,95%,"moved, Australia, study"
"Tidak pernah hadir di date, ketika d followup biasany diinfo kalau sibuk kerja .. dan tidak aktif juga d group date …",batch : 29 of 48 row: 2,waktu_tidak_sesuai,85%,"sibuk kerja, tidak hadir, jadwal"
Want to look other DATE near current office and house,batch : 29 of 48 row: 3,alasan_DATE,90%,"look other DATE, switch DATE"
"Atas permintaan Date Member, karena alasan kesehatan.",batch : 29 of 48 row: 4,others,75%,"kesehatan, permintaan, health"
Tidak ada kabar dan tidak aktif,batch : 29 of 48 row: 5,tidak_ada_respon,88%,"tidak ada kabar, tidak aktif, MIA"
Have not been active in DATE for a long time,batch : 29 of 48 row: 6,alasan_DATE,80%,"not active, DATE, long time"
DATE member has moved to a different country with her husband,batch : 29 of 48 row: 7,lokasi,92%,"moved, different country, husband"
DATE member has moved to a different DATE,batch : 29 of 48 row: 8,alasan_DATE,88%,"moved, different DATE, transfer"
Date member has never been active and engaged in DATE activities for a long time,batch : 29 of 48 row: 9,alasan_DATE,85%,"never active, DATE, disengaged"
The Date Member has moved to Australia with her husband,batch : 29 of 48 row: 10,lokasi,95%,"moved, Australia, husband"
Date member ingin pindah tempat date karena pindah domisili ke jagakarsa,batch : 30 of 48 row: 1,lokasi,95%,"pindah domisili, jagakarsa, DATE"
Akan pindah rumah ke Bumi Serpong Damai,batch : 30 of 48 row: 2,lokasi,95%,"pindah rumah, Bumi Serpong Damai"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 3,tidak_ada_respon,70%,"belum berkomunitas, sementara"
Sementara belum berkomunitas dahulu,batch : 30 of 48 row: 4,tidak_ada_respon,70%,"belum berkomunitas, sementara"
"Sangat jarang dtg DATE, terakhir dtg DATE hanya pas ada acara natal aja",batch : 30 of 48 row: 5,waktu_tidak_sesuai,75%,"jarang datang, hanya acara natal"
Sudah lama ga dateng dan memang udah season hidupnya berbeda.. Tempat tinggalnya jg jauh..,batch : 30 of 48 row: 6,perbedaan_musim_kehidupan,85%,"season hidup berbeda, tempat jauh"
Mau cari DATE baru di daerah rumah,batch : 30 of 48 row: 7,lokasi,90%,"cari DATE baru, daerah rumah"
Kita pindah ke BSD dan member ingin mencari datr sendiri yg lebih dekat,batch : 30 of 48 row: 8,lokasi,90%,"pindah BSD, lebih dekat"
S2 di luar Indo jadi tidak bisa ikut date lagi,batch : 30 of 48 row: 9,perbedaan_musim_kehidupan,95%,"S2 luar Indo, jenjang studi"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 30 of 48 row: 10,tertanam_di_gereja_lain,95%,"pindah gereja, gereja orang tua"
"pindah ke gereja lain, meneruskan gereja orang tua",batch : 31 of 48 row: 1,tertanam_di_gereja_lain,95%,"gereja lain, orang tua, meneruskan"
"Double aplikasi, mau di hilangkan 1",batch : 31 of 48 row: 2,Admin,90%,"double aplikasi, hilangkan, error"
Moving out to KG 33 because the office near to kelapa gading,batch : 31 of 48 row: 3,lokasi,92%,"moving out, KG 33, relokasi"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 4,lokasi,88%,"pindah kota, pindah date, relokasi"
pindah kota.. jadi harus pindah date,batch : 31 of 48 row: 5,lokasi,88%,"pindah kota, pindah date, relokasi"
Tidak cocok dgn jam date Ta9. Belum bs memutuskan mau ke date lain.,batch : 31 of 48 row: 6,alasan_DATE,85%,"jam date, tidak cocok, date lain"
Pindah balik ke gereja orang tuanya,batch : 31 of 48 row: 7,tertanam_di_gereja_lain,92%,"pindah balik, gereja orang tua, relokasi gereja"
Sudah di transfer ke date Alam Sutera 24,batch : 31 of 48 row: 8,alasan_DATE,88%,"transfer, date alam sutera, pindah date"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 9,alasan_DATE,80%,"lokasi, waktu, date sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 31 of 48 row: 10,alasan_DATE,80%,"lokasi, waktu, date sesuai"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 1,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 2,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 3,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 4,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 5,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 6,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 7,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 8,alasan_DATE,75%,"date, lokasi, waktu"
Mencari date yang lokasi dan waktunya lebih sesuai,batch : 32 of 48 row: 9,alasan_DATE,75%,"date, lokasi, waktu"
Karena sudah lama gak datang date dan juga tidak ada respon waktu coba dihubungi lewat wa dan dm social medianya,batch : 32 of 48 row: 10,tidak_ada_respon,85%,"tidak ada respon, tidak datang, tidak balas"
DM memutuskan untuk fokus pada kehidupan pribadi.,batch : 33 of 48 row: 1,perbedaan_musim_kehidupan,75%,"fokus pribadi, keputusan hidup, perubahan fase"
Belum bisa aktif di date selama 2 tahun terakhir,batch : 33 of 48 row: 2,alasan_DATE,85%,"tidak aktif DATE, 2 tahun, komitmen"
"Belum bisa aktif di DATE, ada kesibukan lain yang menyita waktu, terutama di hari DATE",batch : 33 of 48 row: 3,waktu_tidak_sesuai,90%,"kesibukan, hari DATE, jadwal"
karena sering lembur jdnya belum bisa komit di date,batch : 33 of 48 row: 4,waktu_tidak_sesuai,88%,"lembur, komitmen, jadwal kerja"
kesulitan waktu untuk ke date jdnya belum bisa komit di date,batch : 33 of 48 row: 5,waktu_tidak_sesuai,92%,"kesulitan waktu, komitmen, jadwal"
"Kerja di luar kota, dan akan ada rencana untuk ke luar negeri.",batch : 33 of 48 row: 6,lokasi,95%,"luar kota, luar negeri, relokasi"
sudah tidak aktif & tidak ada kabar,batch : 33 of 48 row: 7,tidak_ada_respon,88%,"tidak aktif, tidak ada kabar, MIA"
sudah menetap di luar negri ikut suaminya,batch : 33 of 48 row: 8,lokasi,95%,"luar negeri, suami, pindah"
sudah lama tidak aktif & tidak ada kabar,batch : 33 of 48 row: 9,tidak_ada_respon,90%,"lama tidak aktif, tidak ada kabar, MIA"
sudah lama tdk aktif & pindah gereja,batch : 33 of 48 row: 10,tertanam_di_gereja_lain,85%,"pindah gereja, tidak aktif, gereja lain"
Moving back to US after married,batch : 34 of 48 row: 1,perbedaan_musim_kehidupan,85%,"married, moving, life change"
Moved to america for good after married,batch : 34 of 48 row: 2,lokasi,90%,"moved, america, relocation"
"sudah coba reach out ke livi 5 bulan terakhir, namun menghilang dan tidak balas chat sama sekali. sebelumnya sempat ada issue dari dirinya sendiri, dan kami DL dan DM sudah coba bantu semaximal mungkin, namun tetap akhirnya livi tidak balas dan tidak bisa di hubungi hingga sekarang",batch : 34 of 48 row: 3,tidak_ada_respon,95%,"menghilang, tidak balas, tidak bisa dihubungi"
"he hasnt been active the past 6 months and after talking with him, he decided not to prioritize date for now due to work condition",batch : 34 of 48 row: 4,waktu_tidak_sesuai,88%,"work condition, not prioritize, schedule"
Pasangan ini sudah pindah dan menetap di Denpasar Bali.,batch : 34 of 48 row: 5,lokasi,92%,"pindah, Denpasar Bali, relocation"
Pasangan ini sudah pindah Kota dan menetap di Denpasar Bali.,batch : 34 of 48 row: 6,lokasi,92%,"pindah kota, Denpasar Bali, relocation"
been inactive for many years...,batch : 34 of 48 row: 7,others,60%,"inactive, years, unclear reason"
been inactive for many years...,batch : 34 of 48 row: 8,others,60%,"inactive, years, unclear reason"
been inactive for many years...,batch : 34 of 48 row: 9,others,60%,"inactive, years, unclear reason"
sudah pindah domisili ke bali dan tidak beribadah di jpcc lagi,batch : 34 of 48 row: 10,lokasi,93%,"pindah domisili, bali, relocation"
Pindah ke PIK jadi mau cari date daerah PIK,batch : 35 of 48 row: 1,lokasi,85%,"pindah, PIK, relokasi"
sudah 3 bulan lebih tidak mengikuti date,batch : 35 of 48 row: 2,tidak_ada_respon,75%,"3 bulan, tidak mengikuti, absen"
"Pindah ke Kuningan, Cirebon. Sudah diencourage untuk cari komsel dan tertanam di gereja sana.",batch : 35 of 48 row: 3,lokasi,95%,"pindah, Cirebon, luar kota"
ybs telah pindah ke luar kota (aussie),batch : 35 of 48 row: 4,lokasi,90%,"pindah, luar kota, aussie"
Bukan date member dan belum menikah dengan date member sudirman 8 namun datanya masuk member tanpa sepengetahuan DL,batch : 35 of 48 row: 5,Admin,80%,"data error, tanpa sepengetahuan, administrative"
The date member is coming back to makassar city,batch : 35 of 48 row: 6,lokasi,70%,"pindah, makassar, relokasi"
karena pindah kerja keluar kota,batch : 35 of 48 row: 7,lokasi,85%,"pindah kerja, luar kota, relokasi"
Belum ada keinginan untuk aktif kembali di date,batch : 35 of 48 row: 8,tertanam_di_gereja_lain,75%,"tidak aktif, keinginan, gereja lain"
Tidak membalas dari Agustus 2022,batch : 35 of 48 row: 9,tidak_ada_respon,90%,"tidak membalas, Agustus 2022, MIA"
Sudah lebih dari 3 bulan tidak hadir date secara online tanpa ada kabar,batch : 35 of 48 row: 10,tidak_ada_respon,85%,"3 bulan, tidak hadir, tanpa kabar"
Kehadiran tidak rutin meski telah diingatkan,batch : 36 of 48 row: 1,tidak_ada_respon,75%,"tidak rutin, diingatkan, kehadiran"
Kuliah ke Seattle sejak tahun 2021 akhir dan tidak bisa komit untuk DATE lagi karena beda zona waktu,batch : 36 of 48 row: 2,lokasi,90%,"Seattle, zona waktu, pindah"
"Tidak pernah datang DATE lebih dari setahun dan sudah pindah kerja ke Duri, Riau, Sumatra. Jadi tidak bisa bergabung lagi dengan DATE.",batch : 36 of 48 row: 3,lokasi,95%,"pindah kerja, Duri Riau, relokasi"
"Sudah lama tidak aktif, dan mencari date diluar hari jumat",batch : 36 of 48 row: 4,waktu_tidak_sesuai,80%,"jam DATE, hari jumat, jadwal"
Double nama dgn hen dric di date yg sama,batch : 36 of 48 row: 5,Admin,85%,"double nama, data error, duplikat"
pindah ke australia bersama kelurga,batch : 36 of 48 row: 6,lokasi,95%,"pindah australia, keluarga, relokasi"
pindah ke australia bersama keluarga,batch : 36 of 48 row: 7,lokasi,95%,"pindah australia, keluarga, relokasi"
Transferred to Date Sunter 14.,batch : 36 of 48 row: 8,alasan_DATE,85%,"transferred, DATE Sunter, pindah DATE"
kesulitan mengikuti jam DATE dan masih fokus pada proses penyembuhan.,batch : 36 of 48 row: 9,waktu_tidak_sesuai,75%,"jam DATE, kesulitan, penyembuhan"
personal reason. (different season of life),batch : 36 of 48 row: 10,perbedaan_musim_kehidupan,90%,"personal reason, different season, fase hidup"
No longer living in Jakarta and cannot active in DATE anymore,batch : 37 of 48 row: 1,lokasi,95%,"no longer living, Jakarta, cannot active"
Never come to DATE anymore even after follow up,batch : 37 of 48 row: 2,tidak_ada_respon,90%,"never come, follow up, no attendance"
"Date member sudah pindah rumah, dan terlalu jauh untuk datang ke date tanjung duren 17",batch : 37 of 48 row: 3,lokasi,95%,"pindah rumah, terlalu jauh, relocation"
Mundur dari date untuk saat ini,batch : 37 of 48 row: 4,others,75%,"mundur sementara, unclear reason, temporary"
Pindah lokasi DATE tidak aktif lagi,batch : 37 of 48 row: 5,alasan_DATE,85%,"pindah lokasi DATE, tidak aktif, DATE relocation"
inactive more than 3 months and never been in church...,batch : 37 of 48 row: 6,tidak_ada_respon,85%,"inactive 3 months, never in church, missing"
Accidentaly accepted the probation,batch : 37 of 48 row: 7,Admin,90%,"accidental, probation, administrative error"
"jarang sekali hadir sjk pandemi 2020, jarang respon wa CT atau DL, pasif di wag DATE, ybs request keluar dr DATE",batch : 37 of 48 row: 8,tidak_ada_respon,85%,"jarang hadir, jarang respon, pasif"
she has not been attended the DATE meetings for 3 consecutive months (or more). i've discussed this matter with her and she agree that she will not be registered in DATE Barito 1 in MyJPCC system for a while.,batch : 37 of 48 row: 9,tidak_ada_respon,80%,"3 consecutive months, not attended, inactive"
Sering tugas ke luar kota sehingga tidak bisa hadir,batch : 37 of 48 row: 10,waktu_tidak_sesuai,90%,"sering tugas luar kota, schedule conflict, tidak bisa hadir"
yang bersangkutan pindah ke gereja lain,batch : 38 of 48 row: 1,tertanam_di_gereja_lain,95%,"pindah gereja, gereja lain"
yang bersangkutan pindah ke agama lain,batch : 38 of 48 row: 2,others,90%,"pindah agama, perubahan kepercayaan"
silvia memutuskan untuk bergereja di daerah rengasdengklok yang dekat dengan tempat tinggal,batch : 38 of 48 row: 3,lokasi,92%,"pindah daerah, tempat tinggal jauh"
Pindah rumah ke bsd jauh dari tempat date saat ini,batch : 38 of 48 row: 4,lokasi,88%,"pindah rumah, jauh dari date"
